"number","SnowCorrFactor","ThresTempRain","ThresTempSnow","IrriducibleWatSatSnow","SnowAgingCoeffVis","SnowAgingCoeffNIR","RMSE","NRMSE","NSE","R2"
"0187",0.829975381073775,2.68664221670292,-0.64677387739066,0.04,0.25,0.45,193.140703492796,0.438644606938925,-3.37804432033493,0.426850308380521
"0188",1.21306020552409,2.54475798496325,-1.26224154995848,0.04,0.25,0.45,328.071900741034,0.745088773861824,-11.6319560347915,0.408559639519125
"0189",0.947732207647525,3.24958298805263,-2.62248777376395,0.04,0.25,0.45,234.416069075072,0.532385678523939,-5.44922151042071,0.398034414758731
"0190",1.1125553148787,2.45366034680977,-2.50725677493308,0.04,0.25,0.45,280.242650091374,0.636463080406243,-8.21724217340113,0.398051216871498
"0191",1.20172776548006,3.1671286365455,-3.01974470447749,0.04,0.25,0.45,324.326973949205,0.736583617201886,-11.3452155128736,0.403695023692873
"0192",0.577183576925192,3.85797474305518,-3.71369374813512,0.04,0.25,0.45,99.5649722706184,0.226123428861589,-0.163444551540255,0.387414912259836
"0193",1.43723051405046,1.81426731600892,-1.60550737558864,0.04,0.25,0.45,413.560449528031,0.939243036543434,-19.0729190561853,0.391650523987742
"0194",0.727251423229696,0.76109667946212,-3.8560947781289,0.04,0.25,0.45,112.772873820817,0.256120082488725,-0.492594481208382,0.33758700320932
"0195",0.968759375577094,3.44075739917252,-0.242545332267881,0.04,0.25,0.45,250.873720817968,0.569762886172816,-6.38657102355231,0.416337140388978
"0196",1.40109618200548,0.254396240351722,-2.58641292222496,0.04,0.25,0.45,324.727219778583,0.737492621214667,-11.3757043114705,0.327723120199241
"0197",0.580397711530793,1.61649062880501,-3.60755119336303,0.04,0.25,0.45,92.7439600996011,0.210632130815276,-0.00949415312700541,0.334282456631074
"0198",1.15423381569935,1.57341991024464,-3.15640978366137,0.04,0.25,0.45,276.966283943313,0.629022078508589,-8.00298121803742,0.380453784280235
"0199",1.42634177382616,2.87686183232162,-3.95503986140899,0.04,0.25,0.45,393.505274165315,0.89369544168134,-17.1732939411368,0.384862551360337
"0200",1.16922931845835,2.92794503773935,-3.42652016937174,0.04,0.25,0.45,298.187949665018,0.677218906265478,-9.43548681056179,0.392603838601947
"0201",0.565374689348508,3.36734085809346,-3.03809309545998,0.04,0.25,0.45,98.2439108709155,0.223123147471206,-0.132775430482797,0.371479474714631
"0202",0.971375388420187,0.940744411022402,-0.477791114323773,0.04,0.25,0.45,238.796499721904,0.542334137054714,-5.69250106716539,0.413744553267883
"0203",0.973215657453286,2.91115120349266,-0.202014058301225,0.04,0.25,0.45,249.623272273691,0.566922974645714,-6.31311966484183,0.420660012491766
"0204",0.810804515263531,2.06090069211554,-1.22700846799929,0.04,0.25,0.45,178.962209596092,0.406443627187719,-2.75885179299868,0.42128493462039
"0205",0.875404591822764,2.31445285284147,-2.48855845347978,0.04,0.25,0.45,196.676076778835,0.446673843642492,-3.53978838093976,0.397798019584666
"0206",1.22946956433868,2.48732278508041,-1.66593751961738,0.04,0.25,0.45,339.353254630355,0.770710017613298,-12.5156386886263,0.415075396465829
"0207",0.723499195171753,3.51975357436948,-2.15773944606446,0.04,0.25,0.45,150.958629699582,0.342844297401463,-1.67453586307804,0.423583478015323
"0208",0.9180907521029,2.08582292712666,-2.18380837493017,0.04,0.25,0.45,215.925784042127,0.490392128413631,-4.47194276744389,0.382000052621025
"0209",1.00664812903991,0.71299588969443,-1.70819439268019,0.04,0.25,0.45,226.362840458372,0.514095876129731,-5.01371449367002,0.371772922409016
"0210",1.15573123492347,2.7650636222735,-1.97124412948359,0.04,0.25,0.45,312.899490111892,0.710630495640918,-10.4905878317544,0.405492855021568
"0211",0.68004788088589,0.534054607665166,-2.13819294984546,0.04,0.25,0.45,105.402770520941,0.239381735746637,-0.303876892802331,0.349361375758459
"0212",1.48295547433174,0.19481127763819,-0.6518087244099,0.04,0.25,0.45,398.050188526239,0.904017461521622,-17.595514708358,0.379790713798541
"0213",1.32648192368192,1.68841561724339,-1.01649931439199,0.04,0.25,0.45,378.694217391596,0.860057839356358,-15.8309985658305,0.410172262611111
"0214",1.47549490544992,3.71027733264957,-2.32587761042267,0.04,0.25,0.45,433.839543872458,0.985299176999194,-21.0897502407431,0.402074633867382
"0215",0.946105702575995,1.41209726890735,-0.612310709435493,0.04,0.25,0.45,231.836897815451,0.52652808588321,-5.30808664127573,0.413483535211571
"0216",1.17310916690761,3.83679651758075,-1.49286698522419,0.04,0.25,0.45,335.457888298443,0.761863195567791,-12.2071330632454,0.423546072807499
"0217",0.647489764248719,0.912094479650259,-2.65687414758839,0.04,0.25,0.45,103.215422648234,0.23441401878946,-0.250321578345704,0.321979599414682
"0218",1.32379244333343,2.79103770500515,-0.389033322076313,0.04,0.25,0.45,388.872318661797,0.883173470346168,-16.74788455405,0.407469002390478
"0219",1.33551541876327,2.72223898562696,-1.70593090045266,0.04,0.25,0.45,373.083745385394,0.84731581634724,-15.3359799556178,0.395436799332449
"0220",0.85605697788368,3.84294369486347,-3.35035245754756,0.04,0.25,0.45,196.56960744856,0.446432039627674,-3.53487454080534,0.419897803027169
"0221",1.07556171590136,1.35651629000716,-0.0406585430148989,0.04,0.25,0.45,294.991551565939,0.669959520944644,-9.21296143939608,0.40632453772518
"0222",1.30451561112143,2.56043884841911,-2.78211343426257,0.04,0.25,0.45,356.256825657487,0.809099958909836,-13.8956316317439,0.407965785951572
"0223",1.122494168045,3.68823544732295,-2.92584892464709,0.04,0.25,0.45,289.709753809717,0.657963954713338,-8.85051121994002,0.401017642108845
"0224",1.16350190483569,3.56008953771461,-2.15103660404123,0.04,0.25,0.45,323.400179169717,0.734478760357059,-11.2747610970947,0.416516492109449
"0225",0.880240132203791,0.586990314217284,-2.20163029373158,0.04,0.25,0.45,164.459314526166,0.373505895304281,-2.1743110974542,0.346582935913891
"0226",0.91431654223823,1.28121290215757,-0.950661246569827,0.04,0.25,0.45,209.623731979011,0.476079448071564,-4.1571935757359,0.38581821596928
"0227",0.612871372256661,1.63867433953937,-1.39572348563746,0.04,0.25,0.45,110.194672666227,0.250264693067372,-0.425127544868687,0.375067808909459
"0228",0.873924462070223,2.60828091831598,-0.947692708031274,0.04,0.25,0.45,209.316225203516,0.475381065047019,-4.14207402073567,0.417167105616614
"0229",0.805236191288801,3.35511037184764,-1.03087127720471,0.04,0.25,0.45,185.855069109517,0.422098098758307,-3.05397771874325,0.422643013765727
"0230",0.524464686392108,2.11923611506168,-1.12525628224015,0.04,0.25,0.45,88.3047544795864,0.200550187604454,0.0848322432840402,0.402148681598616
"0231",0.509282188082114,1.84137063660473,-0.0983467233935369,0.04,0.25,0.45,87.7398550486454,0.199267236448308,0.0965037360358636,0.386069061583509
"0232",0.602108020905172,0.542243574249558,-3.41174908557069,0.04,0.25,0.45,94.1341116887083,0.213789323920416,-0.039983845373845,0.321058580669058
"0233",0.774104899357771,1.9861858715089,-0.637769440521486,0.04,0.25,0.45,170.996087716723,0.388351654147277,-2.43166499057331,0.394010907323944
"0234",0.937053609701339,0.47320867897477,-2.49272208933346,0.04,0.25,0.45,178.10958212196,0.404507212768113,-2.72312060948932,0.323949559639062
"0235",0.808197517218301,2.97414150867239,-1.16602416593675,0.04,0.25,0.45,177.181003344671,0.40239830426043,-2.68440064153949,0.414879559293952
"0236",0.784004779390059,3.18212723646034,-1.5573249682663,0.04,0.25,0.45,170.75106529017,0.38779518021898,-2.42183748547734,0.394187874258401
"0237",1.06737289894791,2.41163178715669,-1.34426778979786,0.04,0.25,0.45,281.935000142664,0.64030660074984,-8.32890183587168,0.397247375058256
"0238",1.26160077265138,0.692969601420686,-3.7922645964371,0.04,0.25,0.45,275.588538562223,0.625893061319457,-7.9136348561182,0.332732014756038
"0239",0.759591198116075,2.62093382309657,-3.18809709268436,0.04,0.25,0.45,153.335980505118,0.348243532729863,-1.75943828273804,0.36057925166392
"0240",0.518053462299984,3.98942116039246,-1.5283179912148,0.04,0.25,0.45,90.3566083429037,0.205210182184026,0.0418083602060152,0.414888398819228
"0241",0.639056057962123,1.61103167122137,-1.78203361424804,0.04,0.25,0.45,115.833294503098,0.263070647558491,-0.574705531754766,0.367321497053545
"0242",0.548534772941144,0.571135181515478,-3.96951290066447,0.04,0.25,0.45,94.260181384177,0.214075642604235,-0.0427713203829851,0.318762066934175
"0243",0.609292822472751,2.53696164545044,-0.196951874656603,0.04,0.25,0.45,112.553337699082,0.255621490870874,-0.486788839387529,0.410009810097564
"0244",1.45464200184867,3.21031098819058,-0.988793912334367,0.04,0.25,0.45,435.493823790027,0.989056235719012,-21.2585329224681,0.401819971098436
"0245",0.661308685962344,0.493528998441063,-2.99756972337142,0.04,0.25,0.45,102.433499174353,0.23263818123345,-0.231449348206731,0.308416838274849
"0246",1.49104071128787,1.21590702684131,-0.188296806834638,0.04,0.25,0.45,456.838110730579,1.03753155027527,-23.4938576492342,0.408152470146964
"0247",0.8775584477128,1.86670615296531,-2.81822720595729,0.04,0.25,0.45,186.994243450869,0.424685293855771,-3.10382667586517,0.393869649735233
"0248",0.510564037846169,0.0967723153624684,-1.73531013231631,0.04,0.25,0.45,93.3056020008544,0.211907683749279,-0.0217578297122447,0.296932397517786
"0249",1.19964982439717,1.51234445099719,-0.69634150422737,0.04,0.25,0.45,331.966673134435,0.753934247005104,-11.9336620272273,0.412473749165342
"0250",1.40635883669392,3.97063720872439,-0.975548889745027,0.04,0.25,0.45,429.124540450939,0.974590865467,-20.6122129740422,0.404728679218485
"0251",1.02304406801495,0.0788157908366993,-2.04741978914198,0.04,0.25,0.45,199.46122246147,0.452999227733645,-3.6692753868653,0.338319599709422
"0252",1.28743438718468,3.05207760472037,-2.40445960279833,0.04,0.25,0.45,361.640050068758,0.82132587666432,-14.3491940726714,0.408955596549057
"0253",1.00180863898108,2.07538096828852,-3.14316042983998,0.04,0.25,0.45,233.036770426256,0.529253133686316,-5.3735506540633,0.389860549120599
"0254",1.15780382776493,2.71316402324941,-0.759630747475661,0.04,0.25,0.45,319.345390828092,0.725269872711067,-10.9688890307259,0.410239166228667
"0255",0.561059969109017,0.548437875054777,-0.0527379737747835,0.04,0.25,0.45,90.4720389505097,0.205472338283627,0.0393586159326371,0.416022514190291
"0256",1.02462609227304,3.96587954110466,-3.57380567981862,0.04,0.25,0.45,261.577852544033,0.594073192434994,-7.03035003204264,0.411700339288982
"0257",1.4491883224349,2.84585029786266,-1.37035208855569,0.04,0.25,0.45,437.448070035509,0.9934945522453,-21.458748174696,0.406380864789616
"0258",1.31766112652072,0.957873283417895,-2.33619682340976,0.04,0.25,0.45,322.28955733419,0.731956411262888,-11.1905978220614,0.375282661822156
"0259",0.532431977236411,1.45190668587107,-2.70254313633684,0.04,0.25,0.45,89.6781036016265,0.203669220386944,0.0561448117389588,0.324215343026773
"0260",1.4803323987762,3.24143049189448,-2.77363231470902,0.04,0.25,0.45,425.397870719871,0.966127172678202,-20.2384666765109,0.400426936227238
"0261",0.709589889544062,0.026799128677696,-0.386141111163422,0.04,0.25,0.45,120.294626126619,0.273202841451512,-0.698341372183904,0.390688382360904
"0262",0.681568174008979,2.26189125061501,-1.07519977312535,0.04,0.25,0.45,132.419723219065,0.300740322427968,-1.05796454062987,0.38961926397586
"0263",0.514720806685975,3.6785508237062,-3.89355491111055,0.04,0.25,0.45,90.3628762184199,0.205224417245524,0.0416754195315989,0.358706271530017
"0264",0.568392266670475,2.36795280957967,-0.50828296100162,0.04,0.25,0.45,99.5128399769805,0.226005030465818,-0.162226509640118,0.398769044476492
"0265",0.526793365393765,2.82363415423781,-2.2225470894454,0.04,0.25,0.45,91.3962763748857,0.207571387082778,0.0196310669759318,0.35874582870163
"0266",0.91575999962003,0.679296603304334,-0.44056642419938,0.04,0.25,0.45,210.489205334247,0.478045036954996,-4.19986648907188,0.386927134217419
"0267",0.529779524850193,1.21828479914274,-0.830375428380445,0.04,0.25,0.45,90.8060391522653,0.206230890906493,0.0322526265670918,0.378016309287569
"0268",0.816261180769885,0.0452552745491266,-0.480084883080795,0.04,0.25,0.45,154.079548112077,0.349932259729345,-1.78626569597963,0.391139170828911
"0269",1.01489634801866,1.31223034470901,-0.883488042719662,0.04,0.25,0.45,255.273531461957,0.5797553588916,-6.64793360167291,0.411095916735084
"0270",0.90897481603804,0.49822606569808,-0.873562173244543,0.04,0.25,0.45,191.045420863899,0.433885980670317,-3.28356933705416,0.352836219846995
"0271",0.644067126143025,3.86125056079216,-3.33877897876781,0.04,0.25,0.45,122.456570054323,0.278112863146794,-0.759935362493685,0.378590936328895
"0272",0.893111177208135,3.79934760116506,-1.28672429034486,0.04,0.25,0.45,221.158706537796,0.502276693343469,-4.74037967975447,0.423652562140967
"0273",0.636139308634214,3.68642007383052,-2.97564463323727,0.04,0.25,0.45,119.902366283585,0.27231197452624,-0.68728343925992,0.381601249328268
"0274",1.29502668383415,3.25858124301489,-2.94341223851219,0.04,0.25,0.45,361.615487844021,0.821270093045327,-14.347109140147,0.407924872213331
"0275",1.10971898392425,0.073993774141185,-1.08457903415617,0.04,0.25,0.45,244.048153794683,0.554261243536541,-5.99010322378674,0.372594660728204
"0276",0.741629111686023,2.59112215043791,-1.65822045952827,0.04,0.25,0.45,157.239069739535,0.35710789436942,-1.9017063987795,0.389430445780858
"0277",1.12008470125077,2.60148457796965,-2.85219553768262,0.04,0.25,0.45,288.114601759219,0.654341182135913,-8.74233533268169,0.402374533046802
"0278",0.546824640821665,3.8764109149985,-0.248965137854218,0.04,0.25,0.45,98.4352456545038,0.223557690627688,-0.13719199727284,0.400680683877237
"0279",1.24252439606609,1.28757793697435,-2.46167403243296,0.04,0.25,0.45,315.430035590784,0.716377653577366,-10.6771975042835,0.38547779944201
"0280",1.27401014064928,0.709888186392374,-1.33925222912151,0.04,0.25,0.45,326.724822922568,0.742029406211653,-11.5284342577308,0.380694647857887
"0281",0.792644401764963,1.7007108946424,-0.383052641700953,0.04,0.25,0.45,175.412975146986,0.398382910198975,-2.6112367808252,0.418200407825194
"0282",1.1622037041497,3.71997052839026,-3.93989956093207,0.04,0.25,0.45,307.182340585553,0.697646195794016,-10.0745229189253,0.405299033352914
"0283",1.38156262602285,3.98644178107847,-2.80162401998602,0.04,0.25,0.45,398.171647142333,0.904293307917294,-17.60686468448,0.399761098398865
"0284",1.35413010706403,3.99208034962509,-2.43114515290502,0.04,0.25,0.45,391.112891182663,0.888262066561051,-16.9529903385998,0.400499230156571
"0285",0.945871608864283,2.79965464319848,-1.17638927913271,0.04,0.25,0.45,237.156189135082,0.538608804281236,-5.60087429057306,0.417805854932964
"0286",1.00340255243494,1.27186076667998,-1.64414423767105,0.04,0.25,0.45,239.774344889356,0.544554935163903,-5.74742338622619,0.393471218726417
"0287",0.552108499196358,2.51154307553731,-2.44174145827908,0.04,0.25,0.45,89.5902576170803,0.20346971211828,0.0579930506060311,0.402127239002879
"0288",1.33309364804602,1.66962812978309,-1.52353047885932,0.04,0.25,0.45,373.459107467831,0.848168306527367,-15.3688679718205,0.400835897608055
"0289",0.940109872916015,0.0360217617750168,-3.54083204983454,0.04,0.25,0.45,160.958169237645,0.365554394294154,-2.04059504351213,0.308976504335549
"0290",0.62206632854254,3.63962648707349,-0.350057790184394,0.04,0.25,0.45,117.932052515789,0.267837166820812,-0.63228597923133,0.43289391637006
"0291",1.15960664645815,3.05760021049716,-0.114876399753615,0.04,0.25,0.45,323.368334469583,0.734406437404305,-11.2723438637932,0.410419093483002
"0292",1.06551381716901,3.99950925525557,-3.08126759200543,0.04,0.25,0.45,283.210201757245,0.643202729328022,-8.41348256693204,0.40149876924809
"0293",0.504336146498797,1.10856611441262,-1.31084027413651,0.04,0.25,0.45,87.3853615204356,0.198462141139385,0.10378974216362,0.359693599910417
"0294",0.501058691409882,0.964105357094668,-3.2684077372374,0.04,0.25,0.45,94.6250789169683,0.214904366596379,-0.0508604451083809,0.305494372481895
"0295",0.874139200176112,2.97974897428323,-0.186633744245395,0.04,0.25,0.45,210.314778071523,0.477648892710344,-4.19125205515793,0.419384207798252
"0296",0.56997016042145,0.155264839998446,-0.50752440433111,0.04,0.25,0.45,87.4644729709004,0.198641812283095,0.102166298925657,0.396393565161592
"0297",0.674474800762022,2.28969735059515,-0.543023318672553,0.04,0.25,0.45,131.623085602549,0.298931067372716,-1.0332775763047,0.415119334436589
"0298",0.508458570015151,3.69476483844966,-1.1574115748005,0.04,0.25,0.45,89.8630892245123,0.204089343873981,0.0522468765093489,0.395813208897502
"0299",0.520579594179289,3.89607636710629,-2.12460258358158,0.04,0.25,0.45,91.2654166892502,0.207274189783961,0.0224364094506897,0.39829809085541
"0300",0.623189241169952,0.174662424840964,-0.0846543813720344,0.04,0.25,0.45,103.341397423102,0.234700121897748,-0.253375484349745,0.358773852772376
"0301",1.01351075250702,3.41612066132948,-2.87811547744088,0.04,0.25,0.45,250.401331420054,0.568690035872373,-6.35877972954202,0.395806778073861
"0302",0.919834832961205,0.0608477276610211,-3.97300462120492,0.04,0.25,0.45,150.77716052502,0.342432160170378,-1.66810954486929,0.324052748315764
"0303",0.868006307971198,3.43120656261034,-0.314975140891038,0.04,0.25,0.45,208.507806141529,0.473545052982891,-4.10243138734167,0.424012437647338
"0304",1.17835908919503,0.513871336088516,-1.73604794086609,0.04,0.25,0.45,269.369993943793,0.611770035926286,-7.51590815555346,0.35391879672599
"0305",0.651057756002527,2.41493640644196,-1.87338787674159,0.04,0.25,0.45,123.051857088679,0.279464828022551,-0.777087780951352,0.374445196769657
"0306",0.653854933677241,0.356187847624533,-0.417142110228538,0.04,0.25,0.45,109.962706880775,0.249737872262939,-0.419133917826632,0.359010721945877
"0307",1.49702735533565,1.7135506264912,-3.50633035418391,0.04,0.25,0.45,390.828194205636,0.887615487195199,-16.9268633458713,0.375292843039691
"0308",0.911917448391207,1.13859825775679,-1.8179641638482,0.04,0.25,0.45,201.177070498923,0.456896114688824,-3.7499550014633,0.387374679350924
"0309",0.707383618243271,2.28196298499312,-0.165959284428507,0.04,0.25,0.45,146.626882724266,0.333006405051561,-1.5232468460988,0.419830959200281
"0310",0.507572495922679,2.77093286161683,-1.53733499224205,0.04,0.25,0.45,87.4351762298803,0.198575276036634,0.102767667578618,0.384588095386784
"0311",0.731447863107082,3.30724606968742,-1.24306714586355,0.04,0.25,0.45,155.34065615535,0.352796380196678,-1.83206232375201,0.423813761832828
"0312",0.772656685535563,2.50704493497685,-1.1525190921519,0.04,0.25,0.45,166.400186757327,0.37791383791586,-2.2496766856726,0.381859731889872
"0313",1.34586487185606,2.49379998667445,-3.11241672275867,0.04,0.25,0.45,366.898094412025,0.833267496180609,-14.7987762388934,0.392316316486345
"0314",0.694104642314836,3.96047342171706,-0.289731827449985,0.04,0.25,0.45,149.686278670169,0.339954642827921,-1.62964134287198,0.405520709296989
"0315",0.511479132143548,2.40658062308747,-0.888355783334002,0.04,0.25,0.45,88.4104555539213,0.200790246822248,0.0826400145363391,0.386387591713183
"0316",0.729447329786373,2.93517109108903,-1.37222953168955,0.04,0.25,0.45,156.098082752287,0.354516582546003,-1.85974739970183,0.389416842759236
"0317",0.837822667426197,0.190426504289731,-0.0361985676893966,0.04,0.25,0.45,167.415360229528,0.380219412870469,-2.28944886197568,0.392510731700188
"0318",1.30853388687782,3.55058320190292,-0.208843530493788,0.04,0.25,0.45,392.402063537476,0.891189924286673,-17.0715374046206,0.416205963584723
"0319",1.37953863515262,2.1315424412908,-0.679162230599672,0.04,0.25,0.45,413.335612566914,0.938732406113645,-19.0510992360478,0.40765799907984
"0320",0.560280632427195,3.37591035171412,-1.92801992014144,0.04,0.25,0.45,100.374108146522,0.22796106889203,-0.182431347520705,0.381355099123081
"0321",1.29753240103298,0.221033140086569,-1.40829567178711,0.04,0.25,0.45,308.385895316349,0.700379606112362,-10.1614739190638,0.358630380570195
"0322",1.28945289100846,3.7890232941946,-0.643778787680902,0.04,0.25,0.45,384.570028120612,0.87340247692403,-16.3573493235399,0.416098633477308
"0323",0.599918797557941,3.42580443142075,-0.0279903744291512,0.04,0.25,0.45,111.180285908745,0.252503133362657,-0.450735067120143,0.42758184030012
"0324",0.685684290405828,1.89213396201096,-0.358844405182637,0.04,0.25,0.45,134.382358604026,0.305197691648604,-1.1194201280892,0.426069602433373
"0325",1.02619595651608,2.42372428510711,-0.152528272490017,0.04,0.25,0.45,276.540971587364,0.628056145549727,-7.97535230154476,0.424078174621406
"0326",0.604761798030231,3.47577257501055,-1.13278393669333,0.04,0.25,0.45,114.212691405382,0.259390072744658,-0.530950917419303,0.400278107986
"0327",1.49945784883387,3.86771462514345,-1.70369646889716,0.04,0.25,0.45,457.036339537302,1.03798175054604,-23.5151187545234,0.404811226652051
"0328",1.06815239509963,1.42284101244062,-2.00175943391491,0.04,0.25,0.45,257.100599490595,0.583904839155361,-6.75780241875823,0.37743986344284
"0329",1.1975419234219,2.69058126475103,-3.18315591142979,0.04,0.25,0.45,309.038844157303,0.701862527539653,-10.208788578487,0.394540448510464
"0330",1.34743834283063,3.13967151330411,-1.89583326986991,0.04,0.25,0.45,383.550603345202,0.871087246774058,-16.2654489767265,0.400870134206439
"0331",1.06060178036941,2.79572832168266,-0.101228059597314,0.04,0.25,0.45,287.441538297253,0.652812578105898,-8.69687043246744,0.404118174393893
"0332",0.533221557211596,3.30177820471767,-0.345118571385741,0.04,0.25,0.45,94.0215091011134,0.213533590577404,-0.0374972901832011,0.396157176985259
"0333",1.12549261274794,2.5168279518364,-0.234739645740017,0.04,0.25,0.45,313.05790213963,0.710990267456931,-10.502225486307,0.409718470794791
"0334",0.960812093067216,0.367336964064278,-3.26338995164353,0.04,0.25,0.45,176.068051228365,0.39987066283234,-2.63825932056839,0.313032828452296
"0335",0.591031113145174,0.850909474199638,-3.75562617845833,0.04,0.25,0.45,94.9329181278784,0.215603504619738,-0.057708994371761,0.307780421566804
"0336",1.37612684732233,3.01996394423861,-0.0124039319194855,0.04,0.25,0.45,422.038698675371,0.958498109127883,-19.904370131557,0.408722523504007
"0337",1.00444570483197,0.807611623429693,-2.90226805761363,0.04,0.25,0.45,203.545669936483,0.462275474660572,-3.86246257667461,0.34213835252512
"0338",0.768252709695604,2.24750154800899,-1.80585752659384,0.04,0.25,0.45,163.47467052543,0.371269656267833,-2.13641467599907,0.38286633256062
"0339",0.79777808552701,3.76094207107369,-2.21110754610412,0.04,0.25,0.45,173.526248011049,0.394097937285562,-2.5339702485564,0.418003643183468
"0340",0.503586522832047,1.78664249928668,-1.25103930833284,0.04,0.25,0.45,87.6550343187394,0.199074598878613,0.0982497651297948,0.372942219634974
"0341",1.33417066221614,3.70086475842912,-3.81509846920334,0.04,0.25,0.45,373.41808353421,0.848075136486495,-15.3652719772004,0.407415853951087
"0342",1.08051496292022,3.7317126613846,-0.621858036141842,0.04,0.25,0.45,295.948168052982,0.67213210629492,-9.27930726139621,0.40377969178967
"0343",1.43265120265423,3.90644753256533,-3.50091192705743,0.04,0.25,0.45,408.68691028243,0.928174672039586,-18.6026141695587,0.396870096475624
"0344",0.935512172331335,3.91368526897114,-3.15201357628312,0.04,0.25,0.45,231.900230706379,0.526671922115267,-5.31153358122096,0.395736170659456
"0345",0.803231128038606,2.2041338145202,-0.204725863597356,0.04,0.25,0.45,184.529072589367,0.419086609145475,-2.99633727654092,0.404060417786753
"0346",0.539369563224493,2.39491437742114,-1.76393897918798,0.04,0.25,0.45,89.5566401713319,0.203393363057674,0.0586998668805632,0.401021975087697
"0347",0.861938711550552,1.64223638839182,-0.669903042169288,0.04,0.25,0.45,186.51455052312,0.423595856404531,-3.08279873810685,0.392460909180571
"0348",0.951240216996754,3.10605838692375,-0.89885251478292,0.04,0.25,0.45,231.494564824042,0.525750608542891,-5.28947121082273,0.416726246834132
"0349",0.606435593188275,2.65983622565679,-0.728128702150658,0.04,0.25,0.45,109.624632110934,0.248970065830368,-0.410421221190272,0.416244074475994
"0350",0.530446520729922,1.99282155914605,-2.45965408619214,0.04,0.25,0.45,86.5195360747651,0.196495752618345,0.12146129420344,0.398012609874885
"0351",0.650785605094396,3.33925957054179,-2.3703055097498,0.04,0.25,0.45,123.594836877969,0.28069799716785,-0.792805571569992,0.410514881991902
"0352",0.659323905114084,2.64380006392207,-1.18212015641108,0.04,0.25,0.45,127.470816645664,0.289500790110805,-0.907014837819112,0.413338506473111
"0353",0.71951577867684,2.66331610210706,-0.795686820355244,0.04,0.25,0.45,151.92175942779,0.345031675066663,-1.70877229356786,0.394753553205711
"0354",0.60150384444138,1.79816047654301,-0.16893948906567,0.04,0.25,0.45,107.505286529976,0.244156789848064,-0.35641373240285,0.419297754694351
"0355",0.703993740257341,1.16158225876652,-3.83722682784777,0.04,0.25,0.45,113.495663206328,0.257761619773065,-0.511788612930018,0.322397379137844
"0356",0.716910748836584,1.95969058071543,-1.51659741796646,0.04,0.25,0.45,141.939303185685,0.322360376291123,-1.36449213389425,0.414438011965043
"0357",1.31889624672499,3.17029825818539,-1.31824596586917,0.04,0.25,0.45,389.791635246949,0.885261343357158,-16.8318977878611,0.419906666778632
"0358",0.717789975435473,3.89243448685016,-2.40172825345863,0.04,0.25,0.45,154.041289954573,0.349845371082069,-1.78488220077845,0.389115847201891
"0359",0.699038381333696,0.0118041993202642,-1.17287646162696,0.04,0.25,0.45,109.139339910419,0.247867911790873,-0.39796140465798,0.355665998822726
"0360",1.14472213385091,2.14180400242843,-2.92138115485478,0.04,0.25,0.45,283.129346094397,0.643019096878688,-8.40810829215461,0.385681743065277
"0361",0.753881101288134,1.25657159575541,-0.000637848279438913,0.04,0.25,0.45,161.816487477685,0.367503733093394,-2.07310978500793,0.422459473226416
"0362",0.556720913210418,3.06705430415925,-1.16002591912914,0.04,0.25,0.45,94.4558955677666,0.214520131878533,-0.0471060671984487,0.434878059311142
"0363",0.619244722938398,1.25596190187521,-1.45865539496951,0.04,0.25,0.45,109.984055832453,0.249786358171646,-0.419685013072212,0.36626936792375
"0364",0.54341312722466,3.7423313904535,-2.83132435643673,0.04,0.25,0.45,89.3567591911309,0.20293941051215,0.0628969432708363,0.4397366072766
"0365",1.25982110343943,3.47872841639258,-1.62899389754888,0.04,0.25,0.45,357.771474944702,0.812539900513162,-14.0225603943116,0.408501796141903
"0366",0.705541829268681,2.32073551697936,-2.71116249195952,0.04,0.25,0.45,132.881703292781,0.301789531963733,-1.07234906031381,0.392109542466652
"0367",1.31385081395227,3.43542672982253,-2.52359649744444,0.04,0.25,0.45,376.591346191339,0.855281978575077,-15.6445940656855,0.411217601563624
"0368",1.21735668850876,2.27908659179322,-0.908311236048117,0.04,0.25,0.45,343.79696925348,0.780802201285406,-12.8719215335448,0.420082123730811
"0369",0.630023507037666,3.04780607763026,-0.0114808173254133,0.04,0.25,0.45,123.696383336541,0.280928620778518,-0.795752747186558,0.391809842447838
"0370",0.525048588253791,3.02799724852014,-3.14469359476771,0.04,0.25,0.45,87.2850448508713,0.198234310520077,0.105846224445053,0.392855671225731
"0371",1.46881208184338,3.55899870141037,-1.27947652552742,0.04,0.25,0.45,447.276255160266,1.01581548368549,-22.4792501093765,0.409028188819551
"0372",1.07275201369706,3.45461236939766,-3.88113347938936,0.04,0.25,0.45,265.981212934125,0.604073727032789,-7.30298895510532,0.391206195891815
"0373",0.506784567801515,0.382647618684918,-3.17200427995808,0.04,0.25,0.45,95.4507120895541,0.216779473872657,-0.0692786150678646,0.326875731444619
"0374",0.540446574785514,2.66807681205124,-1.1684014735464,0.04,0.25,0.45,92.3220424258973,0.209673907567687,-0.000330114776765145,0.411172946435311
"0375",0.593536461220123,2.34756117127836,-1.23253237105906,0.04,0.25,0.45,108.046842782632,0.245386725979008,-0.37011398036819,0.382220232287547
"0376",0.537155814405298,3.73229913622979,-3.38757707296871,0.04,0.25,0.45,92.121518966469,0.209218495878425,0.00401059973892182,0.374898694440993
