"date","Tair.C.mean","Tair.C.min","Tair.C.max","RH","P.kPa","wind.m_s","precip.mm","rad.W_m2"
1988-06-10,17.6714285714286,14.3,20,38.6742857142857,NA,NA,0,192.142857142857
1988-06-11,13.9333333333333,9,19.8,62.1391666666667,NA,NA,11.43,174.291666666667
1988-06-12,7.29166666666667,5.1,9.4,96.5541666666667,NA,NA,1.524,69.3333333333333
1988-06-13,9.46666666666667,5.5,13.2,81.1804166666667,NA,NA,0.508,302.375
1988-06-14,8.225,5.4,12.2,NA,NA,NA,0,NA
1988-06-15,11.8,6.2,14.1,NA,NA,3.58833333333333,0,NA
1988-06-16,4.70833333333333,1,8.1,88.3458333333333,NA,2.34754166666667,0,305.958333333333
1988-06-17,8.57083333333333,1.7,14.5,80.2683333333333,NA,1.988625,0,285.666666666667
1988-06-18,11.8375,5.2,15.8,77.4383333333333,NA,2.67933333333333,2.286,245.416666666667
1988-06-19,11.7083333333333,7.6,16.1,80.2458333333333,NA,2.47385416666667,11.43,178.0625
1988-06-20,8.44583333333333,6.3,11.4,88.7166666666667,NA,2.41916666666667,0.254,113.875
1988-06-21,10.725,6,15.4,76.5379166666667,NA,2.61704166666667,0.254,229.166666666667
1988-06-22,6.61666666666667,3.3,9.9,90.8583333333333,NA,3.028625,4.826,105.5
1988-06-23,6.12916666666667,2.5,10.7,84.0675,NA,3.2275,0.762,219.625
1988-06-24,7.71666666666667,2.3,12.7,73.5233333333333,NA,2.17370833333333,1.778,218.666666666667
1988-06-25,13.375,6.4,18.8,61.41,NA,3.178375,0,324.125
1988-06-26,11.9916666666667,8.5,16.1,71.2575,NA,2.98620833333333,0.508,295.5
1988-06-27,10.5958333333333,6.5,13.8,80.2779166666667,NA,2.13720833333333,0.508,184.708333333333
1988-06-28,12.7666666666667,8.5,17.5,77.91875,NA,2.23079166666667,3.048,193.208333333333
1988-06-29,13.8916666666667,5.9,18.5,73.7358333333333,NA,2.273875,0,230.458333333333
1988-06-30,14.8208333333333,8.4,19.6,74.1025,NA,2.15745833333333,0.508,193.583333333333
1988-07-01,14.775,7.7,18.5,72.4104166666667,NA,2.06525,0,282.166666666667
1988-07-02,16.6666666666667,8.3,21.3,51.3870833333333,NA,3.17395833333333,0,276.291666666667
1988-07-03,16.6291666666667,12.6,20.4,52.1316666666667,NA,3.16658333333333,0,237.708333333333
1988-07-04,12.9958333333333,8.3,15.3,73.87625,NA,3.108625,0,341.875
1988-07-05,14.1125,4.3,20.1,65.254375,NA,2.653625,0,320.395833333333
1988-07-06,15.15,6.4,19.5,59.4045833333333,NA,2.2945,0,293.125
1988-07-07,12.8708333333333,7.9,15.9,71.995,NA,2.51825,0.254,197.291666666667
1988-07-08,11.4333333333333,3.8,15.4,69.8920833333333,NA,2.88604166666667,0,304.916666666667
1988-07-09,12.2,4.8,15.5,65.4795833333333,NA,2.65533333333333,0,328.625
1988-07-10,13.125,6.5,16.5,70.6354166666667,NA,2.43595833333333,0.762,207.541666666667
1988-07-11,13.325,7.4,16.5,78.44375,NA,2.16025,6.858,198.125
1988-07-12,14.5583333333333,6.3,18.4,70.60375,NA,2.229125,0,286.958333333333
1988-07-13,17.2166666666667,8.7,21.2,61.7945833333333,NA,2.17120833333333,0,283.666666666667
1988-07-14,17.6791666666667,11.1,21.2,53.8170833333333,NA,2.28258333333333,0,300.916666666667
1988-07-15,13.7958333333333,10,20.7,78.2641666666667,NA,2.70854166666667,6.858,132
1988-07-16,15.0791666666667,10.7,20.5,73.1483333333333,NA,2.295625,0,211.791666666667
1988-07-17,8.44583333333333,5.7,11.3,90.75,NA,2.00191666666667,4.318,58.0416666666667
1988-07-18,10.525,7.5,12.8,80.1725,NA,1.884375,0.762,111.375
1988-07-19,10.8333333333333,7.7,13.7,77.38,NA,2.22908333333333,1.524,158.958333333333
1988-07-20,9.35416666666667,3,13.1,75.7595833333333,NA,3.00254166666667,0,236.375
1988-07-21,3.225,0.8,5.5,93.1375,NA,2.77825,0,96.2083333333333
1988-07-22,3.49583333333333,-0.1,6.5,78.5529166666667,NA,2.64470833333333,0,175.083333333333
1988-07-23,5.3375,-2.1,9.4,72.89,NA,2.73420833333333,0,202.958333333333
1988-07-24,8.72083333333333,2.7,13.5,63.81625,NA,1.87641666666667,0,177.375
1988-07-25,11.0333333333333,6.9,13.5,60.9608333333333,NA,3.83033333333333,0,48.0833333333333
1988-07-26,10.8125,4.5,15,72.1991666666667,NA,3.54320833333333,0,129.083333333333
1988-07-27,12.7375,3.9,16.9,56.3266666666667,NA,3.8495,0,264.5
1988-07-28,13.9208333333333,8.8,18,64.83625,NA,2.82741666666667,0,197.833333333333
1988-07-29,12.2083333333333,7.2,16.1,77.7383333333333,NA,2.577625,0.508,177.208333333333
1988-07-30,11.8708333333333,7.6,16.2,74.0679166666667,NA,2.47525,0.508,118.083333333333
1988-07-31,9.2,7.4,10.4,82.7270833333333,NA,3.615875,9.906,41.2916666666667
1988-08-01,7.6375,7,8.5,94.8916666666667,NA,2.02120833333333,11.684,27.5833333333333
1988-08-02,10.3541666666667,7.3,13.1,87.825,NA,1.92375,0,60.4166666666667
1988-08-03,6.9625,4.1,10.4,93.425,NA,3.21541666666667,9.906,32.6666666666667
1988-08-04,8.60416666666667,2.8,14.9,79.1466666666667,NA,1.517125,0.254,197.041666666667
1988-08-05,12.95,2.7,20.6,62.9925,NA,2.22029166666667,0,241.291666666667
1988-08-06,12.9708333333333,7.1,17.6,67.3629166666667,NA,2.32683333333333,0,123.666666666667
1988-08-07,8.83333333333333,0.5,15.2,83.5929166666667,NA,3.42566666666667,4.318,65.0833333333333
1988-08-08,0.591666666666667,-0.3,1.2,93.9791666666667,NA,2.12775,5.588,119.208333333333
1988-08-09,5.33333333333333,0.4,11.1,72.65,NA,1.68191666666667,0,229.791666666667
1988-08-10,8.27083333333333,1.1,12.9,62.1679166666667,NA,3.06958333333333,0.254,175.625
1988-08-11,10.1583333333333,7.9,13.5,70.73625,NA,3.62375,2.032,88.25
1988-08-12,3.75,0.5,7.8,94.0166666666667,NA,3.193625,14.986,26.8333333333333
1988-08-13,7.58333333333333,0.5,13.7,68.0920833333333,NA,2.727,0,200.541666666667
1988-08-14,10.0583333333333,5,13.2,67.7304166666667,NA,6.34591666666667,2.286,133.083333333333
1988-08-15,10.7125,8.6,12.6,70.9629166666667,NA,4.90120833333333,0.254,98.25
1988-08-16,10.3208333333333,7.8,13.5,75.8916666666667,NA,2.16720833333333,1.27,98.5
1988-08-17,14.1875,9.1,18,72.3733333333333,NA,3.008875,0,73.2916666666667
1988-08-18,11.0708333333333,5.9,14.4,82.6791666666667,NA,2.896,0.254,181.333333333333
1988-08-19,6.68333333333333,4.3,9.6,94.9375,NA,1.85508333333333,0.762,86.0416666666667
1988-08-20,9.10416666666667,5,13,92.0541666666667,NA,1.47895833333333,1.524,73.7916666666667
1988-08-21,9.89583333333333,7,13.4,86.4004166666667,NA,2.38108333333333,3.556,113.041666666667
1988-08-22,1.62916666666667,-0.3,6.7,96.2166666666667,NA,3.07595833333333,1.27,70.5416666666667
1988-08-23,-0.179166666666667,-1.3,0.5,93.7125,NA,2.06620833333333,4.318,113.208333333333
1988-08-24,4.1875,0.1,8.7,79.3475,NA,1.675875,0,130
1988-08-25,6.75238095238095,0.3,12.6,NA,NA,2.3672,0,184.904761904762
1988-08-26,10.5333333333333,6.4,14.4,73,NA,3.54483333333333,0,82.25
1988-08-27,9.13333333333333,2.7,14.7,81.5833333333333,NA,2.89666666666667,0,125.5
1988-08-28,4.875,3.2,6.2,95.3333333333333,NA,2.2975,0,7
1988-08-29,1.12,-0.8,2.6,95,NA,3.2912,0,5.8
1988-08-30,-2.54166666666667,-3.9,-1,93.2916666666667,NA,3.79214583333333,0,75.2291666666667
1988-08-31,-5.525,-7.5,-4.2,94.25,NA,2.58804166666667,0,85.375
1988-09-01,-5.15833333333333,-9.9,-0.6,90.75,NA,1.43520833333333,0,151.791666666667
1988-09-02,1.78333333333333,-5.9,9.3,75.4166666666667,NA,2.38391666666667,0,168.333333333333
1988-09-03,5.23333333333333,-1,10.6,71.5416666666667,NA,3.20154166666667,0,156.375
1988-09-04,2.32916666666667,-0.5,5.6,91.25,NA,1.88358333333333,0,25.2083333333333
1988-09-05,-0.0125,-1.7,1.6,92.0833333333333,NA,2.06491666666667,0,73.5
1988-09-06,-0.9875,-4.1,1,89.5416666666667,NA,1.8815,0,90.9166666666667
1988-09-07,2.5125,-3.7,7.6,78.2083333333333,NA,3.48075,0,148.708333333333
1988-09-08,4.25833333333333,-0.4,9.7,72.9166666666667,NA,3.06895833333333,0,123.375
1988-09-09,3.11666666666667,-2.3,9,76.7916666666667,NA,2.95058333333333,0,143.625
1988-09-10,2.96666666666667,-2.5,8.9,68.8333333333333,NA,2.91479166666667,0,124.041666666667
1988-09-11,-1.91666666666667,-5,0.2,92.0833333333333,NA,2.08154166666667,0,57.125
1988-09-12,-0.579166666666667,-2.2,1.6,92.125,NA,1.29520833333333,0,65.1666666666667
1988-09-13,1.6875,-5.2,8.6,75.0416666666667,NA,2.135375,0,129.625
1988-09-14,2.46666666666667,-2.8,8.9,65.1666666666667,NA,2.96354166666667,0,121.458333333333
1988-09-15,1.9875,-3.1,5.7,75.0416666666667,NA,2.26529166666667,0,51.9583333333333
1988-09-16,3.72083333333333,-2.7,9.5,72,NA,2.37354166666667,0,117.833333333333
1988-09-17,5.59166666666667,1.1,10.2,62.375,NA,3.55733333333333,0,58.875
1988-09-18,4.44166666666667,0.5,9,75.3333333333333,NA,3.25141666666667,0,85.0833333333333
1988-09-19,-2.8125,-4.4,-0.6,95.875,NA,1.07191666666667,0,19.5833333333333
1988-09-20,-4.2125,-5.1,-3.5,94.75,NA,0.447,0,63.375
1988-09-21,-3.75833333333333,-4.6,-2.4,94.6666666666667,NA,1.21916666666667,0,54.5
1988-09-22,-3.34166666666667,-5.1,-1.6,94,NA,0.86125,0,54.5416666666667
1988-09-23,-2.07916666666667,-6.5,0.8,88.375,NA,1.69716666666667,0,62.8333333333333
1988-09-24,-2.95416666666667,-6.6,-0.1,85.0416666666667,NA,1.87929166666667,0,81.2916666666667
1988-09-25,-2.74583333333333,-3.5,-2.2,89.5,NA,2.00891666666667,0,34.875
1988-09-26,-1.80416666666667,-4.6,0.5,73.9166666666667,NA,4.07529166666667,0,74.25
1988-09-27,-3.55,-7.4,-1,82,NA,4.99408333333333,0,71.9583333333333
1988-09-28,-2.06666666666667,-6.6,1.6,84.8333333333333,NA,3.01533333333333,0,61.25
1988-09-29,-2.9625,-8,0.7,78.7083333333333,NA,5.04325,0,38.8333333333333
1988-09-30,-8.87083333333333,-11.5,-5.7,77.375,NA,3.967625,0,75.75
1988-10-01,-2.6375,-5,-0.3,59.5416666666667,NA,7.393625,0,57.2083333333333
1988-10-02,-4.89583333333333,-8.6,-2.1,75.6666666666667,NA,2.46725,0,46.9166666666667
1988-10-03,-6.57083333333333,-8.5,-4.7,90.375,NA,1.74995833333333,0,45.2916666666667
1988-10-04,-10.725,-11.9,-8.4,90.9583333333333,NA,2.21925,0,43.2916666666667
1988-10-05,-11.6166666666667,-17.6,-8.7,89.7083333333333,NA,1.09116666666667,0,50.2916666666667
1988-10-06,-10.3208333333333,-14.8,-7.3,90.25,NA,1.20866666666667,0,53.125
1988-10-07,-13.9,-21.6,-8.7,77.4166666666667,NA,2.85295833333333,0,55.9166666666667
1988-10-08,-12.6375,-13.5,-11.6,81.8333333333333,NA,2.233875,0,36.4583333333333
1988-10-09,-13.3375,-15.1,-9.3,83.5833333333333,NA,1.11204166666667,0,35.75
1988-10-10,-16.1041666666667,-22.9,-13.6,83.9583333333333,NA,0.622833333333333,0,17.625
1988-10-11,-20.1458333333333,-23.4,-15.5,76.0416666666667,NA,1.40758333333333,0,57.7916666666667
1988-10-12,-17.3166666666667,-20.1,-14.1,66.0416666666667,NA,3.99191666666667,0,46.2916666666667
1988-10-13,-16.2708333333333,-19.3,-13.6,64.2083333333333,NA,5.12391666666667,0,44
1988-10-14,-11.2875,-16.7,-8,74.75,NA,3.61891666666667,0,27.625
1988-10-15,-13.5458333333333,-19.2,-9.5,72.9583333333333,NA,3.466875,0,29.875
1988-10-16,-15.725,-22.3,-8.1,84.2083333333333,NA,2.96970833333333,0,28.9166666666667
1988-10-17,-19.7958333333333,-22.2,-18,73.4166666666667,NA,2.07954166666667,0,32.75
1988-10-18,-23.4208333333333,-25.8,-20.1,70.2083333333333,NA,1.97020833333333,0,32.125
1988-10-19,-19.4125,-24.6,-14.3,58.3333333333333,NA,2.672875,0,32.375
1988-10-20,-15.4375,-19.4,-10.8,56.6666666666667,NA,3.4205,0,30.3333333333333
1988-10-21,-18.2625,-20.1,-15.7,57.875,NA,2.30508333333333,0,27.9583333333333
1988-10-22,-20.0875,-25.5,-16.5,65.1666666666667,NA,1.58220833333333,0,25.0416666666667
1988-10-23,-21.1041666666667,-21.8,-20.4,78.0416666666667,NA,1.06591666666667,0,9.45833333333333
1988-10-24,-21.525,-23.4,-20.7,78.125,NA,0.451791666666667,0,7.25
1988-10-25,-29.875,-33.5,-24.4,70.75,NA,0.447583333333333,0,23.1666666666667
1988-10-26,-26.125,-33.2,-20.7,74,NA,0.447,0,24.5416666666667
1988-10-27,-26.5458333333333,-28.1,-23.9,72.3333333333333,NA,1.52933333333333,0,24.25
1988-10-28,-19.3708333333333,-28.7,-12.2,59.0416666666667,NA,3.18979166666667,0,NA
1988-10-29,-21.8125,-26.8,-17.7,64.625,NA,1.702375,0,15
1988-10-30,-19.2833333333333,-28.4,-6.9,69.3333333333333,NA,2.32975,0,7.04166666666667
1988-10-31,-9.32916666666667,-12.4,-7.2,69.0833333333333,NA,4.173125,0,NA
1988-11-01,-10.0916666666667,-12.2,-6.7,70.625,NA,4.38404166666667,0,10.0416666666667
1988-11-02,-8.52916666666667,-11.6,-6.3,76.75,NA,1.531,0,5.16666666666667
1988-11-03,-13.2083333333333,-15.3,-10.6,89.0416666666667,NA,0.4485,0,2
1988-11-04,-15.5333333333333,-18.2,-14.3,82.7916666666667,NA,1.83891666666667,0,1.33333333333333
1988-11-05,-22.95,-29.2,-16.5,73.125,NA,2.106,0,4.41666666666667
1988-11-06,-30.0375,-34.7,-25.7,70.3333333333333,NA,2.38333333333333,0,5.125
1988-11-07,-33.275,-35.6,-28.8,66.875,NA,1.91058333333333,0,3.125
1988-11-08,-23.0333333333333,-28.5,-14.9,76.9583333333333,NA,1.10941666666667,0,1.41666666666667
1988-11-09,-23.3583333333333,-30,-18.5,78.5833333333333,NA,1.57554166666667,0,1.875
1988-11-10,-34.6666666666667,-37.5,-30.9,67.5,NA,0.686916666666667,0,0.916666666666667
1988-11-11,-39.2375,-42.3,-37.4,63.0416666666667,NA,0.550083333333333,0,1.5
1988-11-12,-40.9583333333333,-42.3,-38.9,61.875,NA,0.614416666666667,0,1.66666666666667
1988-11-13,-36.6875,-39.2,-32.4,64.3333333333333,NA,0.4875,0,0.5
1988-11-14,-34.1875,-36.6,-31.1,66.625,NA,0.447041666666667,0,NA
1988-11-15,-36.5208333333333,-37.2,-36,64.4166666666667,NA,0.447541666666667,0,0.166666666666667
1988-11-16,-22.8541666666667,-36.4,-16.3,65,NA,2.05,0,1.79166666666667
1988-11-17,-20.2291666666667,-25.4,-15.2,45.625,NA,3.389,0,0.666666666666667
1988-11-18,-17.8125,-25.3,-12.7,58.3333333333333,NA,4.58891666666667,0,0.0416666666666667
1988-11-19,-12.375,-19.1,-9.2,84.2916666666667,NA,1.691625,0,NA
1988-11-20,-32.8416666666667,-39.2,-20.8,69.7916666666667,NA,1.82933333333333,0,NA
1988-11-21,-36.1541666666667,-37.6,-34,65.1666666666667,NA,2.06495833333333,0,NA
1988-11-22,-33.6375,-38.5,-30.1,67.125,NA,1.489875,0,NA
1988-11-23,-33.2583333333333,-38.8,-29.8,67.9583333333333,NA,1.64970833333333,0,NA
1988-11-24,-38.6541666666667,-39.3,-37.3,63.0833333333333,NA,1.42308333333333,0,NA
1988-11-25,-38.05,-39.4,-36,63.3333333333333,NA,0.963375,0,NA
1988-11-26,-39.0541666666667,-41.5,-37.9,62.75,NA,0.900291666666667,0,NA
1988-11-27,-37.0958333333333,-41,-34.5,63.875,NA,1.3065,0,-1.58333333333333
1988-11-28,-36.1125,-38.1,-33.4,64.4583333333333,NA,0.960583333333333,0,-1.625
1988-11-29,-40.5166666666667,-41.7,-39,61.875,NA,0.995333333333333,0,-1.66666666666667
1988-11-30,-35.7666666666667,-41.4,-32.2,64.75,NA,0.959958333333333,0,-1.625
1988-12-01,-37.15,-41.3,-32.7,63.875,NA,1.84083333333333,0,0
1988-12-02,-39.6416666666667,-41.8,-37.9,62.25,NA,1.87595833333333,0,NA
1988-12-03,-37.2375,-41.4,-34.9,63.5,NA,1.26529166666667,0,NA
1988-12-04,-33.9583333333333,-36.7,-30.7,65.875,NA,1.484125,0,NA
1988-12-05,-22.225,-30.3,-19,78.2083333333333,NA,3.664625,0,NA
1988-12-06,-29.1416666666667,-31,-26.4,72.5833333333333,NA,4.08525,0,-1.66666666666667
1988-12-07,-27.8125,-30.6,-26,68.8333333333333,NA,3.32629166666667,0,-1.75
1988-12-08,-28.0541666666667,-32,-25.2,70.0416666666667,NA,1.76225,0,NA
1988-12-09,-27.2666666666667,-30.6,-25.5,73.5833333333333,NA,1.73975,0,NA
1988-12-10,-24.0666666666667,-27.3,-19.6,76.3333333333333,NA,2.06770833333333,0,NA
1988-12-11,-9.9125,-21.4,0.8,81.3333333333333,NA,2.86670833333333,0,NA
1988-12-12,-7.675,-11.3,-5.8,89.875,NA,1.80895833333333,0,NA
1988-12-13,-20.225,-26.8,-15.7,83.2083333333333,NA,1.44845833333333,0,-1.79166666666667
1988-12-14,-9.825,-25.3,-5.1,73.2083333333333,NA,5.98845833333333,0,NA
1988-12-15,-3.12916666666667,-4.8,-1.5,71.7916666666667,NA,8.241125,0,NA
1988-12-16,-3.44166666666667,-8.2,-0.7,71.7916666666667,NA,4.476875,0,-1.75
1988-12-17,-5.5,-10.3,-1,68.8333333333333,NA,6.21841666666667,0,-1.70833333333333
1988-12-18,-8.11666666666667,-12,-5.6,67.4583333333333,NA,7.61308333333333,0,-1.75
1988-12-19,-6.40833333333333,-9.2,-5,72.75,NA,3.87866666666667,0,-1.75
1988-12-20,-9.51666666666667,-12.5,-8.3,88.9166666666667,NA,2.80745833333333,0,-1.75
1988-12-21,-16.3833333333333,-20.5,-13.8,85.5416666666667,NA,2.56079166666667,0,-1.70833333333333
1988-12-22,-15.85,-19.3,-14.3,76.6666666666667,NA,4.132375,0,-1.75
1988-12-23,-20.2333333333333,-24.3,-17.6,80.5833333333333,NA,1.70458333333333,0,-1.75
1988-12-24,-25.15,-28.4,-19.2,71.5833333333333,NA,1.91991666666667,0,-1.75
1988-12-25,-9.18333333333333,-18.1,-7.5,59.7083333333333,NA,7.12979166666667,0,-1.75
1988-12-26,-9.15833333333333,-10.5,-4.8,66.4166666666667,NA,5.25708333333333,0,-1.70833333333333
1988-12-27,-4.53333333333333,-5.9,-3.3,58.75,NA,8.02466666666667,0,-2
1988-12-28,-6.925,-10,-5,63.2083333333333,NA,5.56425,0,-2
1988-12-29,-8.84583333333333,-11.3,-5.3,62.25,NA,6.71845833333333,0,-2
1988-12-30,-14.3583333333333,-21,-8.2,64.6666666666667,NA,4.97516666666667,0,-2
1988-12-31,-8.575,-10.7,-6.5,60.1666666666667,NA,5.78716666666667,0,-2
1989-01-01,-7.57916666666667,-11.3,-6,79.25,NA,3.89175,0,NA
1989-01-02,-11.1458333333333,-18,-7.8,70.5,NA,3.97725,0,NA
1989-01-03,-17.3833333333333,-20.6,-14,73,NA,3.565125,0,NA
1989-01-04,-16.6916666666667,-20.1,-10.8,63.9583333333333,NA,6.03370833333333,0,NA
1989-01-05,-9.40833333333333,-11.2,-6.7,63.0833333333333,NA,7.80233333333333,0,NA
1989-01-06,-4.51666666666667,-7.4,-2.7,68.6666666666667,NA,8.05404166666667,0,NA
1989-01-07,-10.6166666666667,-12.6,-8.1,91.25,NA,2.226375,0,NA
1989-01-08,-13.7666666666667,-19.3,-11.2,87.125,NA,2.84458333333333,0,NA
1989-01-09,-15.3875,-22.4,-10.5,71.5,NA,4.604125,0,NA
1989-01-10,-24.4,-30.1,-10.3,67.1666666666667,NA,3.52595833333333,0,NA
1989-01-11,-30.3208333333333,-32.1,-28.8,66.8333333333333,NA,3.45433333333333,0,NA
1989-01-12,-33.5,-37.3,-30.9,64.2083333333333,NA,2.51120833333333,0,NA
1989-01-13,-32.2458333333333,-33.6,-31,62.25,NA,4.47091666666667,0,NA
1989-01-14,-33.0125,-34.2,-31.4,58.5,NA,3.52233333333333,0,NA
1989-01-15,-32.8666666666667,-35.5,-31.5,61.2916666666667,NA,3.96004166666667,0,NA
1989-01-16,-35.175,-36.3,-33.3,61.6666666666667,NA,3.41079166666667,0,NA
1989-01-17,-35.0291666666667,-36.5,-33.6,60.2916666666667,NA,3.17116666666667,0,NA
1989-01-18,-37.6708333333333,-43.1,-35.2,60.7083333333333,NA,2.59154166666667,0,NA
1989-01-19,-37.3916666666667,-39.6,-33.8,60.75,NA,3.435875,0,NA
1989-01-20,-35.525,-36.6,-34.8,60.5,NA,4.079875,0,NA
1989-01-21,-38.5708333333333,-43.4,-35.3,60.0416666666667,NA,3.18775,0,NA
1989-01-22,-37.2916666666667,-39.9,-34.8,60.0416666666667,NA,3.39725,0,NA
1989-01-23,-38.5708333333333,-42.9,-36.6,59.8333333333333,NA,3.123625,0,NA
1989-01-24,-45.8375,-48.6,-42.9,55.625,NA,2.53904166666667,0,NA
1989-01-25,-49.8916666666667,-53.2,-47.4,50.5833333333333,NA,2.15229166666667,0,NA
1989-01-26,-55.5458333333333,-57.6,-53.6,44.3333333333333,NA,1.08320833333333,0,NA
1989-01-27,-49.975,-56.3,-46.9,49.3333333333333,NA,0.906291666666667,0,NA
1989-01-28,-44.5166666666667,-48.4,-37.5,55.375,NA,2.77904166666667,0,NA
1989-01-29,-33.4291666666667,-37.8,-28.1,63.0416666666667,NA,4.05583333333333,0,NA
1989-01-30,-34.3458333333333,-39.4,-27.7,60.25,NA,4.73004166666667,0,NA
1989-01-31,-24.5,-26.4,-22,51,NA,5.26570833333333,0,NA
1989-02-01,-18.55,-24.5,-8.4,54.125,NA,6.86208333333333,0,NA
1989-02-02,-7.74583333333333,-8.6,-6.7,59.2083333333333,NA,10.2858333333333,0,NA
1989-02-03,-7.45,-9,-6.3,55.5833333333333,NA,9.43725,0,NA
1989-02-04,-6.5375,-8.1,-5.6,61.875,NA,7.08254166666667,0,NA
1989-02-05,-10.2541666666667,-13.6,-7.6,59.375,NA,2.91708333333333,0,NA
1989-02-06,-6.89583333333333,-12.3,-1.3,51.2083333333333,NA,5.42895833333333,0,NA
1989-02-07,-2.20416666666667,-3.5,-0.8,63.875,NA,6.87591666666667,0,NA
1989-02-08,-2.8375,-10.4,-0.4,76.2916666666667,NA,5.70966666666667,0,NA
1989-02-09,-4.14583333333333,-11.7,-0.6,68.375,NA,7.347875,0,NA
1989-02-10,-2.2375,-5.2,-0.2,68.9166666666667,NA,4.99254166666667,0,NA
1989-02-11,-7.64583333333333,-11.6,-3.5,85.8333333333333,NA,4.46183333333333,0,NA
1989-02-12,-2.47916666666667,-4.5,-0.1,83.6666666666667,NA,6.768375,0,NA
1989-02-13,-10.3041666666667,-13.4,-3.9,80.4583333333333,NA,3.74095833333333,0,NA
1989-02-14,-2.02916666666667,-9.1,1.7,61.9166666666667,NA,5.438875,0,NA
1989-02-15,-7.05833333333333,-11.3,-1.5,73,NA,3.60754166666667,0,NA
1989-02-16,-4.9875,-10.5,1.5,51.8333333333333,NA,6.83916666666667,0,NA
1989-02-17,-0.766666666666667,-6.7,1.6,59.3333333333333,NA,5.8285,0,NA
1989-02-18,-5.40833333333333,-9.2,-0.9,53.5833333333333,NA,4.96654166666667,0,NA
1989-02-19,-1.96666666666667,-8.2,1.6,54.6666666666667,NA,6.90429166666667,0,NA
1989-02-20,-12.8583333333333,-17.6,-0.7,74.4166666666667,NA,2.27008333333333,0,NA
1989-02-21,-6.69583333333333,-16.4,-4.3,64.9583333333333,NA,6.51583333333333,0,NA
1989-02-22,-19.8083333333333,-27.6,-13.9,80.4583333333333,NA,3.42579166666667,0,NA
1989-02-23,-20.1291666666667,-27.9,-14.1,55.75,NA,6.32966666666667,0,NA
1989-02-24,-9.12916666666667,-14.6,-0.8,70.75,NA,11.0414166666667,0,NA
1989-02-25,-4.60416666666667,-10.4,2.2,61.7916666666667,NA,11.9829166666667,0,NA
1989-02-26,-18.3166666666667,-22,-11.5,77.1666666666667,NA,6.11433333333333,0,NA
1989-02-27,-15.9875,-24,-8.2,63.75,NA,5.45341666666667,0,NA
1989-02-28,-6.77083333333333,-8.3,-5.1,90.25,NA,8.28545833333333,0,NA
1989-03-01,-8.60416666666667,-14.6,-6.1,85.5,NA,6.11816666666667,0,NA
1989-03-02,-28.8416666666667,-39.2,-15.9,72.4166666666667,NA,4.76583333333333,0,NA
1989-03-03,-32.3666666666667,-36.6,-28.7,62.9166666666667,NA,4.12633333333333,0,NA
1989-03-04,-22.5666666666667,-27.1,-17.2,50.2916666666667,NA,5.08429166666667,0,NA
1989-03-05,-20.4375,-24.2,-17.9,61.6666666666667,NA,2.81408333333333,0,NA
1989-03-06,-25.5,-33.4,-20,71.5416666666667,NA,2.764625,0,NA
1989-03-07,-31.5208333333333,-36.1,-28.8,64.7083333333333,NA,3.60145833333333,0,NA
1989-03-08,-25.5458333333333,-31.6,-17.7,51.625,NA,4.36770833333333,0,NA
1989-03-09,-14.4416666666667,-24.2,-9.3,61,NA,7.2605,0,NA
1989-03-10,-3.725,-9.8,1,77,NA,7.19925,0,NA
1989-03-11,-5.69583333333333,-8.9,-2,60.625,NA,4.418375,0,NA
1989-03-12,-4.70833333333333,-6.9,-0.8,51.0833333333333,NA,5.12975,0,NA
1989-03-13,-5.35416666666667,-8,-2.4,58.125,NA,4.131875,0,NA
1989-03-14,-11.9166666666667,-16.5,-7.3,73.7083333333333,NA,1.95741666666667,0,NA
1989-03-15,-13.9666666666667,-15.7,-11.7,84.125,NA,2.61970833333333,0,NA
1989-03-16,-16.1875,-23.2,-11.4,83.5,NA,0.928125,0,NA
1989-03-17,-27.7625,-34.6,-22.1,72.0833333333333,NA,1.550375,0,NA
1989-03-18,-29.375,-33.7,-23.8,69.0416666666667,NA,2.23333333333333,0,NA
1989-03-19,-30.675,-35.8,-24.3,67.125,NA,1.8085,0,NA
1989-03-20,-27.1958333333333,-31.5,-20.1,67.4583333333333,NA,2.9275,0,NA
1989-03-21,-28.8166666666667,-34.1,-20.8,66.5416666666667,NA,2.25670833333333,0,NA
1989-03-22,-28.7208333333333,-35.4,-21,66.25,NA,2.135625,0,NA
1989-03-23,-24.6666666666667,-28.7,-17.4,64.25,NA,2.91129166666667,0,NA
1989-03-24,-21.6333333333333,-27.7,-14.3,59.1666666666667,NA,3.36016666666667,0,NA
1989-03-25,-16.675,-21.5,-11.4,51.9583333333333,NA,2.56766666666667,0,NA
1989-03-26,-12.0041666666667,-17.4,-9.1,49.5833333333333,NA,9.98529166666667,0,NA
1989-03-27,-12.325,-19.5,-6.2,43.9583333333333,NA,5.11091666666667,0,NA
1989-03-28,-17.35,-23.9,-8.9,51.125,NA,3.06870833333333,0,NA
1989-03-29,-18.9083333333333,-24.7,-9.5,54.8333333333333,NA,3.19116666666667,0,NA
1989-03-30,-16.5833333333333,-20.8,-9,56.0416666666667,NA,4.07895833333333,0,NA
1989-03-31,-17.5791666666667,-24.2,-9.4,55.2083333333333,NA,2.58691666666667,0,NA
1989-04-01,-20.3416666666667,-26.1,-10.5,61.5833333333333,NA,2.26079166666667,0,NA
