Date,Thaw depth Unburned,Thaw depth Moderate,Thaw depth Severe
30-Jul-2015,50,65,68
30-Jul-2015,40,60,77
30-Jul-2015,48,48,70
30-Jul-2015,48,53,60
30-Jul-2015,45,53,63
30-Jul-2015,56,63,76
30-Jul-2015,51,44,66
30-Jul-2015,56,43,74
30-Jul-2015,56,58,82
30-Jul-2015,44,51,53
30-Jul-2015,40,45,51
30-Jul-2015,46,66,79
30-Jul-2015,49,55,59
30-Jul-2015,49,54,43
30-Jul-2015,56,75,57
30-Jul-2015,57,79,87
30-Jul-2015,46,77,89
30-Jul-2015,40,47,59
30-Jul-2015,48,55,78
30-Jul-2015,51,43,63
30-Jul-2015,54,54,62
30-Jul-2015,36,56,79
30-Jul-2015,56,67,68
30-Jul-2015,58,70,66
30-Jul-2015,64,41,79
30-Jul-2015,51,48,51
30-Jul-2015,53,54,54
30-Jul-2015,45,58,81
30-Jul-2015,39,54,82
30-Jul-2015,37,60,60
30-Jul-2015,54,52,52
30-Jul-2015,44,73,48
30-Jul-2015,49,43,47
12-Aug-2015,68,94,66
12-Aug-2015,56,85,53
12-Aug-2015,46,66,73
12-Aug-2015,47,74,91
12-Aug-2015,59,69,76
12-Aug-2015,69,66,74
12-Aug-2015,59,69,67
12-Aug-2015,49,72,66
12-Aug-2015,44,68,65
12-Aug-2015,42,71,55
12-Aug-2015,27,66,83
12-Aug-2015,52,80,75
12-Aug-2015,64,67,82
12-Aug-2015,60,79,45
12-Aug-2015,51,68,43
12-Aug-2015,54,62,60
12-Aug-2015,58,53,70
12-Aug-2015,65,71,50
12-Aug-2015,59,76,51
12-Aug-2015,62,75,61
12-Aug-2015,50,94,51
12-Aug-2015,62,75,36
12-Aug-2015,32,65,63
12-Aug-2015,52,70,75
12-Aug-2015,68,67,73
12-Aug-2015,53,62,66
12-Aug-2015,48,31,78
12-Aug-2015,53,58,74
12-Aug-2015,57,56,75
12-Aug-2015,50,61,72
12-Aug-2015,49,56,75
12-Aug-2015,56,49,82
12-Aug-2015,67,45,78
12-Aug-2015,59,55,70
12-Aug-2015,51,60,78
12-Aug-2015,46,54,72
12-Aug-2015,47,50,79
12-Aug-2015,57,51,67
12-Aug-2015,56,46,52
12-Aug-2015,59,70,67
12-Aug-2015,54,57,91
12-Aug-2015,57,72,53
12-Aug-2015,54,82,51
12-Aug-2015,50,83,76
12-Aug-2015,54,62,88
12-Aug-2015,59,56,62
12-Aug-2015,61,65,77
12-Aug-2015,68,59,91
12-Aug-2015,56,57,75
12-Aug-2015,77,61,89
12-Aug-2015,48,58,78
12-Aug-2015,41,64,65
12-Aug-2015,43,69,68
12-Aug-2015,67,64,82
12-Aug-2015,58,64,88
12-Aug-2015,67,53,56
12-Aug-2015,58,69,87
12-Aug-2015,58,62,76
12-Aug-2015,59,62,38
12-Aug-2015,43,61,74
12-Aug-2015,62,60,80
12-Aug-2015,44,54,77
12-Aug-2015,54,73,79
12-Aug-2015,47,60,72
12-Aug-2015,55,61,79
12-Aug-2015,57,75,82
12-Aug-2015,64,86,73
12-Aug-2015,46,82,88
12-Aug-2015,47,57,91
12-Aug-2015,67,59,58
12-Aug-2015,64,64,66
12-Aug-2015,46,59,71
12-Aug-2015,45,62,61
12-Aug-2015,76,67,69
12-Aug-2015,63,72,66
12-Aug-2015,70,54,78
12-Aug-2015,62,67,82
12-Aug-2015,63,57,91
12-Aug-2015,55,64,90
12-Aug-2015,53,67,89
12-Aug-2015,49,66,67
12-Aug-2015,55,67,83
12-Aug-2015,47,81,79
12-Aug-2015,63,57,77
28-Aug-2015,55,59,57
28-Aug-2015,55,75,75
28-Aug-2015,46,64,50
28-Aug-2015,52,80,68
28-Aug-2015,58,63,78
28-Aug-2015,60,54,77
28-Aug-2015,64,53,54
28-Aug-2015,52,56,60
28-Aug-2015,55,52,75
28-Aug-2015,64,56,67
28-Aug-2015,45,57,98
28-Aug-2015,52,68,86
28-Aug-2015,58,70,68
28-Aug-2015,55,59,75
28-Aug-2015,60,63,66
28-Aug-2015,46,57,73
28-Aug-2015,57,71,62
28-Aug-2015,52,61,79
28-Aug-2015,40,65,72
28-Aug-2015,47,57,73
28-Aug-2015,50,65,75
28-Aug-2015,49,61,62
28-Aug-2015,46,64,65
28-Aug-2015,45,56,74
28-Aug-2015,51,66,57
28-Aug-2015,58,74,60
28-Aug-2015,57,88,76
28-Aug-2015,58,76,71
28-Aug-2015,61,64,73
28-Aug-2015,59,61,68
28-Aug-2015,44,56,70
28-Aug-2015,41,62,80
28-Aug-2015,43,68,68
28-Aug-2015,47,74,66
28-Aug-2015,57,76,76
28-Aug-2015,73,56,77
28-Aug-2015,65,63,79
28-Aug-2015,55,61,73
28-Aug-2015,54,55,78
28-Aug-2015,60,63,65
28-Aug-2015,74,67,55
28-Aug-2015,58,67,72
28-Aug-2015,52,68,79
28-Aug-2015,52,56,75
28-Aug-2015,56,75,58
28-Aug-2015,64,76,81
28-Aug-2015,64,54,84
28-Aug-2015,62,43,86
28-Aug-2015,51,75,101
28-Aug-2015,60,82,85
28-Aug-2015,63,73,69
28-Aug-2015,56,53,78
28-Aug-2015,51,52,83
28-Aug-2015,54,72,85
28-Aug-2015,55,95,78
28-Aug-2015,59,57,76
28-Aug-2015,62,77,82
28-Aug-2015,49,76,75
28-Aug-2015,58,64,81
28-Aug-2015,50,56,76
28-Aug-2015,63,67,81
28-Aug-2015,50,50,69
28-Aug-2015,58,51,61
28-Aug-2015,62,58,68
28-Aug-2015,62,72,67
28-Aug-2015,63,57,68
28-Aug-2015,59,62,89
28-Aug-2015,61,72,77
28-Aug-2015,54,68,67
28-Aug-2015,47,70,52
28-Aug-2015,41,65,73
28-Aug-2015,56,77,66
28-Aug-2015,45,54,79
28-Aug-2015,54,65,78
28-Aug-2015,53,73,80
28-Aug-2015,52,88,97
28-Aug-2015,53,72,93
28-Aug-2015,43,72,93
28-Aug-2015,70,68,69
28-Aug-2015,52,75,92
28-Aug-2015,60,59,74
28-Aug-2015,55,78,67
28-Aug-2015,55,85,61
28-Aug-2015,52,82,64
29-May-2016,6,6,10
29-May-2016,8,8,9
29-May-2016,5,11,8
29-May-2016,6,9,20
29-May-2016,13,10,9
29-May-2016,10,8,16
29-May-2016,23,9,7
29-May-2016,24,7,12
29-May-2016,7,17,11
29-May-2016,8,13,11
29-May-2016,8,5,9
29-May-2016,7,12,13
29-May-2016,6,13,12
29-May-2016,10,12,6
29-May-2016,10,10,10
29-May-2016,11,9,9
29-May-2016,8,14,13
29-May-2016,6,12,7
29-May-2016,9,13,10
29-May-2016,11,13,11
29-May-2016,10,10,12
29-May-2016,9,9,9
29-May-2016,8,14,10
29-May-2016,11,11,4
29-May-2016,6,13,13
29-May-2016,7,13,10
29-May-2016,10,7,9
29-May-2016,9,15,8
29-May-2016,7,11,9
29-May-2016,10,13,14
29-May-2016,11,9,10
29-May-2016,11,8,8
29-May-2016,8,7,9
29-May-2016,13,9,8
29-May-2016,9,6,10
29-May-2016,7,15,7
29-May-2016,8,15,6
29-May-2016,8,8,11
29-May-2016,11,9,11
29-May-2016,7,7,8
29-May-2016,5,6,22
29-May-2016,9,8,20
29-May-2016,6,9,9
29-May-2016,6,12,12
29-May-2016,7,10,13
29-May-2016,9,10,12
29-May-2016,10,12,4
29-May-2016,10,7,13
29-May-2016,6,12,14
29-May-2016,10,11,12
29-May-2016,11,10,16
29-May-2016,13,10,11
29-May-2016,7,12,8
29-May-2016,6,10,9
29-May-2016,10,11,7
29-May-2016,8,10,13
29-May-2016,10,9,9
29-May-2016,9,8,11
29-May-2016,8,7,11
29-May-2016,10,6,8
29-May-2016,7,6,12
29-May-2016,6,12,9
29-May-2016,9,9,7
29-May-2016,11,4,9
29-May-2016,8,8,10
29-May-2016,10,7,8
29-May-2016,11,10,11
29-May-2016,8,15,8
29-May-2016,7,11,15
29-May-2016,7,8,13
29-May-2016,9,9,12
29-May-2016,10,9,10
29-May-2016,8,10,14
29-May-2016,7,11,12
29-May-2016,9,14,9
29-May-2016,10,13,8
29-May-2016,7,4,13
29-May-2016,9,7,14
29-May-2016,8,13,12
29-May-2016,4,9,11
29-May-2016,8,7,8
29-May-2016,8,3,7
29-May-2016,6,4,11
29-May-2016,7,8,12
11-Jun-2016,17,20,19
11-Jun-2016,11,12,10
11-Jun-2016,17,16,11
11-Jun-2016,16,15,11
11-Jun-2016,17,20,8
11-Jun-2016,27,17,12
11-Jun-2016,10,17,12
11-Jun-2016,19,15,9
11-Jun-2016,17,9,13
11-Jun-2016,20,14,11
11-Jun-2016,15,23,14
11-Jun-2016,18,11,12
11-Jun-2016,14,16,11
11-Jun-2016,11,13,7
11-Jun-2016,17,10,17
11-Jun-2016,14,13,8
11-Jun-2016,16,14,10
11-Jun-2016,15,10,12
11-Jun-2016,23,12,7
11-Jun-2016,14,12,10
11-Jun-2016,12,22,13
11-Jun-2016,19,17,13
11-Jun-2016,13,14,15
11-Jun-2016,14,10,13
11-Jun-2016,21,10,13
11-Jun-2016,12,8,15
11-Jun-2016,19,16,13
11-Jun-2016,12,12,8
11-Jun-2016,17,14,13
11-Jun-2016,13,7,14
11-Jun-2016,13,20,12
11-Jun-2016,17,16,14
11-Jun-2016,10,9,8
11-Jun-2016,13,12,14
11-Jun-2016,13,12,8
11-Jun-2016,11,15,7
11-Jun-2016,17,11,14
11-Jun-2016,15,11,16
11-Jun-2016,20,18,17
11-Jun-2016,12,13,12
11-Jun-2016,17,14,15
11-Jun-2016,10,22,16
11-Jun-2016,13,17,13
11-Jun-2016,8,11,10
11-Jun-2016,13,17,14
11-Jun-2016,12,24,17
11-Jun-2016,13,17,41
11-Jun-2016,10,14,33
11-Jun-2016,9,13,14
11-Jun-2016,10,12,19
11-Jun-2016,20,15,20
11-Jun-2016,10,13,11
11-Jun-2016,10,11,19
11-Jun-2016,5,12,14
11-Jun-2016,15,27,14
11-Jun-2016,15,16,22
11-Jun-2016,13,18,13
11-Jun-2016,11,9,16
11-Jun-2016,16,10,12
11-Jun-2016,11,15,15
11-Jun-2016,10,14,12
11-Jun-2016,14,13,12
11-Jun-2016,12,12,8
11-Jun-2016,6,15,19
11-Jun-2016,13,15,18
11-Jun-2016,12,15,31
11-Jun-2016,15,12,15
11-Jun-2016,16,12,11
11-Jun-2016,19,14,20
11-Jun-2016,10,16,16
11-Jun-2016,13,13,20
11-Jun-2016,9,19,18
11-Jun-2016,11,13,16
11-Jun-2016,14,10,20
11-Jun-2016,10,8,12
11-Jun-2016,8,12,20
11-Jun-2016,13,17,15
11-Jun-2016,12,15,29
11-Jun-2016,21,13,15
11-Jun-2016,13,11,14
11-Jun-2016,16,14,17
11-Jun-2016,12,13,20
11-Jun-2016,14,11,19
11-Jun-2016,10,9,20
16-Jun-2016,15,16,14
16-Jun-2016,13,22,15
16-Jun-2016,15,17,17
16-Jun-2016,10,20,17
16-Jun-2016,14,34,16
16-Jun-2016,12,16,15
16-Jun-2016,15,16,23
16-Jun-2016,15,18,12
16-Jun-2016,13,18,19
16-Jun-2016,13,12,16
16-Jun-2016,14,18,21
16-Jun-2016,17,18,12
16-Jun-2016,18,20,20
16-Jun-2016,14,15,12
16-Jun-2016,14,17,17
16-Jun-2016,13,14,17
16-Jun-2016,14,16,12
16-Jun-2016,13,17,15
16-Jun-2016,15,23,16
16-Jun-2016,15,14,15
16-Jun-2016,15,26,23
16-Jun-2016,14,15,15
16-Jun-2016,15,17,16
16-Jun-2016,14,12,19
16-Jun-2016,17,25,23
16-Jun-2016,15,14,22
16-Jun-2016,15,21,22
16-Jun-2016,15,15,16
16-Jun-2016,13,13,23
16-Jun-2016,18,20,33
16-Jun-2016,13,18,13
16-Jun-2016,16,15,16
16-Jun-2016,19,15,18
16-Jun-2016,19,22,13
16-Jun-2016,15,12,15
16-Jun-2016,13,14,16
16-Jun-2016,13,15,14
16-Jun-2016,13,15,16
16-Jun-2016,15,13,16
16-Jun-2016,15,13,21
16-Jun-2016,15,16,21
16-Jun-2016,11,18,19
16-Jun-2016,13,14,16
16-Jun-2016,15,15,15
16-Jun-2016,14,13,24
16-Jun-2016,11,14,37
16-Jun-2016,10,18,21
16-Jun-2016,13,16,22
16-Jun-2016,12,17,17
16-Jun-2016,13,16,21
16-Jun-2016,15,16,26
16-Jun-2016,13,11,17
16-Jun-2016,13,15,16
16-Jun-2016,11,15,17
16-Jun-2016,18,17,14
16-Jun-2016,14,15,27
16-Jun-2016,14,15,30
16-Jun-2016,14,15,22
16-Jun-2016,14,15,18
16-Jun-2016,15,15,23
16-Jun-2016,15,18,12
16-Jun-2016,14,12,17
16-Jun-2016,12,15,15
16-Jun-2016,11,15,22
16-Jun-2016,13,16,27
16-Jun-2016,15,15,35
16-Jun-2016,13,15,20
16-Jun-2016,15,14,15
16-Jun-2016,12,14,26
16-Jun-2016,13,15,13
16-Jun-2016,15,16,25
16-Jun-2016,12,16,12
16-Jun-2016,12,15,20
16-Jun-2016,11,16,28
16-Jun-2016,15,18,19
16-Jun-2016,21,15,29
16-Jun-2016,20,20,16
16-Jun-2016,13,14,18
16-Jun-2016,18,15,18
16-Jun-2016,11,15,18
16-Jun-2016,11,17,17
16-Jun-2016,11,17,21
16-Jun-2016,15,17,29
16-Jun-2016,12,13,26
24-Jun-2016,32,19,22
24-Jun-2016,16,38,21
24-Jun-2016,17,15,35
24-Jun-2016,22,22,19
24-Jun-2016,18,20,21
24-Jun-2016,19,26,35
24-Jun-2016,18,17,15
24-Jun-2016,24,17,16
24-Jun-2016,16,22,30
24-Jun-2016,17,33,41
24-Jun-2016,25,19,20
24-Jun-2016,22,23,19
24-Jun-2016,22,20,42
24-Jun-2016,16,22,21
24-Jun-2016,17,32,28
24-Jun-2016,17,24,35
24-Jun-2016,21,19,38
24-Jun-2016,22,15,25
24-Jun-2016,17,20,29
24-Jun-2016,24,19,28
24-Jun-2016,17,25,43
24-Jun-2016,18,24,16
24-Jun-2016,18,17,21
24-Jun-2016,17,16,37
24-Jun-2016,13,22,24
24-Jun-2016,19,29,25
24-Jun-2016,17,20,33
24-Jun-2016,17,29,26
24-Jun-2016,13,31,30
24-Jun-2016,18,17,37
24-Jun-2016,18,19,20
24-Jun-2016,15,21,22
24-Jun-2016,21,33,19
24-Jun-2016,21,17,20
24-Jun-2016,19,13,25
24-Jun-2016,14,19,22
24-Jun-2016,15,19,16
24-Jun-2016,16,18,19
24-Jun-2016,19,18,28
24-Jun-2016,22,21,19
24-Jun-2016,30,17,18
24-Jun-2016,13,26,26
24-Jun-2016,22,20,22
24-Jun-2016,19,17,22
24-Jun-2016,23,15,31
24-Jun-2016,19,21,31
24-Jun-2016,21,18,44
24-Jun-2016,16,18,40
24-Jun-2016,16,21,25
24-Jun-2016,17,18,38
24-Jun-2016,20,27,37
24-Jun-2016,15,15,23
24-Jun-2016,20,18,19
24-Jun-2016,14,17,20
24-Jun-2016,22,23,18
24-Jun-2016,17,18,35
24-Jun-2016,15,35,37
24-Jun-2016,20,16,22
24-Jun-2016,21,22,38
24-Jun-2016,20,17,30
24-Jun-2016,14,22,18
24-Jun-2016,15,21,16
24-Jun-2016,13,18,18
24-Jun-2016,12,17,22
24-Jun-2016,17,22,41
24-Jun-2016,15,18,44
24-Jun-2016,18,18,27
24-Jun-2016,16,19,35
24-Jun-2016,13,20,29
24-Jun-2016,12,19,15
24-Jun-2016,20,18,43
24-Jun-2016,15,19,32
24-Jun-2016,17,18,28
24-Jun-2016,16,16,38
24-Jun-2016,17,16,17
24-Jun-2016,28,21,32
24-Jun-2016,20,28,19
24-Jun-2016,21,18,22
24-Jun-2016,21,17,29
24-Jun-2016,16,15,28
24-Jun-2016,17,20,27
24-Jun-2016,17,20,35
24-Jun-2016,19,15,35
24-Jun-2016,5,16,39
12-Jul-2016,50,73,52
12-Jul-2016,39,45,43
12-Jul-2016,42,45,57
12-Jul-2016,26,57,54
12-Jul-2016,24,49,61
12-Jul-2016,33,55,52
12-Jul-2016,44,46,48
12-Jul-2016,34,43,47
12-Jul-2016,24,63,37
12-Jul-2016,31,50,35
12-Jul-2016,30,38,53
12-Jul-2016,33,40,37
12-Jul-2016,32,43,43
12-Jul-2016,33,45,35
12-Jul-2016,42,27,64
12-Jul-2016,27,31,42
12-Jul-2016,42,53,29
12-Jul-2016,53,33,25
12-Jul-2016,33,58,38
12-Jul-2016,45,23,30
12-Jul-2016,35,57,31
12-Jul-2016,37,42,39
12-Jul-2016,39,47,33
12-Jul-2016,37,31,37
12-Jul-2016,29,27,42
12-Jul-2016,33,48,53
12-Jul-2016,34,30,42
12-Jul-2016,33,53,30
12-Jul-2016,44,31,70
12-Jul-2016,29,33,40
12-Jul-2016,38,24,61
12-Jul-2016,46,35,66
12-Jul-2016,44,27,47
12-Jul-2016,27,50,56
12-Jul-2016,32,28,48
12-Jul-2016,28,31,53
12-Jul-2016,33,25,60
12-Jul-2016,32,46,62
12-Jul-2016,28,27,53
12-Jul-2016,28,25,60
12-Jul-2016,26,34,24
12-Jul-2016,58,35,25
12-Jul-2016,47,41,62
12-Jul-2016,47,40,44
12-Jul-2016,52,47,35
12-Jul-2016,35,45,35
12-Jul-2016,35,34,51
12-Jul-2016,41,64,34
12-Jul-2016,30,40,45
12-Jul-2016,49,37,57
12-Jul-2016,37,35,55
12-Jul-2016,25,37,38
12-Jul-2016,30,55,39
12-Jul-2016,57,45,47
12-Jul-2016,34,56,35
12-Jul-2016,36,32,39
12-Jul-2016,43,57,49
12-Jul-2016,51,32,50
12-Jul-2016,49,40,53
12-Jul-2016,34,31,55
12-Jul-2016,22,28,67
12-Jul-2016,27,39,50
12-Jul-2016,26,51,44
12-Jul-2016,48,39,35
12-Jul-2016,45,43,46
12-Jul-2016,41,40,62
12-Jul-2016,38,39,42
12-Jul-2016,28,66,39
12-Jul-2016,50,62,35
12-Jul-2016,45,65,56
12-Jul-2016,39,34,42
12-Jul-2016,33,26,30
12-Jul-2016,32,48,50
12-Jul-2016,45,52,45
12-Jul-2016,49,41,75
12-Jul-2016,63,32,65
12-Jul-2016,48,30,62
12-Jul-2016,44,41,52
12-Jul-2016,37,36,57
12-Jul-2016,38,34,50
12-Jul-2016,29,49,63
12-Jul-2016,28,50,39
12-Jul-2016,34,49,35
12-Jul-2016,51,28,35
22-Jul-2016,60,78,48
22-Jul-2016,51,58,46
22-Jul-2016,37,55,53
22-Jul-2016,51,64,57
22-Jul-2016,30,56,50
22-Jul-2016,54,47,51
22-Jul-2016,45,54,49
22-Jul-2016,47,56,57
22-Jul-2016,56,46,47
22-Jul-2016,45,63,48
22-Jul-2016,33,54,59
22-Jul-2016,34,54,61
22-Jul-2016,42,54,48
22-Jul-2016,37,48,42
22-Jul-2016,47,69,59
22-Jul-2016,34,57,66
22-Jul-2016,45,37,67
22-Jul-2016,41,45,60
22-Jul-2016,52,58,47
22-Jul-2016,35,57,46
22-Jul-2016,34,44,47
22-Jul-2016,48,48,36
22-Jul-2016,40,64,45
22-Jul-2016,30,57,63
22-Jul-2016,41,52,53
22-Jul-2016,29,55,47
22-Jul-2016,37,59,60
22-Jul-2016,47,33,62
22-Jul-2016,32,27,66
22-Jul-2016,55,50,53
22-Jul-2016,34,75,58
22-Jul-2016,58,29,42
22-Jul-2016,22,44,52
22-Jul-2016,55,50,48
22-Jul-2016,35,35,52
22-Jul-2016,43,33,42
22-Jul-2016,63,47,43
22-Jul-2016,34,46,38
22-Jul-2016,37,39,52
22-Jul-2016,49,40,49
22-Jul-2016,38,36,74
22-Jul-2016,51,42,45
22-Jul-2016,35,38,67
22-Jul-2016,44,47,55
22-Jul-2016,53,51,57
22-Jul-2016,53,32,58
22-Jul-2016,54,49,70
22-Jul-2016,58,61,69
22-Jul-2016,44,44,69
22-Jul-2016,61,47,45
22-Jul-2016,39,45,70
22-Jul-2016,34,54,58
22-Jul-2016,28,54,61
22-Jul-2016,54,48,73
22-Jul-2016,56,57,59
22-Jul-2016,51,46,45
22-Jul-2016,49,58,64
22-Jul-2016,47,42,55
22-Jul-2016,44,48,72
22-Jul-2016,54,52,79
22-Jul-2016,36,44,45
22-Jul-2016,39,42,62
22-Jul-2016,46,55,48
22-Jul-2016,50,44,55
22-Jul-2016,43,36,55
22-Jul-2016,52,45,56
22-Jul-2016,60,39,79
22-Jul-2016,41,78,60
22-Jul-2016,38,75,53
22-Jul-2016,58,54,58
22-Jul-2016,50,46,59
22-Jul-2016,53,44,47
22-Jul-2016,42,55,59
22-Jul-2016,48,65,46
22-Jul-2016,43,61,43
22-Jul-2016,44,46,46
22-Jul-2016,32,48,68
22-Jul-2016,38,48,70
22-Jul-2016,39,49,51
22-Jul-2016,54,49,86
22-Jul-2016,54,51,79
22-Jul-2016,58,52,61
22-Jul-2016,58,65,59
22-Jul-2016,57,44,60
5-Aug-2016,66,74,50
5-Aug-2016,58,66,37
5-Aug-2016,49,80,72
5-Aug-2016,49,69,33
5-Aug-2016,45,73,55
5-Aug-2016,52,70,64
5-Aug-2016,49,70,49
5-Aug-2016,62,68,51
5-Aug-2016,59,56,64
5-Aug-2016,44,47,47
5-Aug-2016,57,77,85
5-Aug-2016,44,51,68
5-Aug-2016,45,69,54
5-Aug-2016,50,49,65
5-Aug-2016,46,52,43
5-Aug-2016,42,58,63
5-Aug-2016,52,55,45
5-Aug-2016,40,74,60
5-Aug-2016,30,55,53
5-Aug-2016,54,69,40
5-Aug-2016,49,68,59
5-Aug-2016,45,50,41
5-Aug-2016,44,64,49
5-Aug-2016,41,57,39
5-Aug-2016,60,44,76
5-Aug-2016,46,51,67
5-Aug-2016,41,55,71
5-Aug-2016,50,63,36
5-Aug-2016,41,42,42
5-Aug-2016,46,41,40
5-Aug-2016,49,58,75
5-Aug-2016,35,49,54
5-Aug-2016,55,50,37
5-Aug-2016,45,53,49
5-Aug-2016,39,38,56
5-Aug-2016,37,54,57
5-Aug-2016,55,45,42
5-Aug-2016,35,38,43
5-Aug-2016,53,54,46
5-Aug-2016,30,68,57
5-Aug-2016,69,46,57
5-Aug-2016,63,61,45
5-Aug-2016,62,58,62
5-Aug-2016,55,58,60
5-Aug-2016,41,56,80
5-Aug-2016,42,52,77
5-Aug-2016,41,47,70
5-Aug-2016,38,47,85
5-Aug-2016,48,41,70
5-Aug-2016,41,56,66
5-Aug-2016,52,62,60
5-Aug-2016,37,51,49
5-Aug-2016,54,48,60
5-Aug-2016,53,50,53
5-Aug-2016,58,68,60
5-Aug-2016,41,67,87
5-Aug-2016,48,82,84
5-Aug-2016,64,42,53
5-Aug-2016,60,55,77
5-Aug-2016,53,40,63
5-Aug-2016,50,60,45
5-Aug-2016,48,50,65
5-Aug-2016,35,65,66
5-Aug-2016,48,49,50
5-Aug-2016,50,61,84
5-Aug-2016,46,71,89
5-Aug-2016,54,47,64
5-Aug-2016,56,62,91
5-Aug-2016,58,41,64
5-Aug-2016,56,52,69
5-Aug-2016,53,60,74
5-Aug-2016,39,57,77
5-Aug-2016,36,51,68
5-Aug-2016,54,51,89
5-Aug-2016,52,65,57
5-Aug-2016,40,59,73
5-Aug-2016,50,48,66
5-Aug-2016,50,40,56
5-Aug-2016,54,64,58
5-Aug-2016,59,53,74
5-Aug-2016,63,70,74
5-Aug-2016,70,53,72
5-Aug-2016,64,51,80
5-Aug-2016,45,63,84
19-Aug-2016,66,100,71
19-Aug-2016,61,86,47
19-Aug-2016,42,53,37
19-Aug-2016,42,105,69
19-Aug-2016,64,51,49
19-Aug-2016,60,77,63
19-Aug-2016,58,55,59
19-Aug-2016,65,64,72
19-Aug-2016,49,84,59
19-Aug-2016,59,66,73
19-Aug-2016,56,90,59
19-Aug-2016,45,78,63
19-Aug-2016,50,64,70
19-Aug-2016,49,62,67
19-Aug-2016,56,81,64
19-Aug-2016,54,69,56
19-Aug-2016,53,70,57
19-Aug-2016,51,81,73
19-Aug-2016,67,42,63
19-Aug-2016,69,55,59
19-Aug-2016,53,86,90
19-Aug-2016,65,93,56
19-Aug-2016,53,44,61
19-Aug-2016,60,64,54
19-Aug-2016,64,64,47
19-Aug-2016,66,76,49
19-Aug-2016,48,65,54
19-Aug-2016,51,42,81
19-Aug-2016,49,49,79
19-Aug-2016,57,46,53
19-Aug-2016,52,40,80
19-Aug-2016,47,40,87
19-Aug-2016,63,63,78
19-Aug-2016,66,60,55
19-Aug-2016,69,62,46
19-Aug-2016,48,71,58
19-Aug-2016,45,45,70
19-Aug-2016,71,49,66
19-Aug-2016,46,58,60
19-Aug-2016,50,50,70
19-Aug-2016,53,56,73
19-Aug-2016,64,58,67
19-Aug-2016,51,50,79
19-Aug-2016,61,85,76
19-Aug-2016,59,46,68
19-Aug-2016,59,47,59
19-Aug-2016,71,53,69
19-Aug-2016,63,57,76
19-Aug-2016,69,55,76
19-Aug-2016,72,50,62
19-Aug-2016,56,42,76
19-Aug-2016,40,67,77
19-Aug-2016,56,49,57
19-Aug-2016,58,57,78
19-Aug-2016,59,55,77
19-Aug-2016,56,53,70
19-Aug-2016,63,55,74
19-Aug-2016,53,64,71
19-Aug-2016,55,48,84
19-Aug-2016,64,63,69
19-Aug-2016,56,50,71
19-Aug-2016,51,50,57
19-Aug-2016,56,56,70
19-Aug-2016,55,51,59
19-Aug-2016,59,60,66
19-Aug-2016,67,61,79
19-Aug-2016,69,80,68
19-Aug-2016,55,75,84
19-Aug-2016,57,44,93
19-Aug-2016,52,79,66
19-Aug-2016,47,59,82
19-Aug-2016,65,46,59
19-Aug-2016,56,56,80
19-Aug-2016,63,59,56
19-Aug-2016,52,60,58
19-Aug-2016,54,48,64
19-Aug-2016,41,59,70
19-Aug-2016,48,54,89
19-Aug-2016,46,72,81
19-Aug-2016,65,52,75
19-Aug-2016,60,57,74
19-Aug-2016,71,64,90
19-Aug-2016,72,68,74
19-Aug-2016,73,65,76
27-Aug-2016,52,98,45
27-Aug-2016,47,59,70
27-Aug-2016,57,58,63
27-Aug-2016,65,70,53
27-Aug-2016,49,58,56
27-Aug-2016,56,70,65
27-Aug-2016,55,62,51
27-Aug-2016,47,46,51
27-Aug-2016,35,60,55
27-Aug-2016,40,59,44
27-Aug-2016,45,70,84
27-Aug-2016,59,63,74
27-Aug-2016,43,49,70
27-Aug-2016,60,67,45
27-Aug-2016,52,54,64
27-Aug-2016,47,53,55
27-Aug-2016,65,51,46
27-Aug-2016,43,43,50
27-Aug-2016,46,65,42
27-Aug-2016,42,64,55
27-Aug-2016,54,85,49
27-Aug-2016,50,80,56
27-Aug-2016,53,53,51
27-Aug-2016,56,66,72
27-Aug-2016,70,60,41
27-Aug-2016,54,51,50
27-Aug-2016,45,54,68
27-Aug-2016,49,67,57
27-Aug-2016,42,41,52
27-Aug-2016,44,65,68
27-Aug-2016,46,42,59
27-Aug-2016,42,83,42
27-Aug-2016,55,51,65
27-Aug-2016,50,60,60
27-Aug-2016,49,51,65
27-Aug-2016,41,66,45
27-Aug-2016,52,51,45
27-Aug-2016,61,55,72
27-Aug-2016,60,63,84
27-Aug-2016,45,52,76
27-Aug-2016,51,50,89
27-Aug-2016,55,66,52
27-Aug-2016,45,52,50
27-Aug-2016,52,74,64
27-Aug-2016,57,55,64
27-Aug-2016,55,51,67
27-Aug-2016,58,50,73
27-Aug-2016,70,54,53
27-Aug-2016,53,53,79
27-Aug-2016,72,52,68
27-Aug-2016,48,48,78
27-Aug-2016,42,58,42
27-Aug-2016,54,65,71
27-Aug-2016,60,53,68
27-Aug-2016,50,56,65
27-Aug-2016,51,50,63
27-Aug-2016,63,63,68
27-Aug-2016,57,42,62
27-Aug-2016,62,62,72
27-Aug-2016,59,53,83
27-Aug-2016,56,54,55
27-Aug-2016,51,49,72
27-Aug-2016,56,57,53
27-Aug-2016,59,51,70
27-Aug-2016,61,56,54
27-Aug-2016,65,65,60
27-Aug-2016,71,73,85
27-Aug-2016,52,75,60
27-Aug-2016,52,50,53
