Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,6.000000,87.000000,90.000000,120.000000,160.000000,236.000000,280.000000,312.000000,387.000000,390.000000,463.000000,616.000000,650.000000,680.000000,768.000000,978.000000 
01/01/1988 23:00,726103.958333,0.000000,1,0,1,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000 
02/01/1988 23:00,726104.958333,1.000000,1,0,1,-5.685872,-5.566962,-5.563097,-5.526241,-5.434075,-5.249040,-5.162217,-5.108115,-5.006944,-5.003475,-4.932235,-4.850762,-4.839379,-4.832698,-4.817392,-4.803273 
03/01/1988 23:00,726105.958333,2.000000,1,0,1,-5.877747,-5.777978,-5.774692,-5.743158,-5.662782,-5.494724,-5.410487,-5.354813,-5.240177,-5.235954,-5.142006,-4.997758,-4.972098,-4.953692,-4.906429,-4.839656 
04/01/1988 23:00,726106.958333,3.000000,1,0,1,-6.884774,-6.665876,-6.658744,-6.590680,-6.420083,-6.073816,-5.907147,-5.800297,-5.589015,-5.581435,-5.416714,-5.177219,-5.135392,-5.105213,-5.026787,-4.906687 
05/01/1988 23:00,726107.958333,4.000000,1,0,1,-7.837898,-7.609531,-7.601651,-7.524874,-7.321909,-6.880735,-6.652985,-6.500548,-6.183755,-6.172036,-5.910636,-5.504953,-5.431788,-5.378138,-5.237793,-5.018868 
06/01/1988 23:00,726108.958333,5.000000,1,0,1,-8.714843,-8.447876,-8.438746,-8.349989,-8.116329,-7.607520,-7.342349,-7.162995,-6.783211,-6.768970,-6.446234,-5.915574,-5.815694,-5.739801,-5.537179,-5.198278 
07/01/1988 23:00,726109.958333,6.000000,1,0,1,-9.380809,-9.140669,-9.132115,-9.047814,-8.818260,-8.297940,-8.016219,-7.821300,-7.397384,-7.381230,-7.009505,-6.370121,-6.246303,-6.150042,-5.889540,-5.431611 
08/01/1988 23:00,726110.958333,7.000000,1,0,1,-10.072533,-9.796314,-9.786699,-9.692633,-9.441006,-8.880527,-8.580663,-8.373983,-7.924252,-7.907081,-7.510046,-6.809759,-6.671154,-6.561088,-6.259234,-5.701809 
09/01/1988 23:00,726111.958333,8.000000,1,0,1,-10.191473,-10.017995,-10.011383,-9.944742,-9.753361,-9.291435,-9.025874,-8.835365,-8.402437,-8.385500,-7.985666,-7.243340,-7.092590,-6.970792,-6.633588,-5.990081 
10/01/1988 23:00,726112.958333,9.000000,1,0,1,-10.801729,-10.519221,-10.509594,-10.416035,-10.169719,-9.628538,-9.340763,-9.142175,-8.706297,-8.689530,-8.297483,-7.572382,-7.423496,-7.301155,-6.958418,-6.274202 
11/01/1988 23:00,726113.958333,10.000000,1,0,1,-11.831473,-11.509790,-11.498549,-11.388446,-11.093213,-10.433929,-10.080595,-9.836879,-9.305946,-9.285655,-8.815634,-7.976035,-7.807526,-7.671273,-7.292398,-6.547030 
12/01/1988 23:00,726114.958333,11.000000,1,0,1,-12.984856,-12.599360,-12.585983,-12.455259,-12.106817,-11.333682,-10.921592,-10.638154,-10.022408,-9.998911,-9.455324,-8.487964,-8.294330,-8.138192,-7.704837,-6.858046 
13/01/1988 23:00,726115.958333,12.000000,1,0,1,-14.247977,-13.820312,-13.805339,-13.658593,-13.264783,-12.384414,-11.912202,-11.586373,-10.876416,-10.849283,-10.220928,-9.101490,-8.877515,-8.697115,-8.196847,-7.222561 
14/01/1988 23:00,726116.958333,13.000000,1,0,1,-15.208630,-14.793831,-14.779112,-14.634108,-14.239809,-13.342025,-12.850842,-12.507593,-11.748019,-11.718721,-11.034480,-9.788391,-9.536300,-9.331895,-8.763315,-7.647468 
15/01/1988 23:00,726117.958333,14.000000,1,0,1,-16.484649,-15.993916,-15.976768,-15.808759,-15.358151,-14.348804,-13.804805,-13.427703,-12.599560,-12.567739,-11.826200,-10.476150,-10.202081,-9.978708,-9.355122,-8.114544 
16/01/1988 23:00,726118.958333,15.000000,1,0,1,-17.671654,-17.201306,-17.184339,-17.016389,-16.554845,-15.493953,-14.910004,-14.500996,-13.594273,-13.559267,-12.740917,-11.243527,-10.939230,-10.691186,-9.998625,-8.618396 
17/01/1988 23:00,726119.958333,16.000000,1,0,1,-17.466173,-17.149103,-17.137138,-17.016838,-16.673400,-15.844502,-15.364609,-15.017453,-14.216104,-14.184419,-13.426405,-11.950262,-11.640312,-11.382208,-10.653970,-9.160839 
18/01/1988 23:00,726120.958333,17.000000,1,0,1,-16.906011,-16.684689,-16.676075,-16.588555,-16.332445,-15.695085,-15.314584,-15.033928,-14.369604,-14.342943,-13.695151,-12.372333,-12.086494,-11.842860,-11.146154,-9.653841 
