Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,6.000000,87.000000,90.000000,120.000000,160.000000,236.000000,280.000000,312.000000,387.000000,390.000000,463.000000,616.000000,650.000000,680.000000,768.000000,978.000000 
01/01/1988 23:00,726103.958333,0.000000,1,0,1,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000 
02/01/1988 23:00,726104.958333,1.000000,1,0,1,-5.803106,-5.625930,-5.620052,-5.563506,-5.459005,-5.267285,-5.177109,-5.120853,-5.015543,-5.011930,-4.937711,-4.852807,-4.840949,-4.833993,-4.818060,-4.803387 
03/01/1988 23:00,726105.958333,2.000000,1,0,1,-5.969575,-5.821918,-5.816991,-5.769428,-5.680400,-5.510503,-5.425208,-5.368755,-5.252258,-5.247960,-5.152185,-5.004375,-4.977995,-4.959029,-4.910276,-4.841177 
04/01/1988 23:00,726106.958333,3.000000,1,0,1,-7.074379,-6.749075,-6.738341,-6.635300,-6.445678,-6.094976,-5.926148,-5.817898,-5.603783,-5.596099,-5.429071,-5.185845,-5.143307,-5.112573,-5.032641,-4.909849 
05/01/1988 23:00,726107.958333,4.000000,1,0,1,-8.036633,-7.697072,-7.685240,-7.569553,-7.346591,-6.903783,-6.674878,-6.521528,-6.202469,-6.190657,-5.927000,-5.516917,-5.442854,-5.388488,-5.246185,-5.023738 
06/01/1988 23:00,726108.958333,5.000000,1,0,1,-8.928151,-8.531465,-8.517807,-8.384633,-8.129371,-7.621850,-7.357096,-7.177900,-6.798080,-6.783829,-6.460631,-5.927994,-5.827584,-5.751192,-5.547090,-5.204849 
07/01/1988 23:00,726109.958333,6.000000,1,0,1,-9.568085,-9.210740,-9.197938,-9.071505,-8.821747,-8.304228,-8.023737,-7.829543,-7.406847,-7.390730,-7.019684,-6.380388,-6.256446,-6.159998,-5.898839,-5.438789 
08/01/1988 23:00,726110.958333,7.000000,1,0,1,-10.270215,-9.859182,-9.844812,-9.703958,-9.430530,-8.874547,-8.576959,-8.371769,-7.925008,-7.907943,-7.513178,-6.815727,-6.677524,-6.567670,-6.266221,-5.708405 
09/01/1988 23:00,726111.958333,8.000000,1,0,1,-10.311839,-10.053304,-10.043413,-9.943662,-9.736815,-9.279391,-9.016069,-8.827036,-8.397140,-8.380315,-7.982968,-7.244460,-7.094385,-6.973062,-6.637046,-5.994885 
10/01/1988 23:00,726112.958333,9.000000,1,0,1,-10.974813,-10.555553,-10.541230,-10.401790,-10.135293,-9.601205,-9.317118,-9.121011,-8.690313,-8.673738,-8.285977,-7.567476,-7.419764,-7.298268,-6.957705,-6.276564 
11/01/1988 23:00,726113.958333,10.000000,1,0,1,-12.031526,-11.552741,-11.535947,-11.371186,-11.051006,-10.398434,-10.048646,-9.807357,-9.281649,-9.261556,-8.796080,-7.964215,-7.797191,-7.662077,-7.286250,-6.545917 
12/01/1988 23:00,726114.958333,11.000000,1,0,1,-13.213129,-12.639706,-12.619745,-12.424398,-12.047131,-11.283327,-10.876112,-10.595974,-9.987222,-9.963988,-9.426359,-8.468890,-8.277137,-8.122447,-7.692989,-6.852931 
13/01/1988 23:00,726115.958333,12.000000,1,0,1,-14.492116,-13.855036,-13.832666,-13.613167,-13.186886,-12.317431,-11.851042,-11.529201,-10.827806,-10.800996,-10.180040,-9.073132,-8.851570,-8.673045,-8.177856,-7.212569 
