Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,6.000000,87.000000,90.000000,120.000000,160.000000,236.000000,280.000000,312.000000,387.000000,390.000000,463.000000,616.000000,650.000000,680.000000,768.000000,978.000000 
01/01/1988 23:00,726103.958333,0.000000,1,0,1,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000 
02/01/1988 23:00,726104.958333,1.000000,1,0,1,-5.642977,-5.534084,-5.530593,-5.497484,-5.409752,-5.230868,-5.147129,-5.095032,-4.997792,-4.994462,-4.926155,-4.848288,-4.837432,-4.831070,-4.816504,-4.803097 
03/01/1988 23:00,726105.958333,2.000000,1,0,1,-5.842296,-5.750638,-5.747649,-5.719076,-5.641601,-5.476762,-5.394176,-5.339624,-5.227418,-5.223288,-5.131492,-4.991023,-4.966097,-4.948251,-4.902478,-4.838037 
04/01/1988 23:00,726106.958333,3.000000,1,0,1,-6.814203,-6.613440,-6.606966,-6.545440,-6.381483,-6.042877,-5.879944,-5.775506,-5.569031,-5.561624,-5.400692,-5.166847,-5.126029,-5.096596,-5.020142,-4.903263 
05/01/1988 23:00,726107.958333,4.000000,1,0,1,-7.760042,-7.550155,-7.542963,-7.473081,-7.275936,-6.840446,-6.615939,-6.465803,-6.154136,-6.142614,-5.885794,-5.488010,-5.416358,-5.363864,-5.226609,-5.012839 
06/01/1988 23:00,726108.958333,5.000000,1,0,1,-8.631379,-8.386079,-8.377738,-8.296837,-8.069280,-7.565253,-7.302745,-7.125279,-6.749763,-6.735689,-6.416903,-5.893666,-5.795304,-5.720640,-5.521416,-5.188866 
07/01/1988 23:00,726109.958333,6.000000,1,0,1,-9.304991,-9.084068,-9.076232,-8.999110,-8.774340,-8.256501,-7.976438,-7.782807,-7.362076,-7.346052,-6.977542,-6.344805,-6.222412,-6.127346,-5.870210,-5.419030 
08/01/1988 23:00,726110.958333,7.000000,1,0,1,-9.994288,-9.740443,-9.731642,-9.645671,-9.399476,-8.841526,-8.543104,-8.337469,-7.890198,-7.873126,-7.478511,-6.783364,-6.645901,-6.536830,-6.237851,-5.686714 
09/01/1988 23:00,726111.958333,8.000000,1,0,1,-10.138356,-9.978377,-9.972289,-9.910947,-9.721979,-9.258960,-8.993268,-8.802870,-8.370727,-8.353834,-7.955272,-7.216661,-7.066822,-6.945856,-6.611104,-5.973272 
10/01/1988 23:00,726112.958333,9.000000,1,0,1,-10.734154,-10.474535,-10.465720,-10.380181,-10.139010,-9.599361,-9.312248,-9.114072,-8.679052,-8.662318,-8.271081,-7.548009,-7.399639,-7.277806,-6.936644,-6.256675 
