Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,6.000000,70.000000,80.000000,90.000000,120.000000,160.000000,236.000000,280.000000,312.000000,387.000000,390.000000,463.000000,616.000000,650.000000,680.000000,768.000000,978.000000 
01/01/1988 23:00,726103.958333,0.000000,1,0,1,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000 
02/01/1988 23:00,726104.958333,1.000000,1,0,1,-6.031458,-5.728004,-5.686102,-5.645597,-5.532187,-5.410841,-5.228186,-5.143266,-5.090742,-4.993487,-4.990175,-4.922573,-4.846558,-4.836048,-4.829913,-4.815886,-4.803002 
03/01/1988 23:00,726105.958333,2.000000,1,0,1,-6.184569,-5.934802,-5.900125,-5.866487,-5.771379,-5.667171,-5.501029,-5.417074,-5.361328,-5.246003,-5.241744,-5.146820,-5.000670,-4.974664,-4.956016,-4.908144,-4.840519 
04/01/1988 23:00,726106.958333,3.000000,1,0,1,-7.519869,-6.965047,-6.888898,-6.815389,-6.609935,-6.389935,-6.054215,-5.892920,-5.789525,-5.584794,-5.577439,-5.417272,-5.182283,-5.140933,-5.110908,-5.032599,-4.911163 
05/01/1988 23:00,726107.958333,4.000000,1,0,1,-8.585221,-8.005180,-7.920067,-7.836504,-7.595214,-7.323227,-6.877520,-6.648841,-6.496338,-6.180688,-6.169039,-5.909698,-5.508690,-5.436417,-5.383363,-5.244401,-5.026076 
06/01/1988 23:00,726108.958333,5.000000,1,0,1,-9.579017,-8.902876,-8.805090,-8.709302,-8.433506,-8.122964,-7.611013,-7.344905,-7.165230,-6.785594,-6.771377,-6.449588,-5.921998,-5.822807,-5.747443,-5.546164,-5.208440 
07/01/1988 23:00,726109.958333,6.000000,1,0,1,-10.227970,-9.620679,-9.528658,-9.437505,-9.169533,-8.858235,-8.323665,-8.035817,-7.837385,-7.407836,-7.391513,-7.016950,-6.377345,-6.253940,-6.158180,-5.899184,-5.443817 
08/01/1988 23:00,726110.958333,7.000000,1,0,1,-11.002311,-10.303500,-10.200702,-10.099552,-9.805690,-9.469738,-8.902253,-8.599350,-8.390862,-7.937960,-7.920685,-7.521677,-6.820183,-6.681621,-6.571753,-6.270658,-5.715437 
09/01/1988 23:00,726111.958333,8.000000,1,0,1,-10.900289,-10.467882,-10.397230,-10.325960,-10.109183,-9.844243,-9.357692,-9.080011,-8.881823,-8.434519,-8.417093,-8.007413,-7.255618,-7.103909,-6.981831,-6.644487,-6.003526 
10/01/1988 23:00,726112.958333,9.000000,1,0,1,-11.694446,-10.989517,-10.888652,-10.789992,-10.506272,-10.186036,-9.650403,-9.364602,-9.166877,-8.731464,-8.714682,-8.321614,-7.592240,-7.442381,-7.319323,-6.974840,-6.289454 
11/01/1988 23:00,726113.958333,10.000000,1,0,1,-12.870682,-12.062730,-11.943187,-11.825420,-11.482614,-11.089759,-10.425239,-10.070585,-9.826593,-9.296658,-9.276440,-8.808808,-7.976067,-7.809107,-7.674126,-7.298748,-6.559639 
12/01/1988 23:00,726114.958333,11.000000,1,0,1,-14.174644,-13.208326,-13.066581,-12.927227,-12.523096,-12.062411,-11.288106,-10.876798,-10.594472,-9.982591,-9.959275,-9.420539,-8.464996,-8.274051,-8.120236,-7.693507,-6.860252 
13/01/1988 23:00,726115.958333,12.000000,1,0,1,-15.562168,-14.486943,-14.327636,-14.170667,-13.713634,-13.189685,-12.303388,-11.830426,-11.505090,-10.798820,-10.771887,-10.149462,-9.046820,-8.826873,-8.650059,-8.160177,-7.208096 
14/01/1988 23:00,726116.958333,13.000000,1,0,1,-16.509829,-15.469067,-15.312649,-15.157871,-14.703287,-14.174509,-13.260281,-12.762299,-12.415436,-11.651416,-11.622033,-10.937914,-9.703517,-9.455147,-9.254533,-8.697597,-7.610477 
15/01/1988 23:00,726117.958333,14.000000,1,0,1,-17.955555,-16.721327,-16.539188,-16.359812,-15.837766,-15.238886,-14.222033,-13.675992,-13.298325,-12.471274,-12.439550,-11.701579,-10.365636,-10.095432,-9.875894,-9.264133,-8.054447 
16/01/1988 23:00,726118.958333,15.000000,1,0,1,-19.165351,-17.972602,-17.789948,-17.608565,-17.072771,-16.445251,-15.354572,-14.759277,-14.344505,-13.430849,-13.395709,-12.577165,-11.094247,-10.794553,-10.551223,-9.873259,-8.530972 
17/01/1988 23:00,726119.958333,16.000000,1,0,1,-18.563247,-17.773517,-17.646755,-17.519274,-17.133181,-16.662504,-15.794575,-15.293949,-14.932960,-14.104100,-14.071441,-13.293360,-11.799040,-11.488065,-11.230973,-10.508535,-9.046125 
18/01/1988 23:00,726120.958333,17.000000,1,0,1,-17.716626,-17.174883,-17.085119,-16.994085,-16.713845,-16.363472,-15.693759,-15.294634,-15.000856,-14.308151,-14.280421,-13.608799,-12.252474,-11.961562,-11.715235,-11.013661,-9.531767 
