Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,6.000000,87.000000,90.000000,120.000000,160.000000,236.000000,280.000000,312.000000,387.000000,390.000000,463.000000,616.000000,650.000000,680.000000,768.000000,978.000000 
01/01/1988 23:00,726103.958333,0.000000,1,0,1,0.017387,0.017387,0.017387,0.017387,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891 
02/01/1988 23:00,726104.958333,1.000000,1,0,1,0.016754,0.016827,0.016829,0.016854,0.030766,0.031074,0.031223,0.031318,0.031500,0.031506,0.031637,0.031791,0.031813,0.031826,0.031856,0.031884 
03/01/1988 23:00,726105.958333,2.000000,1,0,1,0.016641,0.016701,0.016703,0.016723,0.030425,0.030683,0.030816,0.030906,0.031096,0.031103,0.031263,0.031519,0.031565,0.031599,0.031687,0.031813 
04/01/1988 23:00,726106.958333,3.000000,1,0,1,0.016116,0.016221,0.016225,0.016259,0.029391,0.029843,0.030073,0.030226,0.030540,0.030551,0.030808,0.031205,0.031276,0.031329,0.031468,0.031687 
05/01/1988 23:00,726107.958333,4.000000,1,0,1,0.015720,0.015810,0.015813,0.015845,0.028366,0.028845,0.029108,0.029293,0.029697,0.029712,0.030067,0.030670,0.030785,0.030872,0.031103,0.031483 
06/01/1988 23:00,726108.958333,5.000000,1,0,1,0.015418,0.015508,0.015511,0.015542,0.027611,0.028087,0.028353,0.028541,0.028962,0.028979,0.029363,0.030065,0.030206,0.030317,0.030622,0.031171 
07/01/1988 23:00,726109.958333,6.000000,1,0,1,0.015219,0.015291,0.015293,0.015319,0.027024,0.027455,0.027704,0.027885,0.028300,0.028317,0.028709,0.029464,0.029620,0.029748,0.030105,0.030789 
08/01/1988 23:00,726110.958333,7.000000,1,0,1,0.015033,0.015108,0.015110,0.015136,0.026560,0.026981,0.027222,0.027395,0.027795,0.027810,0.028190,0.028939,0.029098,0.029231,0.029608,0.030377 
09/01/1988 23:00,726111.958333,8.000000,1,0,1,0.015007,0.015053,0.015054,0.015072,0.026346,0.026673,0.026871,0.027019,0.027374,0.027388,0.027739,0.028466,0.028625,0.028760,0.029147,0.029968 
10/01/1988 23:00,726112.958333,9.000000,1,0,1,0.014859,0.014927,0.014930,0.014953,0.026071,0.026435,0.026640,0.026788,0.027127,0.027141,0.027467,0.028136,0.028282,0.028409,0.028776,0.029592 
11/01/1988 23:00,726113.958333,10.000000,1,0,1,0.014636,0.014704,0.014706,0.014730,0.025506,0.025902,0.026128,0.026291,0.026667,0.026681,0.027039,0.027755,0.027909,0.028041,0.028421,0.029254 
12/01/1988 23:00,726114.958333,11.000000,1,0,1,0.014420,0.014491,0.014493,0.014518,0.024962,0.025373,0.025608,0.025777,0.026169,0.026184,0.026558,0.027309,0.027471,0.027611,0.028011,0.028891 
13/01/1988 23:00,726115.958333,12.000000,1,0,1,0.014214,0.014283,0.014285,0.014310,0.024414,0.024826,0.025064,0.025236,0.025637,0.025653,0.026039,0.026822,0.026992,0.027139,0.027560,0.028495 
14/01/1988 23:00,726116.958333,13.000000,1,0,1,0.014076,0.014136,0.014138,0.014160,0.024002,0.024381,0.024603,0.024766,0.025151,0.025167,0.025544,0.026329,0.026502,0.026652,0.027087,0.028067 
15/01/1988 23:00,726117.958333,14.000000,1,0,1,0.013911,0.013974,0.013977,0.013999,0.023577,0.023961,0.024183,0.024345,0.024725,0.024740,0.025110,0.025882,0.026053,0.026202,0.026636,0.027634 
16/01/1988 23:00,726118.958333,15.000000,1,0,1,0.013775,0.013829,0.013831,0.013851,0.023166,0.023529,0.023743,0.023901,0.024274,0.024290,0.024657,0.025430,0.025601,0.025752,0.026190,0.027205 
17/01/1988 23:00,726119.958333,16.000000,1,0,1,0.013800,0.013836,0.013838,0.013852,0.023131,0.023407,0.023576,0.023704,0.024016,0.024028,0.024346,0.025050,0.025210,0.025353,0.025775,0.026781 
18/01/1988 23:00,726120.958333,17.000000,1,0,1,0.013866,0.013893,0.013894,0.013904,0.023246,0.023462,0.023597,0.023701,0.023956,0.023967,0.024232,0.024838,0.024979,0.025106,0.025487,0.026425 
19/01/1988 23:00,726121.958333,18.000000,1,0,1,0.013897,0.013925,0.013926,0.013937,0.023331,0.023532,0.023655,0.023747,0.023972,0.023982,0.024213,0.024742,0.024865,0.024978,0.025315,0.026167 
20/01/1988 23:00,726122.958333,19.000000,1,0,1,0.013901,0.013929,0.013930,0.013941,0.023339,0.023537,0.023656,0.023744,0.023959,0.023968,0.024186,0.024675,0.024789,0.024892,0.025201,0.025983 
21/01/1988 23:00,726123.958333,20.000000,1,0,1,0.013933,0.013956,0.013957,0.013966,0.023396,0.023569,0.023675,0.023755,0.023950,0.023959,0.024159,0.024615,0.024721,0.024817,0.025106,0.025837 
22/01/1988 23:00,726124.958333,21.000000,1,0,1,0.013876,0.013911,0.013912,0.013924,0.023304,0.023511,0.023630,0.023717,0.023921,0.023929,0.024131,0.024570,0.024670,0.024761,0.025033,0.025719 
23/01/1988 23:00,726125.958333,22.000000,1,0,1,0.013776,0.013815,0.013817,0.013831,0.023065,0.023303,0.023439,0.023538,0.023767,0.023776,0.023998,0.024463,0.024567,0.024660,0.024933,0.025607 
24/01/1988 23:00,726126.958333,23.000000,1,0,1,0.013755,0.013784,0.013785,0.013796,0.022954,0.023163,0.023288,0.023381,0.023603,0.023612,0.023832,0.024306,0.024413,0.024508,0.024788,0.025469 
25/01/1988 23:00,726127.958333,24.000000,1,0,1,0.013766,0.013793,0.013794,0.013804,0.022965,0.023149,0.023260,0.023342,0.023541,0.023549,0.023750,0.024193,0.024294,0.024385,0.024656,0.025324 
26/01/1988 23:00,726128.958333,25.000000,1,0,1,0.013750,0.013779,0.013780,0.013790,0.022931,0.023117,0.023226,0.023307,0.023499,0.023506,0.023698,0.024118,0.024214,0.024301,0.024558,0.025200 
27/01/1988 23:00,726129.958333,26.000000,1,0,1,0.013743,0.013768,0.013769,0.013778,0.022892,0.023067,0.023172,0.023250,0.023437,0.023445,0.023632,0.024042,0.024136,0.024220,0.024470,0.025092 
28/01/1988 23:00,726130.958333,27.000000,1,0,1,0.013807,0.013822,0.013822,0.013828,0.023006,0.023137,0.023219,0.023283,0.023441,0.023448,0.023613,0.023989,0.024077,0.024157,0.024395,0.024994 
29/01/1988 23:00,726131.958333,28.000000,1,0,1,0.013847,0.013863,0.013864,0.013870,0.023120,0.023243,0.023318,0.023374,0.023514,0.023520,0.023664,0.023998,0.024076,0.024148,0.024365,0.024923 
30/01/1988 23:00,726132.958333,29.000000,1,0,1,0.013861,0.013879,0.013880,0.013886,0.023164,0.023289,0.023364,0.023420,0.023557,0.023562,0.023701,0.024016,0.024090,0.024157,0.024360,0.024883 
31/01/1988 23:00,726133.958333,30.000000,1,0,1,0.013957,0.013960,0.013960,0.013963,0.023343,0.023418,0.023470,0.023513,0.023624,0.023628,0.023749,0.024037,0.024105,0.024169,0.024360,0.024855 
01/02/1988 23:00,726134.958333,31.000000,1,0,1,0.014112,0.014104,0.014104,0.014103,0.023692,0.023708,0.023730,0.023751,0.023817,0.023820,0.023901,0.024125,0.024181,0.024235,0.024401,0.024850 
02/02/1988 23:00,726135.958333,32.000000,1,0,1,0.014134,0.014145,0.014146,0.014149,0.023840,0.023895,0.023927,0.023952,0.024015,0.024017,0.024087,0.024268,0.024314,0.024358,0.024497,0.024888 
03/02/1988 23:00,726136.958333,33.000000,1,0,1,0.014017,0.014046,0.014047,0.014057,0.023633,0.023771,0.023845,0.023896,0.024009,0.024014,0.024120,0.024340,0.024390,0.024436,0.024574,0.024943 
04/02/1988 23:00,726137.958333,34.000000,1,0,1,0.013935,0.013961,0.013962,0.013971,0.023409,0.023567,0.023657,0.023722,0.023869,0.023875,0.024014,0.024295,0.024357,0.024411,0.024570,0.024962 
05/02/1988 23:00,726138.958333,35.000000,1,0,1,0.013991,0.014000,0.014001,0.014005,0.023470,0.023572,0.023638,0.023689,0.023814,0.023819,0.023947,0.024230,0.024295,0.024352,0.024522,0.024938 
06/02/1988 23:00,726139.958333,36.000000,1,0,1,0.014113,0.014112,0.014112,0.014113,0.023733,0.023778,0.023814,0.023844,0.023925,0.023929,0.024021,0.024250,0.024305,0.024357,0.024512,0.024913 
07/02/1988 23:00,726140.958333,37.000000,1,0,1,0.014227,0.014223,0.014223,0.014222,0.024010,0.024025,0.024042,0.024058,0.024108,0.024110,0.024173,0.024347,0.024391,0.024434,0.024565,0.024924 
08/02/1988 23:00,726141.958333,38.000000,1,0,1,0.014261,0.014266,0.014266,0.014268,0.024145,0.024180,0.024202,0.024220,0.024267,0.024269,0.024324,0.024469,0.024506,0.024542,0.024654,0.024971 
