Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,6.000000,70.000000,80.000000,90.000000,120.000000,160.000000,236.000000,280.000000,312.000000,387.000000,390.000000,463.000000,616.000000,650.000000,680.000000,768.000000,978.000000 
01/01/1988 23:00,726103.958333,0.000000,1,0,1,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000 
02/01/1988 23:00,726104.958333,1.000000,1,0,1,-5.766368,-5.672791,-5.659498,-5.646555,-5.609789,-5.522832,-5.345856,-5.259268,-5.203519,-5.094054,-5.090164,-5.007150,-4.897996,-4.880825,-4.869700,-4.842737,-4.811829 
03/01/1988 23:00,726105.958333,2.000000,1,0,1,-5.956972,-5.879078,-5.867933,-5.857055,-5.825979,-5.751498,-5.595626,-5.515828,-5.462309,-5.349755,-5.345548,-5.250359,-5.094172,-5.064816,-5.042598,-4.983540,-4.887568 
04/01/1988 23:00,726106.958333,3.000000,1,0,1,-7.021945,-6.849882,-6.825462,-6.801694,-6.734239,-6.574937,-6.250162,-6.089622,-5.984779,-5.772288,-5.764537,-5.593278,-5.330163,-5.282361,-5.246702,-5.152125,-4.995011 
05/01/1988 23:00,726107.958333,4.000000,1,0,1,-8.000833,-7.824109,-7.797903,-7.772084,-7.696965,-7.510948,-7.108225,-6.896592,-6.753007,-6.448483,-6.437060,-6.178264,-5.753502,-5.673603,-5.612810,-5.450174,-5.174169 
06/01/1988 23:00,726108.958333,5.000000,1,0,1,-8.892091,-8.684564,-8.654069,-8.624086,-8.537166,-8.323077,-7.860292,-7.616019,-7.449234,-7.091055,-7.077495,-6.766802,-6.234640,-6.131293,-6.050426,-5.830429,-5.434158 
07/01/1988 23:00,726109.958333,6.000000,1,0,1,-9.556524,-9.372038,-9.344031,-9.316254,-9.234326,-9.026093,-8.558909,-8.303483,-8.125400,-7.733449,-7.718392,-7.368621,-6.745515,-6.621631,-6.522909,-6.251475,-5.743552 
08/01/1988 23:00,726110.958333,7.000000,1,0,1,-10.251132,-10.037114,-10.005251,-9.973809,-9.881983,-9.652610,-9.147247,-8.874718,-8.685797,-8.271206,-8.255287,-7.884773,-7.214776,-7.079616,-6.970250,-6.666527,-6.076134 
09/01/1988 23:00,726111.958333,8.000000,1,0,1,-10.348498,-10.218241,-10.197334,-10.176293,-10.112431,-9.941746,-9.535362,-9.300313,-9.130790,-8.742080,-8.726782,-8.362981,-7.669185,-7.525532,-7.407335,-7.076238,-6.414750 
10/01/1988 23:00,726112.958333,9.000000,1,0,1,-10.966209,-10.746162,-10.713989,-10.682387,-10.590926,-10.366023,-9.877836,-9.616873,-9.436233,-9.038193,-9.022844,-8.662904,-7.989063,-7.849292,-7.733125,-7.404991,-6.725978 
11/01/1988 23:00,726113.958333,10.000000,1,0,1,-12.001054,-11.751611,-11.714363,-11.677580,-11.570007,-11.300671,-10.706121,-10.385216,-10.162757,-9.674701,-9.655964,-9.219802,-8.427741,-8.266983,-8.135688,-7.768240,-7.026292 
12/01/1988 23:00,726114.958333,11.000000,1,0,1,-13.154323,-12.854257,-12.809713,-12.765793,-12.637751,-12.318990,-11.619949,-11.244851,-10.985651,-10.418887,-10.397168,-9.892404,-8.979757,-8.795030,-8.644552,-8.224168,-7.381358 
13/01/1988 23:00,726115.958333,12.000000,1,0,1,-14.411897,-14.079061,-14.029295,-13.980137,-13.836298,-13.475901,-12.680033,-12.250492,-11.952790,-11.300009,-11.274958,-10.692194,-9.637455,-9.424071,-9.250458,-8.765907,-7.798411 
14/01/1988 23:00,726116.958333,13.000000,1,0,1,-15.359166,-15.037058,-14.988403,-14.940196,-14.798253,-14.438246,-13.629675,-13.185243,-12.873560,-12.180055,-12.153208,-11.523537,-10.358985,-10.120763,-9.925608,-9.379188,-8.279412 
15/01/1988 23:00,726117.958333,14.000000,1,0,1,-16.627870,-16.244607,-16.187429,-16.130974,-15.965901,-15.552627,-14.639094,-14.144426,-13.800409,-13.041485,-13.012239,-12.328450,-11.068780,-10.810862,-10.598914,-10.003976,-8.793980 
16/01/1988 23:00,726118.958333,15.000000,1,0,1,-17.799019,-17.433887,-17.377958,-17.322357,-17.157604,-16.735384,-15.778246,-15.249047,-14.877119,-14.048414,-14.016315,-13.263147,-11.867417,-11.581284,-11.346184,-10.686416,-9.345179 
17/01/1988 23:00,726119.958333,16.000000,1,0,1,-17.573122,-17.330266,-17.291690,-17.252961,-17.135906,-16.824974,-16.086623,-15.658338,-15.347913,-14.628728,-14.600219,-13.915971,-12.566363,-12.280310,-12.039945,-11.357778,-9.927475 
18/01/1988 23:00,726120.958333,17.000000,1,0,1,-17.003975,-16.836463,-16.809171,-16.781583,-16.697077,-16.467273,-15.905228,-15.569456,-15.321494,-14.732991,-14.709328,-14.132896,-12.943443,-12.684422,-12.461916,-11.822288,-10.423531 
19/01/1988 23:00,726121.958333,18.000000,1,0,1,-16.741451,-16.567483,-16.540183,-16.512848,-16.430628,-16.213721,-15.699736,-15.400066,-15.181219,-14.666227,-14.645590,-14.143158,-13.097541,-12.867503,-12.667524,-12.087963,-10.781184 
20/01/1988 23:00,726122.958333,19.000000,1,0,1,-16.712090,-16.539828,-16.512769,-16.485680,-16.404268,-16.190040,-15.685720,-15.394360,-15.182995,-14.689958,-14.670300,-14.193998,-13.213419,-12.998519,-12.811802,-12.270233,-11.039695 
21/01/1988 23:00,726123.958333,20.000000,1,0,1,-16.452070,-16.312999,-16.290878,-16.268645,-16.201272,-16.021184,-15.587794,-15.331677,-15.143305,-14.696901,-14.678949,-14.240680,-13.322743,-13.120104,-12.943294,-12.429373,-11.253630 
