Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,6.000000,87.000000,90.000000,120.000000,160.000000,236.000000,280.000000,312.000000,387.000000,390.000000,463.000000,616.000000,650.000000,680.000000,768.000000,978.000000 
01/01/1988 23:00,726103.958333,0.000000,1,0,1,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000 
02/01/1988 23:00,726104.958333,1.000000,1,0,1,-5.632583,-5.561676,-5.559369,-5.537375,-5.451648,-5.262959,-5.174255,-5.118882,-5.015035,-5.011467,-4.938031,-4.853441,-4.841555,-4.834551,-4.818467,-4.803516 
03/01/1988 23:00,726105.958333,2.000000,1,0,1,-5.835857,-5.776252,-5.774284,-5.755403,-5.680350,-5.508782,-5.422901,-5.366183,-5.249481,-5.245184,-5.149590,-5.002731,-4.976579,-4.957794,-4.909516,-4.841054 
04/01/1988 23:00,726106.958333,3.000000,1,0,1,-6.793012,-6.662464,-6.658201,-6.617495,-6.458283,-6.104031,-5.933420,-5.824017,-5.607661,-5.599898,-5.431229,-5.186101,-5.143307,-5.112440,-5.032237,-4.909426 
05/01/1988 23:00,726107.958333,4.000000,1,0,1,-7.742553,-7.607009,-7.602335,-7.556797,-7.368582,-6.920902,-6.689565,-6.534633,-6.212415,-6.200489,-5.934359,-5.520754,-5.446094,-5.391313,-5.247966,-5.024154 
06/01/1988 23:00,726108.958333,5.000000,1,0,1,-8.609232,-8.450488,-8.445056,-8.392248,-8.175075,-7.658071,-7.388626,-7.206366,-6.820368,-6.805893,-6.477783,-5.937943,-5.836285,-5.759006,-5.552630,-5.207108 
07/01/1988 23:00,726109.958333,6.000000,1,0,1,-9.290070,-9.147787,-9.142725,-9.092838,-8.880289,-8.353881,-8.068676,-7.871260,-7.441665,-7.425289,-7.048311,-6.399164,-6.273366,-6.175515,-5.910627,-5.444529 
08/01/1988 23:00,726110.958333,7.000000,1,0,1,-9.973068,-9.809095,-9.803385,-9.747520,-9.513901,-8.945300,-8.641087,-8.431408,-7.975150,-7.957729,-7.554916,-6.844286,-6.703603,-6.591857,-6.285342,-5.718887 
09/01/1988 23:00,726111.958333,8.000000,1,0,1,-10.138488,-10.036206,-10.032318,-9.993137,-9.816680,-9.351917,-9.084380,-8.892296,-8.455334,-8.438230,-8.034181,-7.282783,-7.130051,-7.006573,-6.664603,-6.011336 
10/01/1988 23:00,726112.958333,9.000000,1,0,1,-10.712022,-10.543736,-10.537989,-10.482138,-10.252527,-9.701542,-9.408867,-9.207036,-8.764400,-8.747381,-8.349614,-7.614620,-7.463752,-7.339788,-6.992487,-6.298831 
