Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,6.000000,87.000000,90.000000,120.000000,160.000000,236.000000,280.000000,312.000000,387.000000,390.000000,463.000000,616.000000,650.000000,680.000000,768.000000,978.000000 
01/01/1988 23:00,726103.958333,0.000000,1,0,1,0.042277,0.042277,0.042277,0.042277,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891 
02/01/1988 23:00,726104.958333,1.000000,1,0,1,0.040586,0.040729,0.040734,0.040779,0.030800,0.031099,0.031245,0.031337,0.031513,0.031519,0.031646,0.031795,0.031816,0.031828,0.031857,0.031884 
03/01/1988 23:00,726105.958333,2.000000,1,0,1,0.040216,0.040334,0.040338,0.040376,0.030449,0.030705,0.030837,0.030926,0.031114,0.031121,0.031278,0.031529,0.031574,0.031608,0.031693,0.031816 
04/01/1988 23:00,726106.958333,3.000000,1,0,1,0.038711,0.038924,0.038931,0.038999,0.029422,0.029870,0.030099,0.030250,0.030561,0.030572,0.030826,0.031218,0.031289,0.031341,0.031477,0.031693 
05/01/1988 23:00,726107.958333,4.000000,1,0,1,0.037461,0.037646,0.037653,0.037716,0.028394,0.028872,0.029135,0.029319,0.029722,0.029737,0.030090,0.030688,0.030801,0.030887,0.031116,0.031491 
06/01/1988 23:00,726108.958333,5.000000,1,0,1,0.036492,0.036681,0.036687,0.036751,0.027628,0.028105,0.028372,0.028560,0.028982,0.028999,0.029383,0.030083,0.030223,0.030334,0.030638,0.031182 
07/01/1988 23:00,726109.958333,6.000000,1,0,1,0.035816,0.035968,0.035973,0.036027,0.027034,0.027467,0.027717,0.027898,0.028315,0.028331,0.028724,0.029479,0.029636,0.029763,0.030119,0.030801 
08/01/1988 23:00,726110.958333,7.000000,1,0,1,0.035204,0.035363,0.035369,0.035424,0.026561,0.026984,0.027226,0.027400,0.027802,0.027817,0.028198,0.028950,0.029109,0.029243,0.029620,0.030388 
09/01/1988 23:00,726111.958333,8.000000,1,0,1,0.035065,0.035162,0.035165,0.035203,0.026343,0.026671,0.026871,0.027020,0.027376,0.027391,0.027743,0.028473,0.028632,0.028768,0.029155,0.029977 
10/01/1988 23:00,726112.958333,9.000000,1,0,1,0.034601,0.034749,0.034754,0.034804,0.026059,0.026425,0.026632,0.026780,0.027123,0.027136,0.027464,0.028137,0.028284,0.028412,0.028781,0.029599 
11/01/1988 23:00,726113.958333,10.000000,1,0,1,0.033857,0.034006,0.034012,0.034063,0.025493,0.025890,0.026117,0.026281,0.026658,0.026673,0.027033,0.027752,0.027907,0.028040,0.028421,0.029257 
12/01/1988 23:00,726114.958333,11.000000,1,0,1,0.033123,0.033282,0.033287,0.033342,0.024944,0.025357,0.025593,0.025763,0.026156,0.026172,0.026547,0.027302,0.027465,0.027605,0.028007,0.028891 
13/01/1988 23:00,726115.958333,12.000000,1,0,1,0.032407,0.032562,0.032568,0.032622,0.024392,0.024806,0.025045,0.025218,0.025620,0.025636,0.026024,0.026811,0.026982,0.027129,0.027553,0.028491 
14/01/1988 23:00,726116.958333,13.000000,1,0,1,0.031906,0.032043,0.032048,0.032096,0.023978,0.024358,0.024581,0.024745,0.025132,0.025147,0.025525,0.026314,0.026487,0.026638,0.027075,0.028060 
15/01/1988 23:00,726117.958333,14.000000,1,0,1,0.031322,0.031468,0.031474,0.031524,0.023549,0.023934,0.024158,0.024320,0.024702,0.024717,0.025088,0.025863,0.026035,0.026185,0.026621,0.027623 
16/01/1988 23:00,726118.958333,15.000000,1,0,1,0.030817,0.030944,0.030949,0.030994,0.023138,0.023501,0.023716,0.023874,0.024249,0.024264,0.024632,0.025408,0.025580,0.025731,0.026171,0.027191 
17/01/1988 23:00,726119.958333,16.000000,1,0,1,0.030873,0.030959,0.030962,0.030995,0.023103,0.023380,0.023550,0.023677,0.023990,0.024003,0.024321,0.025026,0.025187,0.025330,0.025754,0.026763 
18/01/1988 23:00,726120.958333,17.000000,1,0,1,0.031089,0.031151,0.031153,0.031178,0.023217,0.023434,0.023570,0.023673,0.023929,0.023940,0.024206,0.024813,0.024954,0.025082,0.025464,0.026405 
19/01/1988 23:00,726121.958333,18.000000,1,0,1,0.031200,0.031265,0.031268,0.031292,0.023300,0.023502,0.023625,0.023718,0.023944,0.023953,0.024186,0.024716,0.024840,0.024953,0.025291,0.026146 
20/01/1988 23:00,726122.958333,19.000000,1,0,1,0.031214,0.031278,0.031281,0.031305,0.023308,0.023506,0.023626,0.023714,0.023930,0.023938,0.024157,0.024648,0.024762,0.024865,0.025175,0.025960 
21/01/1988 23:00,726123.958333,20.000000,1,0,1,0.031321,0.031374,0.031376,0.031397,0.023367,0.023540,0.023646,0.023726,0.023922,0.023930,0.024131,0.024588,0.024693,0.024790,0.025080,0.025813 
22/01/1988 23:00,726124.958333,21.000000,1,0,1,0.031136,0.031217,0.031220,0.031248,0.023273,0.023481,0.023600,0.023687,0.023892,0.023900,0.024102,0.024542,0.024643,0.024734,0.025006,0.025694 
23/01/1988 23:00,726125.958333,22.000000,1,0,1,0.030788,0.030879,0.030883,0.030915,0.023035,0.023273,0.023409,0.023508,0.023737,0.023746,0.023968,0.024434,0.024539,0.024631,0.024906,0.025581 
24/01/1988 23:00,726126.958333,23.000000,1,0,1,0.030696,0.030764,0.030766,0.030792,0.022927,0.023136,0.023260,0.023353,0.023574,0.023583,0.023804,0.024278,0.024385,0.024480,0.024761,0.025443 
25/01/1988 23:00,726127.958333,24.000000,1,0,1,0.030732,0.030793,0.030795,0.030818,0.022938,0.023122,0.023232,0.023315,0.023514,0.023522,0.023722,0.024165,0.024267,0.024358,0.024629,0.025298 
26/01/1988 23:00,726128.958333,25.000000,1,0,1,0.030677,0.030743,0.030746,0.030770,0.022904,0.023090,0.023199,0.023279,0.023471,0.023479,0.023671,0.024091,0.024187,0.024274,0.024531,0.025174 
27/01/1988 23:00,726129.958333,26.000000,1,0,1,0.030646,0.030703,0.030706,0.030727,0.022866,0.023041,0.023146,0.023224,0.023410,0.023418,0.023605,0.024015,0.024109,0.024193,0.024443,0.025066 
28/01/1988 23:00,726130.958333,27.000000,1,0,1,0.030860,0.030893,0.030894,0.030908,0.022982,0.023112,0.023194,0.023258,0.023416,0.023422,0.023587,0.023963,0.024051,0.024130,0.024368,0.024968 
29/01/1988 23:00,726131.958333,28.000000,1,0,1,0.031001,0.031040,0.031042,0.031056,0.023093,0.023216,0.023291,0.023348,0.023488,0.023494,0.023638,0.023972,0.024050,0.024122,0.024339,0.024898 
30/01/1988 23:00,726132.958333,29.000000,1,0,1,0.031057,0.031097,0.031098,0.031113,0.023137,0.023262,0.023337,0.023394,0.023530,0.023536,0.023675,0.023990,0.024064,0.024131,0.024334,0.024857 
31/01/1988 23:00,726133.958333,30.000000,1,0,1,0.031374,0.031381,0.031381,0.031387,0.023318,0.023393,0.023445,0.023487,0.023598,0.023603,0.023723,0.024011,0.024079,0.024143,0.024334,0.024829 
01/02/1988 23:00,726134.958333,31.000000,1,0,1,0.031898,0.031882,0.031881,0.031879,0.023666,0.023683,0.023705,0.023726,0.023791,0.023794,0.023876,0.024100,0.024156,0.024210,0.024375,0.024825 
