Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,6.000000,87.000000,90.000000,120.000000,160.000000,236.000000,280.000000,312.000000,387.000000,390.000000,463.000000,616.000000,650.000000,680.000000,768.000000,978.000000 
01/01/1988 23:00,726103.958333,0.000000,1,0,1,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000 
02/01/1988 23:00,726104.958333,1.000000,1,0,1,-5.565068,-5.487784,-5.485353,-5.462488,-5.383050,-5.211431,-5.131271,-5.081460,-4.988595,-4.985417,-4.920256,-4.846041,-4.835697,-4.829634,-4.815750,-4.802961 
03/01/1988 23:00,726105.958333,2.000000,1,0,1,-5.776541,-5.711144,-5.709039,-5.689043,-5.617531,-5.456154,-5.375413,-5.322142,-5.212771,-5.208750,-5.119507,-4.983527,-4.959465,-4.942272,-4.898216,-4.836373 
04/01/1988 23:00,726106.958333,3.000000,1,0,1,-6.680752,-6.537946,-6.533404,-6.490513,-6.339851,-6.009457,-5.850500,-5.748623,-5.547254,-5.540031,-5.383140,-5.155394,-5.115678,-5.087066,-5.012790,-4.899506 
05/01/1988 23:00,726107.958333,4.000000,1,0,1,-7.610864,-7.461426,-7.456362,-7.407363,-7.224068,-6.795190,-6.574424,-6.426934,-6.121128,-6.109832,-5.858215,-5.469307,-5.399345,-5.348136,-5.214308,-5.006226 
06/01/1988 23:00,726108.958333,5.000000,1,0,1,-8.468750,-8.293975,-8.288084,-8.231149,-8.018492,-7.519207,-7.259419,-7.083912,-6.712908,-6.699012,-6.384476,-5.869382,-5.772699,-5.699400,-5.503952,-5.178471 
07/01/1988 23:00,726109.958333,6.000000,1,0,1,-9.156817,-8.999328,-8.993781,-8.939327,-8.727911,-8.212285,-7.933808,-7.741443,-7.323932,-7.308041,-6.942855,-6.317148,-6.196278,-6.102497,-5.848996,-5.405173 
08/01/1988 23:00,726110.958333,7.000000,1,0,1,-9.839447,-9.658594,-9.652362,-9.591636,-9.359989,-8.803440,-8.505909,-8.300968,-7.855493,-7.838496,-7.445835,-6.755366,-6.618999,-6.510915,-6.214832,-5.670272 
09/01/1988 23:00,726111.958333,8.000000,1,0,1,-10.035479,-9.921200,-9.916867,-9.873251,-9.693519,-9.228408,-8.962124,-8.771545,-8.339613,-8.322742,-7.925001,-7.189444,-7.040402,-6.920191,-6.587708,-5.955408 
10/01/1988 23:00,726112.958333,9.000000,1,0,1,-10.598875,-10.413625,-10.407365,-10.346762,-10.119139,-9.578527,-9.290809,-9.092209,-8.656350,-8.639587,-8.247812,-7.524845,-7.376670,-7.255126,-6.914993,-6.238595 
11/01/1988 23:00,726113.958333,10.000000,1,0,1,-11.596656,-11.386028,-11.378734,-11.307528,-11.034735,-10.377566,-10.025503,-9.782717,-9.253941,-9.233736,-8.765775,-7.930397,-7.762827,-7.627418,-7.251060,-6.512131 
12/01/1988 23:00,726114.958333,11.000000,1,0,1,-12.719064,-12.466669,-12.457984,-12.373400,-12.051140,-11.279423,-10.868207,-10.585429,-9.971319,-9.947890,-9.406002,-8.442560,-8.249840,-8.094537,-7.663674,-6.823104 
13/01/1988 23:00,726115.958333,12.000000,1,0,1,-13.963506,-13.683785,-13.674066,-13.579090,-13.214204,-12.334048,-11.862134,-11.536599,-10.827559,-10.800468,-10.173261,-9.056946,-8.833746,-8.654076,-8.156021,-7.187434 
14/01/1988 23:00,726116.958333,13.000000,1,0,1,-14.944635,-14.673230,-14.663657,-14.569559,-14.202592,-13.301791,-12.809391,-12.465483,-11.704984,-11.675664,-10.991175,-9.746244,-9.494589,-9.290671,-8.723668,-7.612501 
15/01/1988 23:00,726117.958333,14.000000,1,0,1,-16.190940,-15.870283,-15.859145,-15.750283,-15.331603,-14.319279,-13.773752,-13.395645,-12.565519,-12.533628,-11.790641,-10.439230,-10.165074,-9.941774,-9.318639,-8.080790 
16/01/1988 23:00,726118.958333,15.000000,1,0,1,-17.391630,-17.085009,-17.074007,-16.965288,-16.535791,-15.471264,-14.885552,-14.475404,-13.566410,-13.531323,-12.711216,-11.211578,-10.906964,-10.658770,-9.965989,-8.586874 
17/01/1988 23:00,726119.958333,16.000000,1,0,1,-17.298832,-17.091538,-17.083730,-17.005256,-16.682212,-15.843593,-15.358960,-15.008764,-14.201470,-14.169573,-13.407067,-11.925038,-11.614172,-11.355495,-10.625934,-9.132070 
18/01/1988 23:00,726120.958333,17.000000,1,0,1,-16.815685,-16.670792,-16.665145,-16.607743,-16.365063,-15.716431,-15.330136,-15.045605,-14.373230,-14.346271,-13.691835,-12.358800,-12.071148,-11.826222,-11.126230,-9.629677 
19/01/1988 23:00,726121.958333,18.000000,1,0,1,-16.563596,-16.415014,-16.409477,-16.353982,-16.126831,-15.536854,-15.193093,-14.942235,-14.352889,-14.329300,-13.756009,-12.572101,-12.313225,-12.089654,-11.444706,-10.017785 
20/01/1988 23:00,726122.958333,19.000000,1,0,1,-16.534476,-16.388195,-16.382746,-16.328180,-16.105434,-15.530455,-15.198382,-14.957589,-14.396439,-14.374081,-13.832900,-12.724023,-12.481958,-12.272575,-11.667230,-10.310874 
21/01/1988 23:00,726123.958333,20.000000,1,0,1,-16.302615,-16.183627,-16.179113,-16.133585,-15.944501,-15.446035,-15.151706,-14.935425,-14.423799,-14.403250,-13.902373,-12.859897,-12.630804,-12.431814,-11.855195,-10.552212 
22/01/1988 23:00,726124.958333,21.000000,1,0,1,-16.709279,-16.524955,-16.518505,-16.455262,-16.209788,-15.606751,-15.273650,-15.037868,-14.502073,-14.481008,-13.976531,-12.963767,-12.743926,-12.553723,-12.002808,-10.752772 
23/01/1988 23:00,726125.958333,22.000000,1,0,1,-17.533667,-17.311546,-17.303731,-17.227007,-16.928621,-16.198570,-15.799741,-15.520464,-14.897160,-14.872944,-14.300821,-13.200762,-12.967959,-12.770248,-12.203036,-10.947954 
24/01/1988 23:00,726126.958333,23.000000,1,0,1,-17.778714,-17.609081,-17.602763,-17.539490,-17.281279,-16.617115,-16.236651,-15.963037,-15.334890,-15.310114,-14.717803,-13.554438,-13.307104,-13.097484,-12.497870,-11.189737 
25/01/1988 23:00,726127.958333,24.000000,1,0,1,-17.697006,-17.546375,-17.540790,-17.484908,-17.257165,-16.669397,-16.329770,-16.083504,-15.510429,-15.487627,-14.937072,-13.821756,-13.580340,-13.373067,-12.776263,-11.452171 
26/01/1988 23:00,726128.958333,25.000000,1,0,1,-17.835240,-17.670029,-17.664055,-17.604802,-17.368348,-16.771330,-16.433296,-16.190845,-15.632595,-15.610499,-15.078777,-14.004407,-13.771297,-13.570251,-12.989436,-11.684304 
27/01/1988 23:00,726129.958333,26.000000,1,0,1,-17.918963,-17.775197,-17.769821,-17.715929,-17.495336,-16.925431,-16.596787,-16.359063,-15.807833,-15.785945,-15.258363,-14.191407,-13.960135,-13.760876,-13.185424,-11.891548 
28/01/1988 23:00,726130.958333,27.000000,1,0,1,-17.408611,-17.328228,-17.324907,-17.290528,-17.139375,-16.720269,-16.462386,-16.268880,-15.801310,-15.782325,-15.315397,-14.324338,-14.104764,-13.913086,-13.356125,-12.084283 
29/01/1988 23:00,726131.958333,28.000000,1,0,1,-17.067213,-16.975921,-16.972456,-16.937514,-16.792312,-16.408335,-16.179953,-16.010887,-15.605548,-15.589122,-15.184375,-14.309873,-14.113135,-13.938830,-13.427794,-12.226885 
30/01/1988 23:00,726132.958333,29.000000,1,0,1,-16.935568,-16.841988,-16.838452,-16.802867,-16.655947,-16.271793,-16.046641,-15.881641,-15.490985,-15.475264,-15.090304,-14.269444,-14.085544,-13.922672,-13.444676,-12.312621 
31/01/1988 23:00,726133.958333,30.000000,1,0,1,-16.232850,-16.216650,-16.215513,-16.202340,-16.131463,-15.903791,-15.747980,-15.624878,-15.311151,-15.298059,-14.968032,-14.222077,-14.051432,-13.898761,-13.448804,-12.372066 
01/02/1988 23:00,726134.958333,31.000000,1,0,1,-15.142084,-15.173583,-15.174183,-15.178232,-15.175781,-15.116701,-15.051689,-14.990737,-14.809148,-14.801008,-14.582572,-14.014125,-13.875913,-13.747261,-13.360555,-12.385984 
02/02/1988 23:00,726135.958333,32.000000,1,0,1,-14.900175,-14.852897,-14.851299,-14.835773,-14.776609,-14.629113,-14.542758,-14.477801,-14.314061,-14.307190,-14.129857,-13.683804,-13.574345,-13.470387,-13.153445,-12.315013 
03/02/1988 23:00,726136.958333,33.000000,1,0,1,-15.640233,-15.504635,-15.500131,-15.456826,-15.297176,-14.927413,-14.735276,-14.604071,-14.316786,-14.305706,-14.043534,-13.517569,-13.401028,-13.296792,-12.987166,-12.209649 
