Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,6.000000,70.000000,80.000000,90.000000,120.000000,160.000000,236.000000,280.000000,312.000000,387.000000,390.000000,463.000000,616.000000,650.000000,680.000000,768.000000,978.000000 
01/01/1988 23:00,726103.958333,0.000000,1,0,1,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000 
02/01/1988 23:00,726104.958333,1.000000,1,0,1,-5.755080,-5.686873,-5.677196,-5.667779,-5.641068,-5.532846,-5.298246,-5.190959,-5.125481,-5.006852,-5.002882,-4.923436,-4.840894,-4.830319,-4.824536,-4.811789,-4.801677 
03/01/1988 23:00,726105.958333,2.000000,1,0,1,-5.961993,-5.905363,-5.897267,-5.889369,-5.866841,-5.774093,-5.564353,-5.461033,-5.393508,-5.256587,-5.251597,-5.141882,-4.981232,-4.953801,-4.934891,-4.887541,-4.827131 
04/01/1988 23:00,726106.958333,3.000000,1,0,1,-7.029229,-6.904386,-6.886710,-6.869523,-6.820858,-6.624223,-6.193200,-5.990333,-5.862274,-5.614078,-5.605293,-5.416854,-5.154100,-5.109554,-5.078196,-4.997928,-4.882307 
05/01/1988 23:00,726107.958333,4.000000,1,0,1,-8.052956,-7.925772,-7.906979,-7.888482,-7.834776,-7.605521,-7.063557,-6.787363,-6.604384,-6.229968,-6.216266,-5.914255,-5.465021,-5.386558,-5.330570,-5.186442,-4.974651 
06/01/1988 23:00,726108.958333,5.000000,1,0,1,-8.981620,-8.832382,-8.810524,-8.789056,-8.726972,-8.463944,-7.841814,-7.521510,-7.306722,-6.857475,-6.840769,-6.465637,-5.869111,-5.759662,-5.678409,-5.464606,-5.126594 
07/01/1988 23:00,726109.958333,6.000000,1,0,1,-9.695610,-9.564045,-9.544129,-9.524391,-9.466256,-9.210732,-8.578753,-8.239008,-8.005367,-7.502224,-7.483181,-7.048471,-6.322562,-6.185088,-6.080372,-5.800591,-5.332594 
08/01/1988 23:00,726110.958333,7.000000,1,0,1,-10.418983,-10.266153,-10.243473,-10.221115,-10.155960,-9.875631,-9.196205,-8.835945,-8.589150,-8.056703,-8.036487,-7.571957,-6.771142,-6.615350,-6.493671,-6.163568,-5.579889 
09/01/1988 23:00,726111.958333,8.000000,1,0,1,-10.559066,-10.467960,-10.453319,-10.438578,-10.393778,-10.184733,-9.630004,-9.310764,-9.082165,-8.565510,-8.545382,-8.072925,-7.215429,-7.044242,-6.908128,-6.535102,-5.850685 
10/01/1988 23:00,726112.958333,9.000000,1,0,1,-11.167794,-11.010940,-10.988082,-10.965659,-10.900942,-10.627874,-9.976585,-9.633612,-9.398153,-8.884225,-8.864520,-8.405280,-7.566301,-7.395728,-7.257091,-6.871722,-6.127640 
11/01/1988 23:00,726113.958333,10.000000,1,0,1,-12.249486,-12.072660,-12.046355,-12.020408,-11.944703,-11.618583,-10.826053,-10.405100,-10.116549,-9.493239,-9.469546,-8.923760,-7.965863,-7.775787,-7.623569,-7.202852,-6.394949 
12/01/1988 23:00,726114.958333,11.000000,1,0,1,-13.451812,-13.239200,-13.207770,-13.176820,-13.086838,-12.702159,-11.774053,-11.284127,-10.949330,-10.228246,-10.200879,-9.571334,-8.471389,-8.253886,-8.080328,-7.601726,-6.689152 
13/01/1988 23:00,726115.958333,12.000000,1,0,1,-14.776265,-14.541190,-14.506190,-14.471659,-14.370883,-13.937064,-12.881761,-12.320798,-11.936165,-11.105313,-11.073735,-10.346749,-9.076417,-8.825521,-8.625657,-8.075134,-7.029413 
14/01/1988 23:00,726116.958333,13.000000,1,0,1,-15.793809,-15.567355,-15.533260,-15.499512,-15.400339,-14.967401,-13.893009,-13.309061,-12.902984,-12.010988,-11.976751,-11.181563,-9.761303,-9.477837,-9.250707,-8.623507,-7.425184 
15/01/1988 23:00,726117.958333,14.000000,1,0,1,-17.116916,-16.847068,-16.806981,-16.767452,-16.652187,-16.157077,-14.950427,-14.305508,-13.860912,-12.891695,-12.854626,-11.995020,-10.455786,-10.146872,-9.897714,-9.206754,-7.866935 
16/01/1988 23:00,726118.958333,15.000000,1,0,1,-18.376907,-18.121925,-18.082993,-18.044320,-17.929900,-17.424662,-16.157694,-15.464576,-14.981510,-13.918611,-13.877775,-12.928307,-11.222118,-10.879559,-10.603233,-9.836668,-8.345474 
17/01/1988 23:00,726119.958333,16.000000,1,0,1,-18.184646,-18.018392,-17.991919,-17.965321,-17.884801,-17.513135,-16.528662,-15.958029,-15.545552,-14.596462,-14.559030,-13.666980,-11.957663,-11.603156,-11.311419,-10.494453,-8.865594 
18/01/1988 23:00,726120.958333,17.000000,1,0,1,-17.584116,-17.471955,-17.453530,-17.434866,-17.377449,-17.104360,-16.354876,-15.904509,-15.571546,-14.783026,-14.751393,-13.984164,-12.433609,-12.101579,-11.821334,-11.025288,-9.365102 
19/01/1988 23:00,726121.958333,18.000000,1,0,1,-17.269683,-17.151985,-17.133462,-17.114901,-17.058991,-16.802817,-16.124485,-15.727391,-15.436798,-14.752093,-14.724648,-14.057089,-12.680555,-12.380599,-12.122953,-11.382943,-9.777826 
20/01/1988 23:00,726122.958333,19.000000,1,0,1,-17.221948,-17.104644,-17.086206,-17.067744,-17.012224,-16.758919,-16.094438,-15.710335,-15.431671,-14.781879,-14.755981,-14.129055,-12.846368,-12.566995,-12.326207,-11.632152,-10.099539 
21/01/1988 23:00,726123.958333,20.000000,1,0,1,-16.952084,-16.858228,-16.843235,-16.828151,-16.782345,-16.569230,-15.995436,-15.654796,-15.403858,-14.809179,-14.785278,-14.202768,-12.994130,-12.729417,-12.500439,-11.838954,-10.364300 
