Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,6.000000,87.000000,90.000000,120.000000,160.000000,236.000000,280.000000,312.000000,387.000000,390.000000,463.000000,616.000000,650.000000,680.000000,768.000000,978.000000 
01/01/1988 23:00,726103.958333,0.000000,1,0,1,0.010204,0.010204,0.010204,0.010204,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891 
02/01/1988 23:00,726104.958333,1.000000,1,0,1,0.010174,0.010176,0.010176,0.010177,0.030710,0.031028,0.031184,0.031283,0.031474,0.031481,0.031619,0.031783,0.031807,0.031821,0.031853,0.031883 
03/01/1988 23:00,726105.958333,2.000000,1,0,1,0.010168,0.010170,0.010170,0.010171,0.030378,0.030642,0.030779,0.030871,0.031065,0.031073,0.031237,0.031501,0.031549,0.031585,0.031676,0.031809 
04/01/1988 23:00,726106.958333,3.000000,1,0,1,0.010146,0.010149,0.010149,0.010150,0.029315,0.029777,0.030013,0.030170,0.030493,0.030504,0.030769,0.031178,0.031252,0.031307,0.031450,0.031678 
05/01/1988 23:00,726107.958333,4.000000,1,0,1,0.010129,0.010132,0.010132,0.010133,0.028293,0.028774,0.029041,0.029227,0.029637,0.029652,0.030014,0.030630,0.030747,0.030836,0.031074,0.031467 
06/01/1988 23:00,726108.958333,5.000000,1,0,1,0.010117,0.010120,0.010120,0.010121,0.027539,0.028017,0.028285,0.028474,0.028900,0.028916,0.029305,0.030017,0.030159,0.030273,0.030584,0.031146 
07/01/1988 23:00,726109.958333,6.000000,1,0,1,0.010109,0.010111,0.010111,0.010112,0.026961,0.027391,0.027641,0.027821,0.028239,0.028255,0.028649,0.029411,0.029569,0.029699,0.030060,0.030758 
08/01/1988 23:00,726110.958333,7.000000,1,0,1,0.010102,0.010104,0.010104,0.010105,0.026497,0.026919,0.027160,0.027334,0.027735,0.027751,0.028131,0.028885,0.029045,0.029180,0.029561,0.030340 
09/01/1988 23:00,726111.958333,8.000000,1,0,1,0.010101,0.010102,0.010103,0.010103,0.026297,0.026620,0.026818,0.026965,0.027319,0.027333,0.027684,0.028413,0.028572,0.028709,0.029098,0.029928 
10/01/1988 23:00,726112.958333,9.000000,1,0,1,0.010096,0.010098,0.010098,0.010099,0.026014,0.026380,0.026586,0.026734,0.027074,0.027088,0.027415,0.028085,0.028232,0.028360,0.028729,0.029550 
11/01/1988 23:00,726113.958333,10.000000,1,0,1,0.010088,0.010090,0.010090,0.010091,0.025449,0.025845,0.026071,0.026234,0.026611,0.026626,0.026984,0.027703,0.027858,0.027991,0.028372,0.029211 
