Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,6.000000,87.000000,90.000000,120.000000,160.000000,236.000000,280.000000,312.000000,387.000000,390.000000,463.000000,616.000000,650.000000,680.000000,768.000000,978.000000 
01/01/1988 23:00,726103.958333,0.000000,1,0,1,0.085496,0.085496,0.085496,0.085496,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891 
02/01/1988 23:00,726104.958333,1.000000,1,0,1,0.082225,0.082911,0.082934,0.083149,0.030970,0.031236,0.031362,0.031441,0.031590,0.031595,0.031700,0.031819,0.031835,0.031845,0.031866,0.031886 
03/01/1988 23:00,726105.958333,2.000000,1,0,1,0.081613,0.082182,0.082200,0.082377,0.030598,0.030833,0.030954,0.031036,0.031207,0.031213,0.031357,0.031582,0.031622,0.031651,0.031725,0.031830 
04/01/1988 23:00,726106.958333,3.000000,1,0,1,0.078686,0.079725,0.079759,0.080082,0.029675,0.030086,0.030294,0.030431,0.030712,0.030722,0.030951,0.031301,0.031364,0.031410,0.031532,0.031721 
05/01/1988 23:00,726107.958333,4.000000,1,0,1,0.076431,0.077365,0.077398,0.077719,0.028652,0.029115,0.029368,0.029543,0.029924,0.029938,0.030269,0.030820,0.030923,0.031001,0.031208,0.031542 
06/01/1988 23:00,726108.958333,5.000000,1,0,1,0.074626,0.075577,0.075610,0.075935,0.027887,0.028353,0.028611,0.028794,0.029201,0.029217,0.029585,0.030247,0.030378,0.030482,0.030763,0.031261 
07/01/1988 23:00,726109.958333,6.000000,1,0,1,0.073432,0.074217,0.074245,0.074530,0.027268,0.027700,0.027948,0.028127,0.028536,0.028553,0.028936,0.029663,0.029813,0.029934,0.030271,0.030907 
08/01/1988 23:00,726110.958333,7.000000,1,0,1,0.072263,0.073084,0.073113,0.073400,0.026794,0.027213,0.027452,0.027624,0.028019,0.028035,0.028408,0.029140,0.029294,0.029423,0.029786,0.030515 
09/01/1988 23:00,726111.958333,8.000000,1,0,1,0.072148,0.072661,0.072682,0.072886,0.026530,0.026867,0.027070,0.027221,0.027579,0.027594,0.027945,0.028665,0.028821,0.028953,0.029329,0.030119 
10/01/1988 23:00,726112.958333,9.000000,1,0,1,0.071157,0.071918,0.071944,0.072202,0.026272,0.026632,0.026835,0.026982,0.027319,0.027333,0.027657,0.028321,0.028466,0.028592,0.028953,0.029747 
11/01/1988 23:00,726113.958333,10.000000,1,0,1,0.069718,0.070497,0.070524,0.070799,0.025713,0.026108,0.026333,0.026495,0.026869,0.026883,0.027238,0.027945,0.028097,0.028226,0.028599,0.029412 
12/01/1988 23:00,726114.958333,11.000000,1,0,1,0.068283,0.069112,0.069141,0.069432,0.025171,0.025581,0.025815,0.025984,0.026373,0.026388,0.026759,0.027503,0.027663,0.027800,0.028194,0.029055 
13/01/1988 23:00,726115.958333,12.000000,1,0,1,0.066897,0.067716,0.067745,0.068037,0.024616,0.025030,0.025268,0.025441,0.025841,0.025857,0.026241,0.027020,0.027188,0.027333,0.027749,0.028666 
14/01/1988 23:00,726116.958333,13.000000,1,0,1,0.065963,0.066695,0.066721,0.066986,0.024186,0.024570,0.024794,0.024959,0.025347,0.025362,0.025741,0.026525,0.026697,0.026847,0.027278,0.028244 
15/01/1988 23:00,726117.958333,14.000000,1,0,1,0.064792,0.065571,0.065599,0.065876,0.023760,0.024146,0.024369,0.024532,0.024914,0.024929,0.025301,0.026073,0.026244,0.026393,0.026825,0.027813 
16/01/1988 23:00,726118.958333,15.000000,1,0,1,0.063832,0.064520,0.064546,0.064802,0.023335,0.023703,0.023921,0.024080,0.024457,0.024473,0.024842,0.025618,0.025790,0.025940,0.026378,0.027385 
17/01/1988 23:00,726119.958333,16.000000,1,0,1,0.064066,0.064538,0.064557,0.064742,0.023268,0.023553,0.023727,0.023858,0.024177,0.024190,0.024513,0.025226,0.025388,0.025532,0.025956,0.026960 
18/01/1988 23:00,726120.958333,17.000000,1,0,1,0.064566,0.064912,0.064925,0.065066,0.023363,0.023588,0.023728,0.023834,0.024098,0.024108,0.024380,0.024998,0.025140,0.025270,0.025654,0.026597 
19/01/1988 23:00,726121.958333,18.000000,1,0,1,0.064780,0.065139,0.065153,0.065290,0.023444,0.023650,0.023776,0.023870,0.024101,0.024111,0.024348,0.024887,0.025013,0.025127,0.025469,0.026328 
20/01/1988 23:00,726122.958333,19.000000,1,0,1,0.064801,0.065157,0.065171,0.065307,0.023449,0.023651,0.023773,0.023863,0.024082,0.024091,0.024313,0.024811,0.024927,0.025032,0.025345,0.026135 
21/01/1988 23:00,726123.958333,20.000000,1,0,1,0.065040,0.065336,0.065347,0.065463,0.023496,0.023674,0.023783,0.023865,0.024066,0.024074,0.024280,0.024744,0.024851,0.024949,0.025242,0.025981 
22/01/1988 23:00,726124.958333,21.000000,1,0,1,0.064596,0.065033,0.065048,0.065201,0.023416,0.023623,0.023743,0.023830,0.024036,0.024045,0.024248,0.024693,0.024795,0.024887,0.025163,0.025857 
23/01/1988 23:00,726125.958333,22.000000,1,0,1,0.063864,0.064360,0.064378,0.064555,0.023184,0.023422,0.023559,0.023658,0.023887,0.023896,0.024119,0.024587,0.024692,0.024785,0.025061,0.025740 
24/01/1988 23:00,726126.958333,23.000000,1,0,1,0.063738,0.064116,0.064130,0.064275,0.023061,0.023274,0.023401,0.023495,0.023720,0.023729,0.023952,0.024430,0.024538,0.024634,0.024916,0.025601 
25/01/1988 23:00,726127.958333,24.000000,1,0,1,0.063832,0.064170,0.064183,0.064311,0.023062,0.023251,0.023363,0.023447,0.023650,0.023658,0.023862,0.024312,0.024414,0.024506,0.024780,0.025453 
26/01/1988 23:00,726128.958333,25.000000,1,0,1,0.063703,0.064068,0.064082,0.064215,0.023028,0.023217,0.023328,0.023409,0.023604,0.023612,0.023806,0.024232,0.024329,0.024416,0.024677,0.025325 
