Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,6.000000,87.000000,90.000000,120.000000,160.000000,236.000000,280.000000,312.000000,387.000000,390.000000,463.000000,616.000000,650.000000,680.000000,768.000000,978.000000 
01/01/1988 23:00,726103.958333,0.000000,1,0,1,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000 
02/01/1988 23:00,726104.958333,1.000000,1,0,1,-5.716135,-5.623416,-5.620327,-5.590582,-5.496298,-5.296543,-5.202241,-5.143211,-5.032144,-5.028319,-4.949458,-4.858129,-4.845251,-4.837644,-4.820160,-4.803853 
03/01/1988 23:00,726105.958333,2.000000,1,0,1,-5.902781,-5.825317,-5.822716,-5.797590,-5.716929,-5.540026,-5.451403,-5.392816,-5.272034,-5.267580,-5.168331,-5.014911,-4.987468,-4.967686,-4.916747,-4.844055 
04/01/1988 23:00,726106.958333,3.000000,1,0,1,-6.923975,-6.753806,-6.748155,-6.693829,-6.522171,-6.155665,-5.979042,-5.865742,-5.641580,-5.633534,-5.458662,-5.204149,-5.159659,-5.127527,-5.043967,-4.915569 
05/01/1988 23:00,726107.958333,4.000000,1,0,1,-7.881421,-7.705318,-7.699178,-7.639118,-7.439923,-6.984275,-6.748276,-6.589985,-6.260152,-6.247929,-5.974856,-5.548936,-5.471876,-5.415240,-5.266901,-5.034582 
06/01/1988 23:00,726108.958333,5.000000,1,0,1,-8.755563,-8.549278,-8.542158,-8.472703,-8.243927,-7.720919,-7.448036,-7.263295,-6.871552,-6.856848,-6.523270,-5.972725,-5.868825,-5.789701,-5.578176,-5.222744 
07/01/1988 23:00,726109.958333,6.000000,1,0,1,-9.420070,-9.235442,-9.228833,-9.163560,-8.941493,-8.412666,-8.125646,-7.926749,-7.493302,-7.476764,-7.095709,-6.437651,-6.309887,-6.210354,-5.940674,-5.464629 
08/01/1988 23:00,726110.958333,7.000000,1,0,1,-10.106559,-9.893472,-9.886008,-9.812833,-9.568516,-8.997695,-8.692139,-8.481446,-8.022658,-8.005132,-7.599659,-6.882837,-6.740713,-6.627672,-6.317349,-5.742152 
09/01/1988 23:00,726111.958333,8.000000,1,0,1,-10.226363,-10.094025,-10.088983,-10.038150,-9.856027,-9.393812,-9.127012,-8.935157,-8.497931,-8.480798,-8.075696,-7.320302,-7.166519,-7.042039,-6.697051,-6.036369 
10/01/1988 23:00,726112.958333,9.000000,1,0,1,-10.826600,-10.608002,-10.600501,-10.527438,-10.287681,-9.736178,-9.443404,-9.241548,-8.798862,-8.781840,-8.383900,-7.647606,-7.496300,-7.371837,-7.022889,-6.324147 
11/01/1988 23:00,726113.958333,10.000000,1,0,1,-11.856201,-11.607915,-11.599197,-11.513646,-11.227689,-10.557905,-10.198768,-9.950977,-9.410978,-9.390337,-8.912100,-8.057319,-7.885695,-7.746869,-7.360731,-6.600089 
12/01/1988 23:00,726114.958333,11.000000,1,0,1,-13.004919,-12.706980,-12.696591,-12.594883,-12.257170,-11.471408,-11.052511,-10.764356,-10.138257,-10.114362,-9.561497,-8.577103,-8.379977,-8.220959,-7.779488,-6.915865 
13/01/1988 23:00,726115.958333,12.000000,1,0,1,-14.264605,-13.934236,-13.922624,-13.808646,-13.427821,-12.534902,-12.055700,-11.724944,-11.003976,-10.976415,-10.338015,-9.199815,-8.971971,-8.788372,-8.279095,-7.286220 
14/01/1988 23:00,726116.958333,13.000000,1,0,1,-15.225668,-14.905433,-14.894038,-14.781674,-14.401629,-13.494437,-12.997802,-12.650584,-11.881721,-11.852053,-11.158856,-9.894746,-9.638795,-9.431122,-8.853232,-7.717624 
15/01/1988 23:00,726117.958333,14.000000,1,0,1,-16.492520,-16.113006,-16.099699,-15.969170,-15.533864,-14.511789,-13.960897,-13.578996,-12.740222,-12.707990,-11.956781,-10.588393,-10.310478,-10.083867,-9.451053,-8.190628 
16/01/1988 23:00,726118.958333,15.000000,1,0,1,-17.681864,-17.319168,-17.306063,-17.176235,-16.732567,-15.662828,-15.073317,-14.660140,-13.743503,-13.708100,-12.880143,-11.363623,-11.055261,-10.803790,-10.101473,-8.700426 
17/01/1988 23:00,726119.958333,16.000000,1,0,1,-17.491420,-17.247851,-17.238664,-17.146285,-16.818475,-15.988918,-15.507882,-15.159551,-14.354461,-14.322603,-13.559886,-12.071242,-11.758263,-11.497382,-10.760912,-9.248304 
18/01/1988 23:00,726120.958333,17.000000,1,0,1,-16.936945,-16.767500,-16.760916,-16.694051,-16.450853,-15.816292,-15.436687,-15.156332,-14.491661,-14.464962,-13.815641,-12.486256,-12.198582,-11.953110,-11.250706,-9.743090 
19/01/1988 23:00,726121.958333,18.000000,1,0,1,-16.668058,-16.493352,-16.486846,-16.421651,-16.191948,-15.611843,-15.273401,-15.026175,-14.444447,-14.421140,-13.854049,-12.678492,-12.420830,-12.197855,-11.553850,-10.123185 
