Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,6.000000,87.000000,90.000000,120.000000,160.000000,236.000000,280.000000,312.000000,387.000000,390.000000,463.000000,616.000000,650.000000,680.000000,768.000000,978.000000 
01/01/1988 23:00,726103.958333,0.000000,1,0,1,0.029482,0.029482,0.029482,0.029482,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891 
02/01/1988 23:00,726104.958333,1.000000,1,0,1,0.028254,0.028362,0.028366,0.028401,0.030776,0.031081,0.031229,0.031323,0.031503,0.031509,0.031639,0.031792,0.031814,0.031826,0.031856,0.031884 
03/01/1988 23:00,726105.958333,2.000000,1,0,1,0.028002,0.028091,0.028094,0.028123,0.030430,0.030688,0.030822,0.030912,0.031101,0.031108,0.031267,0.031522,0.031568,0.031602,0.031689,0.031814 
04/01/1988 23:00,726106.958333,3.000000,1,0,1,0.026935,0.027095,0.027100,0.027151,0.029394,0.029846,0.030076,0.030229,0.030543,0.030554,0.030811,0.031207,0.031279,0.031332,0.031470,0.031689 
05/01/1988 23:00,726107.958333,4.000000,1,0,1,0.026074,0.026212,0.026217,0.026264,0.028366,0.028845,0.029110,0.029294,0.029699,0.029714,0.030070,0.030672,0.030787,0.030874,0.031105,0.031484 
06/01/1988 23:00,726108.958333,5.000000,1,0,1,0.025412,0.025551,0.025556,0.025603,0.027604,0.028082,0.028348,0.028537,0.028960,0.028976,0.029362,0.030065,0.030206,0.030318,0.030623,0.031172 
07/01/1988 23:00,726109.958333,6.000000,1,0,1,0.024956,0.025068,0.025072,0.025112,0.027014,0.027446,0.027696,0.027877,0.028294,0.028311,0.028704,0.029461,0.029618,0.029746,0.030103,0.030789 
08/01/1988 23:00,726110.958333,7.000000,1,0,1,0.024542,0.024659,0.024663,0.024704,0.026544,0.026967,0.027209,0.027383,0.027784,0.027800,0.028181,0.028933,0.029092,0.029226,0.029604,0.030375 
09/01/1988 23:00,726111.958333,8.000000,1,0,1,0.024458,0.024528,0.024531,0.024559,0.026331,0.026658,0.026857,0.027006,0.027361,0.027376,0.027728,0.028457,0.028616,0.028752,0.029140,0.029964 
10/01/1988 23:00,726112.958333,9.000000,1,0,1,0.024140,0.024248,0.024252,0.024289,0.026048,0.026415,0.026621,0.026769,0.027111,0.027124,0.027452,0.028124,0.028271,0.028399,0.028767,0.029586 
11/01/1988 23:00,726113.958333,10.000000,1,0,1,0.023638,0.023747,0.023751,0.023788,0.025483,0.025879,0.026106,0.026269,0.026647,0.026662,0.027021,0.027740,0.027895,0.028027,0.028408,0.029245 
12/01/1988 23:00,726114.958333,11.000000,1,0,1,0.023146,0.023261,0.023265,0.023305,0.024935,0.025347,0.025583,0.025753,0.026146,0.026161,0.026536,0.027291,0.027454,0.027593,0.027995,0.028880 
13/01/1988 23:00,726115.958333,12.000000,1,0,1,0.022670,0.022782,0.022786,0.022825,0.024385,0.024797,0.025036,0.025209,0.025611,0.025627,0.026014,0.026801,0.026971,0.027118,0.027542,0.028481 
14/01/1988 23:00,726116.958333,13.000000,1,0,1,0.022341,0.022439,0.022443,0.022478,0.023972,0.024352,0.024575,0.024738,0.025124,0.025139,0.025517,0.026305,0.026478,0.026629,0.027065,0.028050 
15/01/1988 23:00,726117.958333,14.000000,1,0,1,0.021955,0.022060,0.022063,0.022100,0.023545,0.023929,0.024152,0.024315,0.024695,0.024711,0.025082,0.025856,0.026027,0.026177,0.026613,0.027614 
16/01/1988 23:00,726118.958333,15.000000,1,0,1,0.021625,0.021715,0.021719,0.021752,0.023135,0.023497,0.023712,0.023869,0.024244,0.024259,0.024627,0.025401,0.025573,0.025724,0.026164,0.027182 
17/01/1988 23:00,726119.958333,16.000000,1,0,1,0.021667,0.021728,0.021731,0.021754,0.023101,0.023378,0.023547,0.023675,0.023986,0.023999,0.024317,0.025021,0.025181,0.025325,0.025748,0.026756 
18/01/1988 23:00,726120.958333,17.000000,1,0,1,0.021813,0.021857,0.021859,0.021877,0.023217,0.023434,0.023569,0.023672,0.023928,0.023938,0.024204,0.024810,0.024950,0.025078,0.025459,0.026399 
19/01/1988 23:00,726121.958333,18.000000,1,0,1,0.021887,0.021934,0.021935,0.021953,0.023301,0.023503,0.023626,0.023718,0.023943,0.023953,0.024185,0.024714,0.024837,0.024950,0.025288,0.026141 
20/01/1988 23:00,726122.958333,19.000000,1,0,1,0.021896,0.021942,0.021944,0.021961,0.023310,0.023508,0.023626,0.023715,0.023930,0.023939,0.024157,0.024647,0.024760,0.024864,0.025173,0.025956 
21/01/1988 23:00,726123.958333,20.000000,1,0,1,0.021968,0.022006,0.022007,0.022022,0.023369,0.023541,0.023647,0.023727,0.023922,0.023930,0.024131,0.024587,0.024693,0.024789,0.025078,0.025810 
22/01/1988 23:00,726124.958333,21.000000,1,0,1,0.021843,0.021901,0.021903,0.021923,0.023274,0.023482,0.023601,0.023688,0.023892,0.023901,0.024102,0.024542,0.024642,0.024733,0.025005,0.025692 
23/01/1988 23:00,726125.958333,22.000000,1,0,1,0.021613,0.021678,0.021680,0.021703,0.023035,0.023274,0.023410,0.023508,0.023738,0.023747,0.023969,0.024434,0.024538,0.024631,0.024905,0.025580 
24/01/1988 23:00,726126.958333,23.000000,1,0,1,0.021554,0.021603,0.021604,0.021623,0.022928,0.023136,0.023261,0.023353,0.023575,0.023584,0.023804,0.024278,0.024385,0.024480,0.024760,0.025442 
25/01/1988 23:00,726127.958333,24.000000,1,0,1,0.021579,0.021623,0.021624,0.021641,0.022939,0.023123,0.023233,0.023316,0.023514,0.023522,0.023723,0.024166,0.024267,0.024358,0.024628,0.025297 
26/01/1988 23:00,726128.958333,25.000000,1,0,1,0.021542,0.021590,0.021591,0.021609,0.022905,0.023091,0.023200,0.023280,0.023472,0.023480,0.023672,0.024091,0.024187,0.024274,0.024531,0.025173 
27/01/1988 23:00,726129.958333,26.000000,1,0,1,0.021523,0.021564,0.021565,0.021581,0.022867,0.023042,0.023147,0.023225,0.023411,0.023419,0.023606,0.024016,0.024109,0.024193,0.024443,0.025065 
28/01/1988 23:00,726130.958333,27.000000,1,0,1,0.021666,0.021690,0.021691,0.021701,0.022984,0.023114,0.023196,0.023259,0.023417,0.023423,0.023588,0.023964,0.024051,0.024131,0.024369,0.024968 
29/01/1988 23:00,726131.958333,28.000000,1,0,1,0.021760,0.021787,0.021788,0.021799,0.023096,0.023219,0.023294,0.023350,0.023490,0.023495,0.023640,0.023973,0.024051,0.024123,0.024340,0.024898 
30/01/1988 23:00,726132.958333,29.000000,1,0,1,0.021796,0.021824,0.021825,0.021836,0.023140,0.023265,0.023340,0.023396,0.023532,0.023538,0.023677,0.023991,0.024065,0.024132,0.024335,0.024857 
31/01/1988 23:00,726133.958333,30.000000,1,0,1,0.022008,0.022013,0.022014,0.022017,0.023322,0.023396,0.023448,0.023490,0.023600,0.023605,0.023725,0.024013,0.024081,0.024144,0.024335,0.024830 
01/02/1988 23:00,726134.958333,31.000000,1,0,1,0.022359,0.022347,0.022347,0.022345,0.023671,0.023688,0.023709,0.023730,0.023795,0.023798,0.023879,0.024102,0.024158,0.024212,0.024377,0.024825 
02/02/1988 23:00,726135.958333,32.000000,1,0,1,0.022426,0.022443,0.022444,0.022450,0.023816,0.023871,0.023904,0.023929,0.023992,0.023994,0.024064,0.024245,0.024291,0.024335,0.024473,0.024864 
03/02/1988 23:00,726136.958333,33.000000,1,0,1,0.022171,0.022218,0.022220,0.022235,0.023607,0.023746,0.023820,0.023871,0.023985,0.023989,0.024095,0.024316,0.024366,0.024412,0.024550,0.024919 
04/02/1988 23:00,726137.958333,34.000000,1,0,1,0.021979,0.022022,0.022023,0.022038,0.023386,0.023544,0.023634,0.023698,0.023845,0.023850,0.023990,0.024271,0.024332,0.024387,0.024546,0.024938 
05/02/1988 23:00,726138.958333,35.000000,1,0,1,0.022096,0.022111,0.022111,0.022119,0.023450,0.023552,0.023617,0.023667,0.023792,0.023797,0.023925,0.024207,0.024271,0.024328,0.024498,0.024914 
