Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,6.000000,87.000000,90.000000,120.000000,160.000000,236.000000,280.000000,312.000000,387.000000,390.000000,463.000000,616.000000,650.000000,680.000000,768.000000,978.000000 
01/01/1988 23:00,726103.958333,0.000000,1,0,1,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000 
02/01/1988 23:00,726104.958333,1.000000,1,0,1,-5.663254,-5.540773,-5.536839,-5.499484,-5.409519,-5.230494,-5.146701,-5.094583,-4.997346,-4.994017,-4.925761,-4.848054,-4.837233,-4.830897,-4.816395,-4.803069 
03/01/1988 23:00,726105.958333,2.000000,1,0,1,-5.858798,-5.755804,-5.752442,-5.720273,-5.641048,-5.476468,-5.393981,-5.339478,-5.227338,-5.223210,-5.131434,-4.990947,-4.966015,-4.948167,-4.902389,-4.837968 
04/01/1988 23:00,726106.958333,3.000000,1,0,1,-6.849723,-6.623963,-6.616673,-6.547340,-6.379517,-6.041333,-5.878622,-5.774332,-5.568155,-5.560759,-5.400059,-5.166521,-5.125752,-5.096350,-5.019971,-4.903181 
05/01/1988 23:00,726107.958333,4.000000,1,0,1,-7.798825,-7.562618,-7.554511,-7.475689,-7.273921,-6.838749,-6.614406,-6.464382,-6.152947,-6.141434,-5.884811,-5.487356,-5.415767,-5.363322,-5.226195,-5.012635 
06/01/1988 23:00,726108.958333,5.000000,1,0,1,-8.674387,-8.398434,-8.389041,-8.297877,-8.065202,-7.561975,-7.299860,-7.122648,-6.747645,-6.733590,-6.415211,-5.892581,-5.794326,-5.719741,-5.520721,-5.188495 
07/01/1988 23:00,726109.958333,6.000000,1,0,1,-9.343398,-9.094731,-9.085900,-8.998952,-8.769177,-8.252123,-7.972467,-7.779110,-7.358959,-7.342957,-6.974941,-6.343024,-6.220787,-6.125840,-5.869023,-5.418378 
08/01/1988 23:00,726110.958333,7.000000,1,0,1,-10.035620,-9.749967,-9.740055,-9.643190,-9.391624,-8.834882,-8.537093,-8.331886,-7.885517,-7.868478,-7.474621,-6.780692,-6.643455,-6.534555,-6.236033,-5.685668 
09/01/1988 23:00,726111.958333,8.000000,1,0,1,-10.163261,-9.983094,-9.976230,-9.907070,-9.714076,-9.251926,-8.986699,-8.796624,-8.365203,-8.348337,-7.950435,-7.213048,-7.063458,-6.942691,-6.608492,-5.971685 
10/01/1988 23:00,726112.958333,9.000000,1,0,1,-10.771019,-10.479108,-10.469193,-10.372936,-10.126769,-9.588915,-9.302728,-9.105174,-8.671455,-8.654770,-8.264624,-7.543323,-7.395287,-7.273711,-6.933242,-6.254516 
11/01/1988 23:00,726113.958333,10.000000,1,0,1,-11.797200,-11.464601,-11.453009,-11.339571,-11.044061,-10.388362,-10.037019,-9.794707,-9.266903,-9.246733,-8.779559,-7.945262,-7.777849,-7.642508,-7.266223,-6.526422 
12/01/1988 23:00,726114.958333,11.000000,1,0,1,-12.948498,-12.550109,-12.536320,-12.401691,-12.052958,-11.283995,-10.874166,-10.592301,-9.980029,-9.956666,-9.416219,-8.454713,-8.262290,-8.107162,-7.676664,-6.835914 
13/01/1988 23:00,726115.958333,12.000000,1,0,1,-14.210601,-13.768628,-13.753186,-13.601973,-13.207470,-12.331113,-11.861155,-11.536925,-10.830569,-10.803576,-10.178541,-9.065414,-8.842755,-8.663452,-8.166294,-7.198548 
14/01/1988 23:00,726116.958333,13.000000,1,0,1,-15.173537,-14.744772,-14.729580,-14.580009,-14.184394,-13.289252,-12.799662,-12.457599,-11.700870,-11.671687,-10.990263,-9.750029,-9.499213,-9.295900,-8.730454,-7.621404 
15/01/1988 23:00,726117.958333,14.000000,1,0,1,-16.448953,-15.942068,-15.924387,-15.751266,-15.299577,-14.293923,-13.751934,-13.376239,-12.551238,-12.519540,-11.780902,-10.436512,-10.163652,-9.941314,-9.320706,-8.086730 
16/01/1988 23:00,726118.958333,15.000000,1,0,1,-17.636899,-17.150760,-17.133243,-16.959926,-16.496464,-15.437971,-14.855589,-14.447774,-13.543939,-13.509049,-12.693546,-11.201965,-10.898921,-10.651946,-9.962453,-8.588947 
17/01/1988 23:00,726119.958333,16.000000,1,0,1,-17.439682,-17.111467,-17.099082,-16.974568,-16.628502,-15.798716,-15.318651,-14.971525,-14.170693,-14.139038,-13.382010,-11.909170,-11.600077,-11.342790,-10.617014,-9.129975 
18/01/1988 23:00,726120.958333,17.000000,1,0,1,-16.886439,-16.657061,-16.648127,-16.557340,-16.298636,-15.659128,-15.277696,-14.996511,-14.331397,-14.304715,-13.656664,-12.334786,-12.049326,-11.806129,-11.110862,-9.622924 
19/01/1988 23:00,726121.958333,18.000000,1,0,1,-16.626168,-16.390898,-16.382135,-16.294310,-16.051698,-15.470136,-15.131067,-14.883521,-14.301568,-14.278265,-13.711678,-12.539957,-12.283531,-12.061926,-11.422404,-10.005729 
20/01/1988 23:00,726122.958333,19.000000,1,0,1,-16.596676,-16.364098,-16.355434,-16.268684,-16.029780,-15.461219,-15.132933,-14.894895,-14.340117,-14.318010,-13.782842,-12.685550,-12.445895,-12.238502,-11.638734,-10.293474 
21/01/1988 23:00,726123.958333,20.000000,1,0,1,-16.340399,-16.151379,-16.144216,-16.072005,-15.869726,-15.377184,-15.086155,-14.872229,-14.366006,-14.345669,-13.849917,-12.817642,-12.590729,-12.393583,-11.822208,-10.530216 
22/01/1988 23:00,726124.958333,21.000000,1,0,1,-16.800875,-16.508444,-16.498195,-16.397594,-16.133186,-15.535358,-15.205340,-14.971812,-14.441281,-14.420425,-13.920988,-12.918232,-12.700521,-12.512114,-11.966308,-10.727074 
23/01/1988 23:00,726125.958333,22.000000,1,0,1,-17.666931,-17.313703,-17.301237,-17.178712,-16.856092,-16.129686,-15.733162,-15.455626,-14.836529,-14.812483,-14.244538,-13.153196,-12.922302,-12.726236,-12.163760,-10.919061 
24/01/1988 23:00,726126.958333,23.000000,1,0,1,-17.871867,-17.601464,-17.591375,-17.490320,-17.211920,-16.551347,-16.172924,-15.900788,-15.276114,-15.251477,-14.662574,-13.506464,-13.260751,-13.052558,-12.457102,-11.158476 
25/01/1988 23:00,726127.958333,24.000000,1,0,1,-17.768322,-17.528211,-17.519305,-17.430205,-17.185103,-16.601543,-16.264275,-16.019691,-15.450468,-15.427818,-14.880911,-13.772934,-13.533109,-13.327210,-12.734375,-11.419224 
26/01/1988 23:00,726128.958333,25.000000,1,0,1,-17.918608,-17.655143,-17.645607,-17.550997,-17.295900,-16.702513,-16.366660,-16.125812,-15.571319,-15.549372,-15.021267,-13.954202,-13.722672,-13.522985,-12.946089,-11.649717 
27/01/1988 23:00,726129.958333,26.000000,1,0,1,-17.988245,-17.758585,-17.749991,-17.663822,-17.425869,-16.858894,-16.531989,-16.295548,-15.747375,-15.725611,-15.201057,-14.140538,-13.910699,-13.712697,-13.140906,-11.855424 
28/01/1988 23:00,726130.958333,27.000000,1,0,1,-17.417595,-17.289150,-17.283859,-17.229183,-17.067580,-16.652611,-16.396903,-16.204902,-15.740684,-15.721829,-15.258010,-14.273173,-14.054956,-13.864459,-13.310933,-12.047005 
29/01/1988 23:00,726131.958333,28.000000,1,0,1,-17.075154,-16.929864,-16.924363,-16.868919,-16.713645,-16.334490,-16.108814,-15.941666,-15.540640,-15.524383,-15.123600,-14.256612,-14.061442,-13.888452,-13.381163,-12.188403 
30/01/1988 23:00,726132.958333,29.000000,1,0,1,-16.947137,-16.797688,-16.792047,-16.735324,-16.577531,-16.197101,-15.974207,-15.810870,-15.424113,-15.408548,-15.027325,-14.213909,-14.031602,-13.870084,-13.395970,-12.272417 
31/01/1988 23:00,726133.958333,30.000000,1,0,1,-16.180408,-16.153446,-16.151625,-16.130709,-16.055933,-15.831657,-15.677710,-15.555939,-15.245302,-15.232334,-14.905318,-14.165731,-13.996503,-13.845075,-13.398733,-12.330256 
01/02/1988 23:00,726134.958333,31.000000,1,0,1,-15.037739,-15.087154,-15.088137,-15.095066,-15.095182,-15.040799,-14.978270,-14.919038,-14.741271,-14.733279,-14.518360,-13.956762,-13.820012,-13.692609,-13.309504,-12.342992 
02/02/1988 23:00,726135.958333,32.000000,1,0,1,-14.856640,-14.781792,-14.779283,-14.754927,-14.692237,-14.548793,-14.464896,-14.401749,-14.242230,-14.235526,-14.062203,-13.623958,-13.516142,-13.413565,-13.100552,-12.270603 
03/02/1988 23:00,726136.958333,33.000000,1,0,1,-15.688308,-15.472580,-15.465391,-15.396127,-15.222604,-14.853807,-14.662611,-14.532239,-14.247276,-14.236296,-13.976725,-13.456870,-13.341733,-13.238744,-12.932761,-12.163611 
04/02/1988 23:00,726137.958333,34.000000,1,0,1,-16.323470,-16.116438,-16.109004,-16.035543,-15.839714,-15.393781,-15.148645,-14.976742,-14.593455,-14.578583,-14.227894,-13.555991,-13.413586,-13.291749,-12.939452,-12.124898 
05/02/1988 23:00,726138.958333,35.000000,1,0,1,-15.904044,-15.828988,-15.825614,-15.789959,-15.680000,-15.388562,-15.206027,-15.068442,-14.736267,-14.722806,-14.393134,-13.704868,-13.553918,-13.422977,-13.043254,-12.172439 
06/02/1988 23:00,726139.958333,36.000000,1,0,1,-15.016100,-15.019453,-15.018898,-15.011068,-14.974878,-14.847868,-14.751939,-14.672560,-14.460264,-14.451190,-14.217407,-13.661880,-13.532077,-13.414527,-13.066231,-12.222468 
07/02/1988 23:00,726140.958333,37.000000,1,0,1,-14.245909,-14.271964,-14.272425,-14.275302,-14.271759,-14.229164,-14.184285,-14.142305,-14.016192,-14.010505,-13.856546,-13.444133,-13.342207,-13.246028,-12.954650,-12.202016 
08/02/1988 23:00,726141.958333,38.000000,1,0,1,-14.014899,-13.982700,-13.981514,-13.969599,-13.936175,-13.851179,-13.796586,-13.753484,-13.639532,-13.634642,-13.506219,-13.172009,-13.088984,-13.009492,-12.766008,-12.111419 
09/02/1988 23:00,726142.958333,39.000000,1,0,1,-14.370521,-14.252146,-14.248183,-14.209896,-14.113086,-13.903225,-13.791139,-13.712839,-13.535364,-13.528366,-13.358768,-12.993653,-12.909701,-12.832667,-12.600810,-11.997023 
10/02/1988 23:00,726143.958333,40.000000,1,0,1,-15.285396,-15.057567,-15.049942,-14.976372,-14.791370,-14.397378,-14.193802,-14.055926,-13.759536,-13.748262,-13.486378,-12.996435,-12.892743,-12.803289,-12.542618,-11.919674 
11/02/1988 23:00,726144.958333,41.000000,1,0,1,-16.609229,-16.275142,-16.263820,-16.154137,-15.875691,-15.277825,-14.967889,-14.758340,-14.311745,-14.294885,-13.907854,-13.222352,-13.083504,-12.968637,-12.642512,-11.928003 
12/02/1988 23:00,726145.958333,42.000000,1,0,1,-17.792508,-17.432825,-17.420282,-17.297540,-16.977941,-16.270215,-15.892060,-15.631800,-15.066400,-15.044827,-14.545696,-13.653229,-13.473212,-13.326129,-12.913015,-12.051168 
13/02/1988 23:00,726146.958333,43.000000,1,0,1,-18.463529,-18.142359,-18.130823,-18.016735,-17.711797,-17.013930,-16.628228,-16.357068,-15.752489,-15.729061,-15.179141,-14.158463,-13.948863,-13.776085,-13.289564,-12.278073 
14/02/1988 23:00,726147.958333,44.000000,1,0,1,-18.867238,-18.566789,-18.555915,-18.448083,-18.157918,-17.487452,-17.112565,-16.846720,-16.246360,-16.222903,-15.667245,-14.604987,-14.382816,-14.197126,-13.670469,-12.554930 
15/02/1988 23:00,726148.958333,45.000000,1,0,1,-19.035235,-18.773411,-18.763770,-18.667592,-18.405019,-17.787384,-17.435766,-17.183585,-16.605923,-16.583162,-16.039392,-14.973668,-14.747522,-14.556396,-14.010963,-12.833838 
16/02/1988 23:00,726149.958333,46.000000,1,0,1,-19.117897,-18.869415,-18.860320,-18.769736,-18.523270,-17.944383,-17.614323,-17.376959,-16.830118,-16.808485,-16.289019,-15.252099,-15.029363,-14.839148,-14.292998,-13.090889 
17/02/1988 23:00,726150.958333,47.000000,1,0,1,-19.372636,-19.107708,-19.098143,-19.003326,-18.748202,-18.156659,-17.823312,-17.585122,-17.039947,-17.018451,-16.503498,-15.478107,-15.257590,-15.068705,-14.525031,-13.315745 
18/02/1988 23:00,726151.958333,48.000000,1,0,1,-19.704358,-19.434000,-19.424190,-19.326805,-19.064016,-18.453691,-18.109847,-17.864438,-17.304151,-17.282098,-16.754879,-15.711569,-15.487927,-15.296706,-14.746620,-13.522693 
19/02/1988 23:00,726152.958333,49.000000,1,0,1,-19.609251,-19.402898,-19.395054,-19.316015,-19.095189,-18.562171,-18.251310,-18.025068,-17.497172,-17.476144,-16.968089,-15.937369,-15.714003,-15.521861,-14.967661,-13.726857 
20/02/1988 23:00,726153.958333,50.000000,1,0,1,-19.044048,-18.923629,-18.918656,-18.867216,-18.714917,-18.322986,-18.080906,-17.898843,-17.457674,-17.439731,-16.997734,-16.055195,-15.845832,-15.662700,-15.129949,-13.908434 
21/02/1988 23:00,726154.958333,51.000000,1,0,1,-18.646686,-18.513154,-18.508111,-18.457299,-18.315037,-17.966916,-17.758807,-17.604093,-17.230804,-17.215620,-16.839925,-16.018708,-15.832817,-15.667370,-15.181072,-14.028809 
22/02/1988 23:00,726155.958333,52.000000,1,0,1,-18.558141,-18.414183,-18.408787,-18.354621,-18.204491,-17.843379,-17.631944,-17.476970,-17.109732,-17.094944,-16.732506,-15.956913,-15.782697,-15.627970,-15.172987,-14.086848 
23/02/1988 23:00,726156.958333,53.000000,1,0,1,-17.919809,-17.880123,-17.877922,-17.853534,-17.771440,-17.536392,-17.379981,-17.258022,-16.951078,-16.938345,-16.618824,-15.902207,-15.738564,-15.592104,-15.160082,-14.120824 
24/02/1988 23:00,726157.958333,54.000000,1,0,1,-16.631888,-16.708419,-16.710197,-16.724442,-16.740719,-16.715506,-16.665686,-16.614208,-16.451249,-16.443782,-16.240337,-15.697400,-15.564365,-15.440033,-15.065593,-14.116157 
25/02/1988 23:00,726158.958333,55.000000,1,0,1,-15.606984,-15.680922,-15.683078,-15.702616,-15.742913,-15.797583,-15.803843,-15.796186,-15.740333,-15.737201,-15.638353,-15.293977,-15.200889,-15.108077,-14.819254,-14.019899 
26/02/1988 23:00,726159.958333,56.000000,1,0,1,-15.061360,-15.104159,-15.105465,-15.117533,-15.143946,-15.184289,-15.192572,-15.190806,-15.160667,-15.158826,-15.096969,-14.855725,-14.787557,-14.717157,-14.493630,-13.836320 
27/02/1988 23:00,726160.958333,57.000000,1,0,1,-14.730891,-14.763723,-14.764668,-14.773157,-14.790009,-14.809674,-14.808238,-14.800928,-14.763788,-14.761820,-14.701225,-14.490198,-14.432078,-14.372516,-14.183452,-13.621138 
28/02/1988 23:00,726161.958333,58.000000,1,0,1,-14.804619,-14.759992,-14.758539,-14.744630,-14.710266,-14.636502,-14.596104,-14.566681,-14.493850,-14.490803,-14.411434,-14.198359,-14.143502,-14.088848,-13.917048,-13.413013 
29/02/1988 23:00,726162.958333,59.000000,1,0,1,-14.745004,-14.725359,-14.724449,-14.714750,-14.684308,-14.601652,-14.548292,-14.507076,-14.403322,-14.399003,-14.289484,-14.028959,-13.966566,-13.907762,-13.728097,-13.236268 
01/03/1988 23:00,726163.958333,60.000000,1,0,1,-14.586843,-14.559810,-14.558760,-14.548062,-14.517195,-14.438010,-14.387973,-14.349314,-14.250906,-14.246777,-14.141000,-13.883064,-13.820757,-13.761963,-13.582637,-13.097888 
02/03/1988 23:00,726164.958333,61.000000,1,0,1,-14.694440,-14.631859,-14.629647,-14.607872,-14.550166,-14.417805,-14.343168,-14.289370,-14.163183,-14.158115,-14.033408,-13.756147,-13.691628,-13.632017,-13.451902,-12.975479 
03/03/1988 23:00,726165.958333,62.000000,1,0,1,-14.717896,-14.659194,-14.657015,-14.635212,-14.575175,-14.431730,-14.348212,-14.287172,-14.142840,-14.137032,-13.994558,-13.685770,-13.615419,-13.551715,-13.361525,-12.876179 
04/03/1988 23:00,726166.958333,63.000000,1,0,1,-14.719656,-14.657494,-14.655195,-14.632206,-14.568988,-14.417960,-14.329954,-14.265591,-14.113325,-14.107197,-13.956935,-13.632630,-13.559059,-13.492797,-13.295743,-12.800522 
05/03/1988 23:00,726167.958333,64.000000,1,0,1,-14.830896,-14.746002,-14.742977,-14.713117,-14.633571,-14.450728,-14.348050,-14.274552,-14.104832,-14.098090,-13.934711,-13.591813,-13.514998,-13.446385,-13.243237,-12.739494 
06/03/1988 23:00,726168.958333,65.000000,1,0,1,-14.862193,-14.787501,-14.784712,-14.756760,-14.679628,-14.495634,-14.389135,-14.311772,-14.130862,-14.123636,-13.948043,-13.580604,-13.498847,-13.426425,-13.213169,-12.694088 
07/03/1988 23:00,726169.958333,66.000000,1,0,1,-14.727980,-14.674774,-14.672674,-14.651238,-14.589524,-14.434892,-14.341221,-14.271368,-14.103074,-14.096242,-13.927791,-13.563147,-13.480858,-13.407446,-13.190735,-12.662050 
08/03/1988 23:00,726170.958333,67.000000,1,0,1,-14.739080,-14.662740,-14.659981,-14.632601,-14.558673,-14.385581,-14.286406,-14.214479,-14.045618,-14.038847,-13.873260,-13.518155,-13.437918,-13.366024,-13.153133,-12.628662 
09/03/1988 23:00,726171.958333,68.000000,1,0,1,-14.765518,-14.692101,-14.689352,-14.661795,-14.585672,-14.403926,-14.298620,-14.222045,-14.042589,-14.035409,-13.860588,-13.491992,-13.409599,-13.336378,-13.120471,-12.594207 
10/03/1988 23:00,726172.958333,69.000000,1,0,1,-14.399069,-14.387815,-14.386994,-14.377468,-14.342950,-14.238830,-14.167227,-14.110554,-13.965805,-13.959757,-13.807018,-13.459057,-13.378953,-13.306734,-13.092619,-12.565890 
