Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,6.000000,87.000000,90.000000,120.000000,160.000000,236.000000,280.000000,312.000000,387.000000,390.000000,463.000000,616.000000,650.000000,680.000000,768.000000,978.000000 
01/01/1988 23:00,726103.958333,0.000000,1,0,1,0.097825,0.097825,0.097825,0.097825,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891,0.031891 
02/01/1988 23:00,726104.958333,1.000000,1,0,1,0.095120,0.095341,0.095348,0.095416,0.030863,0.031149,0.031286,0.031374,0.031539,0.031545,0.031664,0.031802,0.031822,0.031833,0.031860,0.031885 
03/01/1988 23:00,726105.958333,2.000000,1,0,1,0.094450,0.094632,0.094638,0.094694,0.030503,0.030753,0.030881,0.030968,0.031149,0.031156,0.031308,0.031549,0.031592,0.031624,0.031705,0.031821 
04/01/1988 23:00,726106.958333,3.000000,1,0,1,0.091914,0.092249,0.092260,0.092363,0.029506,0.029943,0.030164,0.030311,0.030613,0.030624,0.030870,0.031248,0.031316,0.031366,0.031497,0.031703 
05/01/1988 23:00,726107.958333,4.000000,1,0,1,0.089679,0.089977,0.089987,0.090087,0.028481,0.028954,0.029214,0.029395,0.029791,0.029806,0.030152,0.030734,0.030844,0.030927,0.031148,0.031509 
06/01/1988 23:00,726108.958333,5.000000,1,0,1,0.087911,0.088218,0.088228,0.088330,0.027707,0.028183,0.028447,0.028635,0.029053,0.029069,0.029449,0.030138,0.030276,0.030384,0.030681,0.031209 
07/01/1988 23:00,726109.958333,6.000000,1,0,1,0.086634,0.086884,0.086893,0.086981,0.027102,0.027536,0.027786,0.027967,0.028383,0.028399,0.028790,0.029538,0.029692,0.029818,0.030169,0.030837 
08/01/1988 23:00,726110.958333,7.000000,1,0,1,0.085490,0.085753,0.085763,0.085852,0.026621,0.027045,0.027287,0.027461,0.027863,0.027879,0.028259,0.029007,0.029165,0.029298,0.029671,0.030429 
09/01/1988 23:00,726111.958333,8.000000,1,0,1,0.085173,0.085334,0.085340,0.085402,0.026387,0.026720,0.026922,0.027072,0.027430,0.027445,0.027798,0.028527,0.028686,0.028821,0.029206,0.030021 
10/01/1988 23:00,726112.958333,9.000000,1,0,1,0.084323,0.084570,0.084579,0.084661,0.026102,0.026469,0.026676,0.026825,0.027168,0.027182,0.027511,0.028185,0.028332,0.028460,0.028828,0.029642 
11/01/1988 23:00,726113.958333,10.000000,1,0,1,0.082926,0.083178,0.083187,0.083273,0.025538,0.025935,0.026163,0.026326,0.026704,0.026719,0.027079,0.027798,0.027953,0.028085,0.028465,0.029299 
12/01/1988 23:00,726114.958333,11.000000,1,0,1,0.081525,0.081796,0.081805,0.081897,0.024987,0.025400,0.025637,0.025807,0.026201,0.026216,0.026592,0.027347,0.027510,0.027650,0.028051,0.028933 
13/01/1988 23:00,726115.958333,12.000000,1,0,1,0.080134,0.080402,0.080412,0.080504,0.024432,0.024846,0.025086,0.025259,0.025663,0.025679,0.026067,0.026855,0.027026,0.027173,0.027596,0.028533 
14/01/1988 23:00,726116.958333,13.000000,1,0,1,0.079136,0.079375,0.079383,0.079467,0.024011,0.024393,0.024618,0.024782,0.025170,0.025185,0.025565,0.026355,0.026529,0.026680,0.027117,0.028101 
15/01/1988 23:00,726117.958333,14.000000,1,0,1,0.077985,0.078241,0.078250,0.078339,0.023580,0.023966,0.024190,0.024353,0.024736,0.024751,0.025124,0.025901,0.026073,0.026223,0.026660,0.027663 
16/01/1988 23:00,726118.958333,15.000000,1,0,1,0.076966,0.077190,0.077198,0.077279,0.023165,0.023530,0.023745,0.023904,0.024280,0.024295,0.024665,0.025443,0.025616,0.025767,0.026208,0.027228 
17/01/1988 23:00,726119.958333,16.000000,1,0,1,0.077037,0.077188,0.077194,0.077252,0.023120,0.023400,0.023571,0.023700,0.024015,0.024028,0.024348,0.025057,0.025218,0.025363,0.025787,0.026799 
18/01/1988 23:00,726120.958333,17.000000,1,0,1,0.077438,0.077547,0.077551,0.077595,0.023227,0.023447,0.023584,0.023689,0.023948,0.023959,0.024227,0.024839,0.024981,0.025109,0.025493,0.026437 
19/01/1988 23:00,726121.958333,18.000000,1,0,1,0.077654,0.077768,0.077772,0.077815,0.023307,0.023512,0.023636,0.023729,0.023957,0.023967,0.024201,0.024736,0.024861,0.024974,0.025315,0.026174 
20/01/1988 23:00,726122.958333,19.000000,1,0,1,0.077679,0.077792,0.077796,0.077839,0.023315,0.023514,0.023634,0.023724,0.023941,0.023950,0.024170,0.024664,0.024779,0.024883,0.025195,0.025984 
21/01/1988 23:00,726123.958333,20.000000,1,0,1,0.077881,0.077974,0.077977,0.078013,0.023371,0.023546,0.023653,0.023733,0.023931,0.023939,0.024142,0.024601,0.024708,0.024805,0.025097,0.025834 
22/01/1988 23:00,726124.958333,21.000000,1,0,1,0.077533,0.077674,0.077679,0.077728,0.023280,0.023488,0.023608,0.023695,0.023900,0.023908,0.024111,0.024554,0.024655,0.024747,0.025021,0.025713 
23/01/1988 23:00,726125.958333,22.000000,1,0,1,0.076854,0.077014,0.077020,0.077076,0.023045,0.023283,0.023419,0.023518,0.023747,0.023757,0.023979,0.024446,0.024551,0.024644,0.024920,0.025598 
24/01/1988 23:00,726126.958333,23.000000,1,0,1,0.076655,0.076775,0.076779,0.076824,0.022936,0.023145,0.023270,0.023363,0.023585,0.023594,0.023815,0.024291,0.024398,0.024493,0.024774,0.025459 
25/01/1988 23:00,726127.958333,24.000000,1,0,1,0.076719,0.076826,0.076830,0.076870,0.022944,0.023129,0.023240,0.023323,0.023522,0.023531,0.023732,0.024177,0.024279,0.024370,0.024642,0.025313 
26/01/1988 23:00,726128.958333,25.000000,1,0,1,0.076611,0.076728,0.076732,0.076774,0.022910,0.023096,0.023206,0.023287,0.023479,0.023487,0.023680,0.024101,0.024198,0.024284,0.024543,0.025188 
27/01/1988 23:00,726129.958333,26.000000,1,0,1,0.076545,0.076645,0.076649,0.076687,0.022872,0.023048,0.023153,0.023231,0.023418,0.023426,0.023614,0.024025,0.024119,0.024203,0.024454,0.025079 
28/01/1988 23:00,726130.958333,27.000000,1,0,1,0.076949,0.077007,0.077010,0.077034,0.022983,0.023115,0.023198,0.023262,0.023421,0.023428,0.023594,0.023972,0.024060,0.024140,0.024379,0.024980 
29/01/1988 23:00,726131.958333,28.000000,1,0,1,0.077230,0.077297,0.077300,0.077326,0.023092,0.023217,0.023293,0.023350,0.023491,0.023497,0.023643,0.023978,0.024057,0.024130,0.024348,0.024909 
