Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,6.000000,70.000000,80.000000,90.000000,120.000000,160.000000,236.000000,280.000000,312.000000,387.000000,390.000000,463.000000,616.000000,650.000000,680.000000,768.000000,978.000000 
01/01/1988 23:00,726103.958333,0.000000,1,0,1,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000 
02/01/1988 23:00,726104.958333,1.000000,1,0,1,-5.749056,-5.696129,-5.688646,-5.681373,-5.660800,-5.556567,-5.321722,-5.213371,-5.146750,-5.024672,-5.020550,-4.937310,-4.847852,-4.836036,-4.829414,-4.814627,-4.802285 
03/01/1988 23:00,726105.958333,2.000000,1,0,1,-5.967586,-5.923684,-5.917421,-5.911316,-5.893937,-5.804354,-5.594300,-5.490384,-5.422271,-5.283557,-5.278485,-5.166564,-5.000085,-4.971257,-4.951110,-4.900229,-4.833034 
04/01/1988 23:00,726106.958333,3.000000,1,0,1,-7.032041,-6.935226,-6.921550,-6.908263,-6.870714,-6.680706,-6.248332,-6.043645,-5.913908,-5.661105,-5.652123,-5.458777,-5.185886,-5.139201,-5.106080,-5.020885,-4.895672 
05/01/1988 23:00,726107.958333,4.000000,1,0,1,-8.075533,-7.977231,-7.962737,-7.948479,-7.907130,-7.685653,-7.143721,-6.866577,-6.682453,-6.304051,-6.290160,-5.982922,-5.520029,-5.438369,-5.379595,-5.227521,-4.999713 
06/01/1988 23:00,726108.958333,5.000000,1,0,1,-9.016307,-8.900873,-8.883992,-8.867420,-8.819549,-8.565049,-7.942390,-7.621085,-7.405237,-6.952486,-6.935615,-6.555890,-5.946417,-5.833746,-5.749503,-5.526826,-5.168418 
07/01/1988 23:00,726109.958333,6.000000,1,0,1,-9.749187,-9.647786,-9.632457,-9.617269,-9.572566,-9.325636,-8.694547,-8.354687,-8.120623,-7.615351,-7.596195,-7.158013,-6.420509,-6.279967,-6.172276,-5.883447,-5.392891 
08/01/1988 23:00,726110.958333,7.000000,1,0,1,-10.478658,-10.360685,-10.343197,-10.325964,-10.275784,-10.004570,-9.325189,-8.964477,-8.717125,-8.182627,-8.162311,-7.694849,-6.884537,-6.726185,-6.601937,-6.263813,-5.658195 
09/01/1988 23:00,726111.958333,8.000000,1,0,1,-10.640145,-10.570520,-10.559330,-10.548063,-10.513804,-10.312424,-9.760855,-9.443025,-9.215176,-8.699234,-8.679108,-8.205948,-7.342087,-7.168865,-7.030549,-6.650442,-5.945241 
10/01/1988 23:00,726112.958333,9.000000,1,0,1,-11.236905,-11.115782,-11.098145,-11.080848,-11.030972,-10.766718,-10.115373,-9.772159,-9.536447,-9.021689,-9.001945,-8.541544,-7.698177,-7.526283,-7.386160,-6.995828,-6.235073 
11/01/1988 23:00,726113.958333,10.000000,1,0,1,-12.324767,-12.188435,-12.168176,-12.148198,-12.089949,-11.774540,-10.982456,-10.561274,-10.272325,-9.647387,-9.623612,-9.075450,-8.110244,-7.918263,-7.764171,-7.337618,-6.513059 
12/01/1988 23:00,726114.958333,11.000000,1,0,1,-13.531328,-13.367248,-13.343015,-13.319160,-13.249854,-12.877399,-11.948823,-11.458223,-11.122747,-10.399484,-10.372016,-9.739650,-8.631477,-8.411846,-8.236199,-7.751111,-6.820435 
13/01/1988 23:00,726115.958333,12.000000,1,0,1,-14.864810,-14.683468,-14.656494,-14.629890,-14.552290,-14.132136,-13.076136,-12.514367,-12.128952,-11.295651,-11.263961,-10.533842,-9.254432,-9.001193,-8.799034,-8.241403,-7.176038 
14/01/1988 23:00,726116.958333,13.000000,1,0,1,-15.897628,-15.723108,-15.696852,-15.670869,-15.594550,-15.175328,-14.100988,-13.516796,-13.110370,-12.216914,-12.182601,-11.385121,-9.956853,-9.671180,-9.441802,-8.807514,-7.588790 
15/01/1988 23:00,726117.958333,14.000000,1,0,1,-17.222486,-17.014246,-16.983334,-16.952858,-16.864043,-16.384055,-15.175751,-14.529730,-14.084251,-13.112657,-13.075485,-12.213118,-10.666085,-10.355124,-10.103897,-9.406389,-8.047076 
16/01/1988 23:00,726118.958333,15.000000,1,0,1,-18.499044,-18.302793,-18.272854,-18.243119,-18.155166,-17.665955,-16.398863,-15.705227,-15.221573,-14.156651,-14.115719,-13.163522,-11.449113,-11.104397,-10.825921,-10.052610,-8.541804 
17/01/1988 23:00,726119.958333,16.000000,1,0,1,-18.331500,-18.204381,-18.184135,-18.163790,-18.102182,-17.743483,-16.762708,-16.193860,-15.782479,-14.835207,-14.797829,-13.906511,-12.194638,-11.838988,-11.545813,-10.723892,-9.077670 
18/01/1988 23:00,726120.958333,17.000000,1,0,1,-17.737363,-17.652299,-17.638302,-17.624115,-17.580428,-17.318021,-16.574619,-16.127444,-15.796609,-15.012367,-14.980887,-14.216855,-12.669163,-12.337212,-12.056591,-11.258629,-9.587184 
19/01/1988 23:00,726121.958333,18.000000,1,0,1,-17.413029,-17.323449,-17.309341,-17.295202,-17.252595,-17.006434,-16.333622,-15.939559,-15.651078,-14.970961,-14.943690,-14.280064,-12.909271,-12.610185,-12.352946,-11.613421,-10.003133 
