Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,6.000000,70.000000,80.000000,90.000000,120.000000,160.000000,236.000000,280.000000,312.000000,387.000000,390.000000,463.000000,616.000000,650.000000,680.000000,768.000000,978.000000 
01/01/1988 23:00,726103.958333,0.000000,1,0,1,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000 
02/01/1988 23:00,726104.958333,1.000000,1,0,1,-5.779865,-5.710855,-5.701106,-5.691631,-5.664835,-5.569918,-5.362010,-5.262514,-5.199536,-5.078970,-5.074763,-4.986771,-4.879179,-4.863257,-4.853461,-4.830412,-4.806864 
03/01/1988 23:00,726105.958333,2.000000,1,0,1,-5.993383,-5.936173,-5.928018,-5.920070,-5.897443,-5.816016,-5.631842,-5.538819,-5.476985,-5.348522,-5.343759,-5.236982,-5.067784,-5.036867,-5.014100,-4.954655,-4.864812 
04/01/1988 23:00,726106.958333,3.000000,1,0,1,-7.078126,-6.951633,-6.933771,-6.916415,-6.867360,-6.693769,-6.312108,-6.126791,-6.007230,-5.768714,-5.760104,-5.571804,-5.291762,-5.242002,-5.205547,-5.109900,-4.957608 
05/01/1988 23:00,726107.958333,4.000000,1,0,1,-8.115151,-7.986354,-7.967344,-7.948640,-7.894370,-7.691778,-7.216640,-6.969860,-6.803899,-6.456438,-6.443518,-6.153578,-5.693267,-5.608750,-5.545762,-5.379335,-5.109568 
06/01/1988 23:00,726108.958333,5.000000,1,0,1,-9.050139,-8.898803,-8.876658,-8.854912,-8.792057,-8.558889,-8.012790,-7.727514,-7.534137,-7.123054,-7.107596,-6.755998,-6.169198,-6.057376,-5.971360,-5.739850,-5.339701 
07/01/1988 23:00,726109.958333,6.000000,1,0,1,-9.765349,-9.632065,-9.611894,-9.591904,-9.533039,-9.306687,-8.754854,-8.455222,-8.247459,-7.794042,-7.776723,-7.377017,-6.681458,-6.545492,-6.438788,-6.148199,-5.623901 
08/01/1988 23:00,726110.958333,7.000000,1,0,1,-10.488308,-10.333215,-10.310206,-10.287526,-10.221442,-9.972342,-9.376657,-9.057833,-8.837953,-8.358835,-8.340522,-7.916440,-7.163127,-7.013103,-6.893170,-6.562708,-5.939955 
09/01/1988 23:00,726111.958333,8.000000,1,0,1,-10.624804,-10.532833,-10.518046,-10.503155,-10.457890,-10.273388,-9.793623,-9.516425,-9.316979,-8.862060,-8.844224,-8.422137,-7.632049,-7.470651,-7.339492,-6.974945,-6.267711 
10/01/1988 23:00,726112.958333,9.000000,1,0,1,-11.232323,-11.073088,-11.049890,-11.027132,-10.961457,-10.718328,-10.145985,-9.842281,-9.632894,-9.173543,-9.155875,-8.742610,-7.975922,-7.817990,-7.687709,-7.321676,-6.581415 
11/01/1988 23:00,726113.958333,10.000000,1,0,1,-12.307010,-12.127278,-12.100537,-12.074157,-11.997184,-11.706284,-11.009212,-10.635792,-10.378261,-9.817194,-9.795749,-9.298819,-8.409245,-8.230322,-8.085276,-7.681175,-6.879078 
12/01/1988 23:00,726114.958333,11.000000,1,0,1,-13.499511,-13.283048,-13.251037,-13.219513,-13.127839,-12.783665,-11.964753,-11.528851,-11.229246,-10.578765,-10.553950,-9.979868,-8.957139,-8.752110,-8.586444,-8.125908,-7.219233 
13/01/1988 23:00,726115.958333,12.000000,1,0,1,-14.810326,-14.570650,-14.534948,-14.499719,-14.396876,-14.007930,-13.075586,-12.576207,-12.231925,-11.482427,-11.453796,-10.790956,-9.609947,-9.373459,-9.182706,-8.653093,-7.615435 
14/01/1988 23:00,726116.958333,13.000000,1,0,1,-15.814566,-15.583508,-15.548706,-15.514254,-15.412988,-15.024694,-14.076830,-13.558822,-13.197062,-12.397107,-12.366265,-11.646167,-10.335159,-10.069842,-9.854517,-9.255056,-8.073178 
15/01/1988 23:00,726117.958333,14.000000,1,0,1,-17.122953,-16.847225,-16.806237,-16.765810,-16.647880,-16.202341,-15.133131,-14.558194,-14.160195,-13.287531,-13.254029,-12.473920,-11.055863,-10.768107,-10.533522,-9.878351,-8.571020 
16/01/1988 23:00,726118.958333,15.000000,1,0,1,-18.363394,-18.102556,-18.062709,-18.023123,-17.905967,-17.451298,-16.330284,-15.713820,-15.282397,-14.327178,-14.290329,-13.429591,-11.857994,-11.538929,-11.278931,-10.552954,-9.103945 
17/01/1988 23:00,726119.958333,16.000000,1,0,1,-18.170069,-18.000088,-17.973033,-17.945852,-17.863591,-17.530624,-16.666733,-16.165465,-15.802478,-14.963919,-14.930751,-14.137180,-12.592225,-12.267958,-11.998016,-11.236441,-9.674084 
18/01/1988 23:00,726120.958333,17.000000,1,0,1,-17.579826,-17.465351,-17.446565,-17.427540,-17.369043,-17.125426,-16.471981,-16.079800,-15.789725,-15.101180,-15.073508,-14.400385,-13.022886,-12.725026,-12.471084,-11.744830,-10.188404 
19/01/1988 23:00,726121.958333,18.000000,1,0,1,-17.275175,-17.155127,-17.136242,-17.117320,-17.060333,-16.831381,-16.238000,-15.891020,-15.637202,-15.038988,-15.015000,-14.430875,-13.218199,-12.952295,-12.722204,-12.057757,-10.582922 
20/01/1988 23:00,726122.958333,19.000000,1,0,1,-17.230923,-17.111262,-17.092457,-17.073627,-17.017008,-16.790425,-16.208095,-15.871449,-15.627160,-15.057195,-15.034468,-14.483867,-13.352257,-13.104762,-12.890350,-12.269909,-10.875601 
21/01/1988 23:00,726123.958333,20.000000,1,0,1,-16.965315,-16.869720,-16.854457,-16.839104,-16.792490,-16.602448,-16.101989,-15.805275,-15.586729,-15.068382,-15.047532,-14.538705,-13.476335,-13.242511,-13.039194,-12.449678,-11.114912 
22/01/1988 23:00,726124.958333,21.000000,1,0,1,-17.411721,-17.255671,-17.232410,-17.209444,-17.142290,-16.887104,-16.266447,-15.925059,-15.683937,-15.137108,-15.115630,-14.601578,-13.570096,-13.346118,-13.152220,-12.590373,-11.313671 
23/01/1988 23:00,726125.958333,22.000000,1,0,1,-18.302111,-18.112412,-18.083961,-18.055834,-17.973402,-17.659214,-16.897452,-16.483035,-16.193618,-15.549778,-15.524811,-14.935981,-13.808657,-13.570554,-13.368557,-12.789307,-11.508697 
24/01/1988 23:00,726126.958333,23.000000,1,0,1,-18.539155,-18.397774,-18.375541,-18.353277,-18.286316,-18.018355,-17.332060,-16.938769,-16.655972,-16.007185,-15.981608,-15.370627,-14.174024,-13.920112,-13.705257,-13.091204,-11.755087 
25/01/1988 23:00,726127.958333,24.000000,1,0,1,-18.450834,-18.324412,-18.304653,-18.284893,-18.225597,-17.989066,-17.382212,-17.031768,-16.777761,-16.187040,-16.163545,-15.596554,-14.450124,-14.202305,-13.989798,-13.378397,-12.025612 
26/01/1988 23:00,726128.958333,25.000000,1,0,1,-18.612502,-18.471939,-18.450418,-18.429015,-18.365514,-18.117526,-17.496408,-17.145687,-16.894542,-16.317365,-16.294544,-15.745946,-14.640711,-14.401308,-14.195124,-13.599980,-12.266745 
27/01/1988 23:00,726129.958333,26.000000,1,0,1,-18.692016,-18.572492,-18.553625,-18.534713,-18.477728,-18.248915,-17.660013,-17.320175,-17.074347,-16.504594,-16.481979,-15.937227,-14.838297,-14.600518,-14.395986,-13.805910,-12.484007 
28/01/1988 23:00,726130.958333,27.000000,1,0,1,-18.108043,-18.046546,-18.035883,-18.024938,-17.990434,-17.840648,-17.422115,-17.161962,-16.965796,-16.489614,-16.470235,-15.992892,-14.977319,-14.752267,-14.555924,-13.985758,-12.687538 
29/01/1988 23:00,726131.958333,28.000000,1,0,1,-17.725606,-17.653423,-17.641888,-17.630282,-17.595032,-17.451188,-17.070874,-16.843448,-16.674512,-16.267752,-16.251230,-15.843168,-14.956693,-14.756808,-14.579533,-14.059657,-12.838720 
30/01/1988 23:00,726132.958333,29.000000,1,0,1,-17.576564,-17.501899,-17.490012,-17.478070,-17.441924,-17.295533,-16.913829,-16.689569,-16.524961,-16.134370,-16.118631,-15.732668,-14.906329,-14.720824,-14.556327,-14.073329,-12.928931 
31/01/1988 23:00,726133.958333,30.000000,1,0,1,-16.791985,-16.787957,-16.785716,-16.783047,-16.772510,-16.712057,-16.505314,-16.358053,-16.239746,-15.933680,-15.920819,-15.594835,-14.850075,-14.679048,-14.525751,-14.073635,-12.990812 
01/02/1988 23:00,726134.958333,31.000000,1,0,1,-15.599075,-15.636267,-15.640443,-15.644177,-15.652728,-15.667160,-15.644716,-15.596970,-15.546827,-15.385670,-15.378238,-15.174492,-14.623516,-14.487803,-14.360613,-13.977209,-13.005457 
02/02/1988 23:00,726135.958333,32.000000,1,0,1,-15.370388,-15.333784,-15.328580,-15.323504,-15.308994,-15.255939,-15.127261,-15.052501,-14.996008,-14.851361,-14.845227,-14.684858,-14.266505,-14.162078,-14.061773,-13.754304,-12.930604 
03/02/1988 23:00,726136.958333,33.000000,1,0,1,-16.214677,-16.098187,-16.081539,-16.065304,-16.019041,-15.852313,-15.473313,-15.279348,-15.148184,-14.864277,-14.853399,-14.597394,-14.088805,-13.976319,-13.875584,-13.575926,-12.819123 
04/02/1988 23:00,726137.958333,34.000000,1,0,1,-16.890850,-16.782151,-16.765617,-16.749212,-16.700783,-16.513770,-16.055203,-15.804080,-15.628507,-15.238773,-15.223694,-14.869204,-14.196266,-14.054380,-13.933415,-13.584233,-12.780351 
05/02/1988 23:00,726138.958333,35.000000,1,0,1,-16.487274,-16.454836,-16.448613,-16.442087,-16.420731,-16.322807,-16.038299,-15.857751,-15.720910,-15.389087,-15.375615,-15.045383,-14.356230,-14.205336,-14.074726,-13.696521,-12.833837 
06/02/1988 23:00,726139.958333,36.000000,1,0,1,-15.567824,-15.578782,-15.579177,-15.579220,-15.577255,-15.554034,-15.449669,-15.364098,-15.291092,-15.090657,-15.081991,-14.856694,-14.312287,-14.184389,-14.068319,-13.724244,-12.891430 
07/02/1988 23:00,726140.958333,37.000000,1,0,1,-14.752604,-14.775200,-14.777760,-14.780056,-14.785357,-14.794658,-14.781561,-14.751513,-14.719278,-14.612950,-14.607984,-14.469915,-14.081714,-13.984198,-13.891387,-13.609205,-12.875374 
08/02/1988 23:00,726141.958333,38.000000,1,0,1,-14.485116,-14.473574,-14.471781,-14.469985,-14.464556,-14.442342,-14.379904,-14.338059,-14.303966,-14.210004,-14.205884,-14.095319,-13.792546,-13.715722,-13.641179,-13.411415,-12.784765 
09/02/1988 23:00,726142.958333,39.000000,1,0,1,-14.834759,-14.774161,-14.765505,-14.757060,-14.732969,-14.645791,-14.444902,-14.339419,-14.266422,-14.102412,-14.095972,-13.940204,-13.604118,-13.526458,-13.454781,-13.238265,-12.668317 
10/02/1988 23:00,726143.958333,40.000000,1,0,1,-15.771838,-15.649626,-15.632103,-15.614997,-15.566149,-15.389356,-14.986374,-14.780671,-14.642503,-14.348672,-14.337570,-14.081358,-13.610326,-13.511472,-13.426574,-13.179606,-12.591069 
11/02/1988 23:00,726144.958333,41.000000,1,0,1,-17.142054,-16.960624,-16.934319,-16.908561,-16.834550,-16.563443,-15.938390,-15.617052,-15.401072,-14.944496,-14.927350,-14.535918,-13.854652,-13.718152,-13.606149,-13.289561,-12.604992 
12/02/1988 23:00,726145.958333,42.000000,1,0,1,-18.386250,-18.192241,-18.163446,-18.135063,-18.052385,-17.741122,-16.999657,-16.605565,-16.335377,-15.751628,-15.729434,-15.217975,-14.315625,-14.135258,-13.989019,-13.580159,-12.740584 
13/02/1988 23:00,726146.958333,43.000000,1,0,1,-19.105893,-18.935276,-18.909318,-18.883553,-18.807422,-18.512670,-17.786077,-17.385658,-17.104786,-16.480745,-16.456619,-15.891856,-14.853833,-14.642138,-14.468724,-13.982331,-12.985640 
14/02/1988 23:00,726147.958333,44.000000,1,0,1,-19.537824,-19.379094,-19.354792,-19.330629,-19.258974,-18.979613,-18.284300,-17.896489,-17.621997,-17.003886,-16.979780,-16.410002,-15.329220,-15.104412,-14.917476,-14.389019,-13.283546 
15/02/1988 23:00,726148.958333,45.000000,1,0,1,-19.730096,-19.593387,-19.572143,-19.550934,-19.487522,-19.236429,-18.599767,-18.237789,-17.978480,-17.385682,-17.362356,-16.806038,-15.722687,-15.493859,-15.301318,-14.753428,-13.584047 
16/02/1988 23:00,726149.958333,46.000000,1,0,1,-19.831016,-19.700856,-19.680744,-19.660694,-19.600906,-19.365224,-18.769154,-18.430029,-18.186514,-17.626727,-17.604612,-17.074445,-16.022300,-15.797210,-15.605735,-15.057372,-13.862400 
17/02/1988 23:00,726150.958333,47.000000,1,0,1,-20.100975,-19.961323,-19.939995,-19.918800,-19.855999,-19.611381,-19.000958,-18.658016,-18.413463,-17.855255,-17.833283,-17.307881,-16.268179,-16.045505,-15.855499,-15.309951,-14.107995 
