Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,6.000000,87.000000,90.000000,120.000000,160.000000,236.000000,280.000000,312.000000,387.000000,390.000000,463.000000,616.000000,650.000000,680.000000,768.000000,978.000000 
01/01/1988 23:00,726103.958333,0.000000,1,0,1,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000 
02/01/1988 23:00,726104.958333,1.000000,1,0,1,-5.689260,-5.609603,-5.606961,-5.581575,-5.490286,-5.292110,-5.198610,-5.140099,-5.030037,-5.026247,-4.948114,-4.857628,-4.844867,-4.837328,-4.819997,-4.803826 
03/01/1988 23:00,726105.958333,2.000000,1,0,1,-5.881873,-5.815215,-5.812983,-5.791453,-5.712925,-5.536403,-5.448004,-5.389584,-5.269210,-5.264773,-5.165933,-5.013333,-4.986057,-4.966407,-4.915821,-4.843686 
04/01/1988 23:00,726106.958333,3.000000,1,0,1,-6.881732,-6.735428,-6.730583,-6.684059,-6.517012,-6.151307,-5.975078,-5.862037,-5.638405,-5.630380,-5.455952,-5.202197,-5.157858,-5.125845,-5.042613,-4.914823 
05/01/1988 23:00,726107.958333,4.000000,1,0,1,-7.838139,-7.686766,-7.681499,-7.630014,-7.435649,-6.980104,-6.744226,-6.586047,-6.256532,-6.244323,-5.971603,-5.546452,-5.469557,-5.413057,-5.265097,-5.033494 
06/01/1988 23:00,726108.958333,5.000000,1,0,1,-8.709507,-8.532148,-8.526034,-8.466432,-8.242914,-7.719276,-7.446125,-7.261231,-6.869251,-6.854541,-6.520862,-5.970437,-5.866596,-5.787540,-5.576234,-5.221380 
07/01/1988 23:00,726109.958333,6.000000,1,0,1,-9.380277,-9.221609,-9.215936,-9.159928,-8.942798,-8.413102,-8.125667,-7.926509,-7.492564,-7.476008,-7.094596,-6.436152,-6.308344,-6.208797,-5.939113,-5.463283 
08/01/1988 23:00,726110.958333,7.000000,1,0,1,-10.064649,-9.881512,-9.875103,-9.812286,-9.573326,-9.001198,-8.694972,-8.483834,-8.024139,-8.006580,-7.600383,-6.882544,-6.740254,-6.627105,-6.316524,-5.741106 
09/01/1988 23:00,726111.958333,8.000000,1,0,1,-10.201553,-10.087881,-10.083554,-10.039931,-9.861640,-9.398376,-9.131031,-8.938804,-8.500782,-8.483619,-8.077827,-7.321274,-7.167271,-7.042627,-6.697208,-6.035890 
10/01/1988 23:00,726112.958333,9.000000,1,0,1,-10.789942,-10.601938,-10.595489,-10.532696,-10.297959,-9.744539,-9.450781,-9.248267,-8.804211,-8.787138,-8.388062,-7.649986,-7.498355,-7.373651,-7.024071,-6.324335 
11/01/1988 23:00,726113.958333,10.000000,1,0,1,-11.814402,-11.601020,-11.593533,-11.520080,-11.240273,-10.568644,-10.208529,-9.960068,-9.418624,-9.397928,-8.918432,-8.061495,-7.889456,-7.750308,-7.363302,-6.601177 
12/01/1988 23:00,726114.958333,11.000000,1,0,1,-12.957327,-12.701232,-12.692306,-12.604951,-12.274374,-11.486090,-11.065872,-10.776820,-10.148815,-10.124848,-9.570352,-8.583224,-8.385575,-8.226151,-7.783582,-6.918020 
13/01/1988 23:00,726115.958333,12.000000,1,0,1,-14.214118,-13.930249,-13.920276,-13.822409,-13.449633,-12.553845,-12.073102,-11.741286,-11.018030,-10.990383,-10.349995,-9.208391,-8.979886,-8.795771,-8.285090,-7.289684 
14/01/1988 23:00,726116.958333,13.000000,1,0,1,-15.180101,-14.904969,-14.895182,-14.798700,-14.426615,-13.516542,-13.018363,-12.670074,-11.898863,-11.869105,-11.173809,-9.905929,-9.649223,-9.440946,-8.861394,-7.722666 
15/01/1988 23:00,726117.958333,14.000000,1,0,1,-16.440435,-16.114367,-16.102936,-15.990833,-15.564581,-14.538881,-13.986053,-13.602822,-12.761169,-12.728828,-11.975096,-10.602291,-10.323501,-10.096194,-9.461458,-8.197387 
16/01/1988 23:00,726118.958333,15.000000,1,0,1,-17.633894,-17.322613,-17.311371,-17.200012,-16.765900,-15.693221,-15.101993,-14.687576,-13.768109,-13.732594,-12.902017,-11.380631,-11.071280,-10.819009,-10.114473,-8.709138 
17/01/1988 23:00,726119.958333,16.000000,1,0,1,-17.466757,-17.257778,-17.249899,-17.170669,-16.849812,-16.018153,-15.535891,-15.186669,-14.379496,-14.347555,-13.582826,-12.090103,-11.776245,-11.514619,-10.776028,-9.258983 
18/01/1988 23:00,726120.958333,17.000000,1,0,1,-16.926863,-16.781544,-16.775898,-16.718558,-16.480478,-15.844389,-15.463870,-15.182835,-14.516525,-14.489759,-13.838800,-12.505940,-12.217499,-11.971364,-11.267049,-9.755248 
19/01/1988 23:00,726121.958333,18.000000,1,0,1,-16.658378,-16.508468,-16.502885,-16.446938,-16.222002,-15.640162,-15.300731,-15.052791,-14.469412,-14.446040,-13.877369,-12.698601,-12.440241,-12.216663,-11.570919,-10.136381 
