Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,6.000000,87.000000,90.000000,120.000000,160.000000,236.000000,280.000000,312.000000,387.000000,390.000000,463.000000,616.000000,650.000000,680.000000,768.000000,978.000000 
01/01/1988 23:00,726103.958333,0.000000,1,0,1,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000,-4.800000 
02/01/1988 23:00,726104.958333,1.000000,1,0,1,-5.700757,-5.604662,-5.601485,-5.570987,-5.478001,-5.282599,-5.190508,-5.132934,-5.024785,-5.021064,-4.944442,-4.855994,-4.843551,-4.836214,-4.819361,-4.803687 
03/01/1988 23:00,726105.958333,2.000000,1,0,1,-5.890731,-5.810312,-5.807627,-5.781742,-5.701643,-5.527131,-5.439705,-5.381919,-5.262846,-5.258457,-5.160701,-5.009913,-4.982985,-4.963603,-4.913735,-4.842772 
04/01/1988 23:00,726106.958333,3.000000,1,0,1,-6.903775,-6.727191,-6.721358,-6.665395,-6.494943,-6.133645,-5.959598,-5.847974,-5.627179,-5.619255,-5.447060,-5.196576,-5.152810,-5.121214,-5.039072,-4.913008 
05/01/1988 23:00,726107.958333,4.000000,1,0,1,-7.860793,-7.677690,-7.671324,-7.609119,-7.409923,-6.957667,-6.723639,-6.566762,-6.240125,-6.228026,-5.957860,-5.537094,-5.461040,-5.405182,-5.258940,-5.030201 
06/01/1988 23:00,726108.958333,5.000000,1,0,1,-8.735819,-8.521426,-8.514043,-8.442089,-8.213085,-7.693141,-7.421954,-7.238413,-6.849381,-6.834784,-6.503718,-5.957929,-5.855009,-5.776683,-5.567376,-5.216161 
07/01/1988 23:00,726109.958333,6.000000,1,0,1,-9.402406,-9.210318,-9.203451,-9.135665,-8.912719,-8.385543,-8.099597,-7.901526,-7.470106,-7.453650,-7.074635,-6.420807,-6.293955,-6.195189,-5.927681,-5.456041 
08/01/1988 23:00,726110.958333,7.000000,1,0,1,-10.090224,-9.868697,-9.860950,-9.785028,-9.539917,-8.971039,-8.666574,-8.456661,-7.999673,-7.982219,-7.578469,-6.865176,-6.723822,-6.611445,-6.303030,-5.731974 
09/01/1988 23:00,726111.958333,8.000000,1,0,1,-10.213027,-10.075118,-10.069865,-10.016901,-9.833360,-9.370941,-9.104275,-8.912623,-8.476150,-8.459053,-8.054954,-7.302222,-7.149074,-7.025167,-6.681860,-6.025016 
10/01/1988 23:00,726112.958333,9.000000,1,0,1,-10.813896,-10.586765,-10.578982,-10.503222,-10.262759,-9.713062,-9.421156,-9.219868,-8.778373,-8.761396,-8.364508,-7.630329,-7.479497,-7.355463,-7.007790,-6.312175 
11/01/1988 23:00,726113.958333,10.000000,1,0,1,-11.843137,-11.585054,-11.576002,-11.487208,-11.200118,-10.532119,-10.173986,-9.926908,-9.388518,-9.367939,-8.891187,-8.039239,-7.868209,-7.729884,-7.345175,-6.587671 
12/01/1988 23:00,726114.958333,11.000000,1,0,1,-12.992499,-12.682889,-12.672103,-12.566561,-12.227515,-11.443814,-11.026045,-10.738679,-10.114337,-10.090510,-9.539250,-8.557907,-8.361422,-8.202942,-7.763006,-6.902702 
13/01/1988 23:00,726115.958333,12.000000,1,0,1,-14.253006,-13.909684,-13.897626,-13.779311,-13.396797,-12.505817,-12.027716,-11.697745,-10.978561,-10.951071,-10.314334,-9.179354,-8.952189,-8.769164,-8.261520,-7.272155 
14/01/1988 23:00,726116.958333,13.000000,1,0,1,-15.215008,-14.882186,-14.870350,-14.753660,-14.371676,-13.465796,-12.969950,-12.623318,-11.855866,-11.826255,-11.134461,-9.873306,-9.618005,-9.410893,-8.834622,-7.702594 
15/01/1988 23:00,726117.958333,14.000000,1,0,1,-16.483359,-16.089067,-16.075250,-15.939756,-15.502396,-14.482137,-13.932241,-13.551039,-12.713837,-12.681667,-11.931918,-10.566409,-10.289112,-10.063035,-9.431758,-8.174789 
16/01/1988 23:00,726118.958333,15.000000,1,0,1,-17.673050,-17.296076,-17.282459,-17.147587,-16.701456,-15.632867,-15.044113,-14.631516,-13.716293,-13.680946,-12.854396,-11.340787,-11.033058,-10.782131,-10.081383,-8.683826 
17/01/1988 23:00,726119.958333,16.000000,1,0,1,-17.482304,-17.228969,-17.219413,-17.123330,-16.793273,-15.963509,-15.482495,-15.134247,-14.329540,-14.297702,-13.535565,-12.048685,-11.736154,-11.475696,-10.740502,-9.231057 
18/01/1988 23:00,726120.958333,17.000000,1,0,1,-16.928377,-16.752028,-16.745174,-16.675562,-16.430460,-15.795140,-15.415227,-15.134714,-14.469865,-14.443163,-13.793891,-12.465257,-12.177824,-11.932611,-11.231035,-9.725812 
19/01/1988 23:00,726121.958333,18.000000,1,0,1,-16.660782,-16.479077,-16.472311,-16.404502,-16.173202,-15.592771,-15.254174,-15.006854,-14.424982,-14.401671,-13.834541,-12.659290,-12.401749,-12.178921,-11.535413,-10.106416 
20/01/1988 23:00,726122.958333,19.000000,1,0,1,-16.628383,-16.448815,-16.442125,-16.375131,-16.147140,-15.578774,-15.250367,-15.012149,-14.456676,-14.434535,-13.898351,-12.797610,-12.556997,-12.348607,-11.745646,-10.390667 
21/01/1988 23:00,726123.958333,20.000000,1,0,1,-16.372221,-16.226439,-16.220923,-16.165333,-15.973087,-15.482907,-15.192925,-14.979583,-14.474145,-14.453826,-13.958145,-12.923889,-12.696279,-12.498348,-11.924395,-10.624255 
22/01/1988 23:00,726124.958333,21.000000,1,0,1,-16.823636,-16.596228,-16.588229,-16.509636,-16.254476,-15.651070,-15.318488,-15.083365,-14.549754,-14.528789,-14.026954,-13.020114,-12.801532,-12.612328,-12.064086,-10.817894 
23/01/1988 23:00,726125.958333,22.000000,1,0,1,-17.687370,-17.412853,-17.403132,-17.307468,-16.996080,-16.261722,-15.860985,-15.580597,-14.955482,-14.931211,-14.358172,-13.258235,-13.025649,-12.828205,-12.261835,-11.008514 
24/01/1988 23:00,726126.958333,23.000000,1,0,1,-17.899742,-17.690672,-17.682871,-17.604717,-17.338668,-16.677020,-16.297435,-16.024237,-15.396535,-15.371767,-14.779432,-13.615355,-13.367836,-13.158063,-12.558029,-11.249052 
25/01/1988 23:00,726127.958333,24.000000,1,0,1,-17.795972,-17.610153,-17.603260,-17.534302,-17.300099,-16.716288,-16.378678,-16.133735,-15.563298,-15.540591,-14.992053,-13.879297,-13.638254,-13.431188,-12.834802,-11.510446 
26/01/1988 23:00,726128.958333,25.000000,1,0,1,-17.942417,-17.738102,-17.730696,-17.657178,-17.412399,-16.816433,-16.479216,-16.237427,-15.680835,-15.658806,-15.128715,-14.057282,-13.824725,-13.624075,-13.044248,-11.740061 
27/01/1988 23:00,726129.958333,26.000000,1,0,1,-18.014159,-17.836694,-17.830054,-17.763467,-17.536293,-16.969128,-16.641763,-16.404853,-15.855250,-15.833421,-15.307154,-14.242295,-14.011414,-13.812446,-13.237748,-11.944789 
28/01/1988 23:00,726130.958333,27.000000,1,0,1,-17.448801,-17.350531,-17.346501,-17.304901,-17.152927,-16.743336,-16.489998,-16.299375,-15.837389,-15.818601,-15.355871,-14.370438,-14.151781,-13.960718,-13.405280,-12.135205 
29/01/1988 23:00,726131.958333,28.000000,1,0,1,-17.100564,-16.988485,-16.984247,-16.941556,-16.794023,-16.417060,-16.192602,-16.026293,-15.627016,-15.610823,-15.211405,-14.345802,-14.150723,-13.977648,-13.469819,-12.273591 
30/01/1988 23:00,726132.958333,29.000000,1,0,1,-16.970213,-16.854998,-16.850652,-16.806957,-16.656793,-16.277638,-16.055368,-15.892452,-15.506585,-15.491053,-15.110565,-14.298007,-14.115775,-13.954222,-13.479814,-12.353947 
31/01/1988 23:00,726133.958333,30.000000,1,0,1,-16.209720,-16.190754,-16.189453,-16.174452,-16.107028,-15.891739,-15.741958,-15.622764,-15.316909,-15.304104,-14.980425,-14.244483,-14.075713,-13.924485,-13.478426,-12.408554 
01/02/1988 23:00,726134.958333,31.000000,1,0,1,-15.064818,-15.104910,-15.105786,-15.112444,-15.117332,-15.074552,-15.017942,-14.962615,-14.792762,-14.785058,-14.576409,-14.023684,-13.888399,-13.761963,-13.381175,-12.416568 
02/02/1988 23:00,726135.958333,32.000000,1,0,1,-14.871274,-14.812914,-14.810948,-14.791859,-14.731474,-14.588318,-14.505430,-14.443330,-14.286951,-14.280386,-14.110624,-13.679922,-13.573668,-13.472312,-13.162547,-12.337350 
03/02/1988 23:00,726136.958333,33.000000,1,0,1,-15.697088,-15.528709,-15.523053,-15.468422,-15.299013,-14.922326,-14.727676,-14.595286,-14.306970,-14.295887,-14.034488,-13.514208,-13.399295,-13.296640,-12.991767,-12.225369 
04/02/1988 23:00,726137.958333,34.000000,1,0,1,-16.337104,-16.176667,-16.170891,-16.113744,-15.925253,-15.475279,-15.227771,-15.054183,-14.667211,-14.652199,-14.298356,-13.621652,-13.478427,-13.356040,-13.002394,-12.186295 
05/02/1988 23:00,726138.958333,35.000000,1,0,1,-15.926399,-15.869702,-15.867168,-15.840412,-15.738018,-15.451974,-15.271586,-15.135154,-14.804612,-14.791193,-14.462070,-13.772786,-13.621435,-13.490080,-13.109109,-12.235424 
06/02/1988 23:00,726139.958333,36.000000,1,0,1,-15.037905,-15.042037,-15.041699,-15.036665,-15.005713,-14.887162,-14.795382,-14.718674,-14.511608,-14.502719,-14.272868,-13.722258,-13.593168,-13.476016,-13.128548,-12.284611 
07/02/1988 23:00,726140.958333,37.000000,1,0,1,-14.263168,-14.284483,-14.284913,-14.287967,-14.287718,-14.252992,-14.212308,-14.173186,-14.053116,-14.047655,-13.898766,-13.494255,-13.393734,-13.298552,-13.009696,-12.260167 
08/02/1988 23:00,726141.958333,38.000000,1,0,1,-14.025978,-14.001166,-14.000255,-13.991135,-13.959779,-13.877022,-13.824088,-13.782320,-13.671741,-13.666991,-13.541984,-13.214553,-13.132919,-13.054528,-12.814024,-12.164328 
09/02/1988 23:00,726142.958333,39.000000,1,0,1,-14.378443,-14.286087,-14.282973,-14.252818,-14.158544,-13.945226,-13.831876,-13.752966,-13.574880,-13.567875,-13.398496,-13.035601,-12.952289,-12.875868,-12.645826,-12.045947 
10/02/1988 23:00,726143.958333,40.000000,1,0,1,-15.290941,-15.113071,-15.107071,-15.049030,-14.868293,-14.465278,-14.257445,-14.116903,-13.815487,-13.804040,-13.538590,-13.044716,-12.940531,-12.850854,-12.589819,-11.967578 
11/02/1988 23:00,726144.958333,41.000000,1,0,1,-16.612222,-16.351627,-16.342736,-16.256406,-15.985075,-15.374465,-15.058075,-14.844270,-14.389031,-14.371857,-13.977930,-13.282431,-13.141880,-13.025835,-12.696751,-11.978406 
12/02/1988 23:00,726145.958333,42.000000,1,0,1,-17.797204,-17.517272,-17.507468,-17.411374,-17.101903,-16.383582,-15.999621,-15.735326,-15.161127,-15.139218,-14.632381,-13.726861,-13.544361,-13.395386,-12.977232,-12.107096 
